x,y
-5.1069334e-02,-3.81470e-06,
-5.1049333e-02,-3.81470e-06,
-5.1029332e-02,-3.81470e-06,
-5.1009331e-02,-3.81470e-06,
-5.0989330e-02,-3.81470e-06,
-5.0969329e-02,-3.81470e-06,
-5.0949328e-02,-3.81470e-06,
-5.0929327e-02,-3.81470e-06,
-5.0909325e-02,-3.81470e-06,
-5.0889324e-02,-3.81470e-06,
-5.0869323e-02,-3.81470e-06,
-5.0849322e-02,-3.81470e-06,
-5.0829321e-02,-3.81470e-06,
-5.0809320e-02,-3.81470e-06,
-5.0789319e-02,-3.81470e-06,
-5.0769318e-02,-3.81470e-06,
-5.0749317e-02,-3.81470e-06,
-5.0729316e-02,-3.81470e-06,
-5.0709315e-02,-3.81470e-06,
-5.0689314e-02,-3.81470e-06,
-5.0669312e-02,3.63995e-01,
-5.0649311e-02,-3.81470e-06,
-5.0629310e-02,-3.81470e-06,
-5.0609309e-02,-3.81470e-06,
-5.0589308e-02,3.63995e-01,
-5.0569307e-02,-3.81470e-06,
-5.0549306e-02,-3.81470e-06,
-5.0529305e-02,-3.81470e-06,
-5.0509304e-02,-3.81470e-06,
-5.0489303e-02,-3.81470e-06,
-5.0469302e-02,-3.81470e-06,
-5.0449301e-02,-3.81470e-06,
-5.0429299e-02,-3.81470e-06,
-5.0409298e-02,-3.81470e-06,
-5.0389297e-02,-3.81470e-06,
-5.0369296e-02,-3.81470e-06,
-5.0349295e-02,-3.81470e-06,
-5.0329294e-02,-3.81470e-06,
-5.0309293e-02,-3.81470e-06,
-5.0289292e-02,-3.81470e-06,
-5.0269291e-02,-3.81470e-06,
-5.0249290e-02,-3.81470e-06,
-5.0229289e-02,-3.81470e-06,
-5.0209288e-02,-3.81470e-06,
-5.0189286e-02,-3.81470e-06,
-5.0169285e-02,-3.81470e-06,
-5.0149284e-02,-3.81470e-06,
-5.0129283e-02,-3.81470e-06,
-5.0109282e-02,-3.81470e-06,
-5.0089281e-02,-3.81470e-06,
-5.0069280e-02,-3.81470e-06,
-5.0049279e-02,-3.81470e-06,
-5.0029278e-02,-3.81470e-06,
-5.0009277e-02,-3.81470e-06,
-4.9989276e-02,-3.81470e-06,
-4.9969275e-02,-3.81470e-06,
-4.9949273e-02,-3.81470e-06,
-4.9929272e-02,-3.81470e-06,
-4.9909271e-02,-3.81470e-06,
-4.9889270e-02,-3.81470e-06,
-4.9869269e-02,-3.81470e-06,
-4.9849268e-02,-3.81470e-06,
-4.9829267e-02,-3.81470e-06,
-4.9809266e-02,-3.81470e-06,
-4.9789265e-02,-3.81470e-06,
-4.9769264e-02,-3.81470e-06,
-4.9749263e-02,-3.81470e-06,
-4.9729262e-02,-3.81470e-06,
-4.9709260e-02,-3.81470e-06,
-4.9689259e-02,-3.81470e-06,
-4.9669258e-02,-3.81470e-06,
-4.9649257e-02,-3.81470e-06,
-4.9629256e-02,-3.81470e-06,
-4.9609255e-02,-3.81470e-06,
-4.9589254e-02,-3.81470e-06,
-4.9569253e-02,-3.81470e-06,
-4.9549252e-02,-3.81470e-06,
-4.9529251e-02,-3.81470e-06,
-4.9509250e-02,-3.81470e-06,
-4.9489249e-02,-3.81470e-06,
-4.9469247e-02,-3.81470e-06,
-4.9449246e-02,-3.81470e-06,
-4.9429245e-02,-3.81470e-06,
-4.9409244e-02,-3.81470e-06,
-4.9389243e-02,-3.81470e-06,
-4.9369242e-02,-3.81470e-06,
-4.9349241e-02,-3.81470e-06,
-4.9329240e-02,-3.81470e-06,
-4.9309239e-02,-3.81470e-06,
-4.9289238e-02,-3.81470e-06,
-4.9269237e-02,-3.81470e-06,
-4.9249236e-02,-3.81470e-06,
-4.9229234e-02,-3.81470e-06,
-4.9209233e-02,-3.81470e-06,
-4.9189232e-02,-3.81470e-06,
-4.9169231e-02,-3.81470e-06,
-4.9149230e-02,-3.81470e-06,
-4.9129229e-02,-3.81470e-06,
-4.9109228e-02,-3.81470e-06,
-4.9089227e-02,3.63995e-01,
-4.9069226e-02,-3.81470e-06,
-4.9049225e-02,-3.81470e-06,
-4.9029224e-02,-3.81470e-06,
-4.9009223e-02,-3.81470e-06,
-4.8989221e-02,-3.81470e-06,
-4.8969220e-02,-3.81470e-06,
-4.8949219e-02,-3.81470e-06,
-4.8929218e-02,-3.81470e-06,
-4.8909217e-02,-3.81470e-06,
-4.8889216e-02,-3.81470e-06,
-4.8869215e-02,-3.81470e-06,
-4.8849214e-02,-3.81470e-06,
-4.8829213e-02,-3.81470e-06,
-4.8809212e-02,-3.81470e-06,
-4.8789211e-02,-3.81470e-06,
-4.8769210e-02,-3.81470e-06,
-4.8749208e-02,-3.81470e-06,
-4.8729207e-02,-3.81470e-06,
-4.8709206e-02,-3.81470e-06,
-4.8689205e-02,-3.81470e-06,
-4.8669204e-02,-3.81470e-06,
-4.8649203e-02,-3.81470e-06,
-4.8629202e-02,-3.81470e-06,
-4.8609201e-02,-3.81470e-06,
-4.8589200e-02,-3.81470e-06,
-4.8569199e-02,-3.81470e-06,
-4.8549198e-02,-3.81470e-06,
-4.8529197e-02,-3.81470e-06,
-4.8509195e-02,-3.81470e-06,
-4.8489194e-02,-3.81470e-06,
-4.8469193e-02,-3.81470e-06,
-4.8449192e-02,-3.81470e-06,
-4.8429191e-02,-3.81470e-06,
-4.8409190e-02,-3.81470e-06,
-4.8389189e-02,-3.81470e-06,
-4.8369188e-02,-3.81470e-06,
-4.8349187e-02,-3.81470e-06,
-4.8329186e-02,-3.81470e-06,
-4.8309185e-02,-3.81470e-06,
-4.8289184e-02,-3.81470e-06,
-4.8269182e-02,-3.81470e-06,
-4.8249181e-02,-3.81470e-06,
-4.8229180e-02,-3.81470e-06,
-4.8209179e-02,-3.81470e-06,
-4.8189178e-02,-3.81470e-06,
-4.8169177e-02,-3.81470e-06,
-4.8149176e-02,-3.81470e-06,
-4.8129175e-02,-3.81470e-06,
-4.8109174e-02,-3.81470e-06,
-4.8089173e-02,-3.81470e-06,
-4.8069172e-02,-3.81470e-06,
-4.8049171e-02,-3.81470e-06,
-4.8029169e-02,-3.81470e-06,
-4.8009168e-02,-3.81470e-06,
-4.7989167e-02,-3.81470e-06,
-4.7969166e-02,-3.81470e-06,
-4.7949165e-02,-3.81470e-06,
-4.7929164e-02,-3.81470e-06,
-4.7909163e-02,-3.81470e-06,
-4.7889162e-02,-3.81470e-06,
-4.7869161e-02,-3.81470e-06,
-4.7849160e-02,-3.81470e-06,
-4.7829159e-02,-3.81470e-06,
-4.7809158e-02,-3.81470e-06,
-4.7789156e-02,-3.81470e-06,
-4.7769155e-02,-3.81470e-06,
-4.7749154e-02,-3.81470e-06,
-4.7729153e-02,-3.81470e-06,
-4.7709152e-02,-3.81470e-06,
-4.7689151e-02,-3.81470e-06,
-4.7669150e-02,-3.81470e-06,
-4.7649149e-02,-3.81470e-06,
-4.7629148e-02,-3.81470e-06,
-4.7609147e-02,-3.81470e-06,
-4.7589146e-02,-3.81470e-06,
-4.7569145e-02,-3.81470e-06,
-4.7549143e-02,-3.81470e-06,
-4.7529142e-02,-3.81470e-06,
-4.7509141e-02,-3.81470e-06,
-4.7489140e-02,-3.81470e-06,
-4.7469139e-02,-3.81470e-06,
-4.7449138e-02,-3.81470e-06,
-4.7429137e-02,-3.81470e-06,
-4.7409136e-02,-3.81470e-06,
-4.7389135e-02,-3.81470e-06,
-4.7369134e-02,-3.81470e-06,
-4.7349133e-02,-3.81470e-06,
-4.7329132e-02,-3.81470e-06,
-4.7309130e-02,-3.81470e-06,
-4.7289129e-02,-3.81470e-06,
-4.7269128e-02,-3.81470e-06,
-4.7249127e-02,-3.81470e-06,
-4.7229126e-02,-3.81470e-06,
-4.7209125e-02,-3.81470e-06,
-4.7189124e-02,-3.81470e-06,
-4.7169123e-02,-3.81470e-06,
-4.7149122e-02,-3.81470e-06,
-4.7129121e-02,-3.81470e-06,
-4.7109120e-02,-3.81470e-06,
-4.7089119e-02,-3.81470e-06,
-4.7069117e-02,-3.81470e-06,
-4.7049116e-02,-3.81470e-06,
-4.7029115e-02,-3.81470e-06,
-4.7009114e-02,-3.81470e-06,
-4.6989113e-02,-3.81470e-06,
-4.6969112e-02,-3.81470e-06,
-4.6949111e-02,-3.81470e-06,
-4.6929110e-02,-3.81470e-06,
-4.6909109e-02,-3.81470e-06,
-4.6889108e-02,-3.81470e-06,
-4.6869107e-02,-3.81470e-06,
-4.6849106e-02,-3.81470e-06,
-4.6829104e-02,-3.81470e-06,
-4.6809103e-02,-3.81470e-06,
-4.6789102e-02,-3.81470e-06,
-4.6769101e-02,-3.81470e-06,
-4.6749100e-02,-3.81470e-06,
-4.6729099e-02,-3.81470e-06,
-4.6709098e-02,-3.81470e-06,
-4.6689097e-02,-3.81470e-06,
-4.6669096e-02,-3.81470e-06,
-4.6649095e-02,-3.81470e-06,
-4.6629094e-02,-3.81470e-06,
-4.6609093e-02,-3.81470e-06,
-4.6589091e-02,-3.81470e-06,
-4.6569090e-02,-3.81470e-06,
-4.6549089e-02,-3.81470e-06,
-4.6529088e-02,-3.81470e-06,
-4.6509087e-02,-3.81470e-06,
-4.6489086e-02,-3.81470e-06,
-4.6469085e-02,-3.81470e-06,
-4.6449084e-02,-3.81470e-06,
-4.6429083e-02,-3.81470e-06,
-4.6409082e-02,-3.81470e-06,
-4.6389081e-02,-3.81470e-06,
-4.6369080e-02,-3.81470e-06,
-4.6349078e-02,-3.81470e-06,
-4.6329077e-02,3.63995e-01,
-4.6309076e-02,-3.81470e-06,
-4.6289075e-02,-3.81470e-06,
-4.6269074e-02,-3.81470e-06,
-4.6249073e-02,-3.81470e-06,
-4.6229072e-02,-3.81470e-06,
-4.6209071e-02,-3.81470e-06,
-4.6189070e-02,-3.81470e-06,
-4.6169069e-02,-3.81470e-06,
-4.6149068e-02,-3.81470e-06,
-4.6129066e-02,-3.81470e-06,
-4.6109065e-02,-3.81470e-06,
-4.6089064e-02,-3.81470e-06,
-4.6069063e-02,-3.81470e-06,
-4.6049062e-02,-3.81470e-06,
-4.6029061e-02,-3.81470e-06,
-4.6009060e-02,-3.81470e-06,
-4.5989059e-02,-3.81470e-06,
-4.5969058e-02,-3.81470e-06,
-4.5949057e-02,-3.81470e-06,
-4.5929056e-02,-3.81470e-06,
-4.5909055e-02,-3.81470e-06,
-4.5889053e-02,-3.81470e-06,
-4.5869052e-02,-3.81470e-06,
-4.5849051e-02,-3.81470e-06,
-4.5829050e-02,-3.81470e-06,
-4.5809049e-02,-3.81470e-06,
-4.5789048e-02,-3.81470e-06,
-4.5769047e-02,-3.81470e-06,
-4.5749046e-02,-3.81470e-06,
-4.5729045e-02,-3.81470e-06,
-4.5709044e-02,-3.81470e-06,
-4.5689043e-02,-3.81470e-06,
-4.5669042e-02,-3.81470e-06,
-4.5649040e-02,-3.81470e-06,
-4.5629039e-02,-3.81470e-06,
-4.5609038e-02,-3.81470e-06,
-4.5589037e-02,-3.81470e-06,
-4.5569036e-02,-3.81470e-06,
-4.5549035e-02,-3.81470e-06,
-4.5529034e-02,-3.81470e-06,
-4.5509033e-02,-3.81470e-06,
-4.5489032e-02,-3.81470e-06,
-4.5469031e-02,-3.81470e-06,
-4.5449030e-02,-3.81470e-06,
-4.5429029e-02,-3.81470e-06,
-4.5409027e-02,-3.81470e-06,
-4.5389026e-02,-3.81470e-06,
-4.5369025e-02,-3.81470e-06,
-4.5349024e-02,-3.81470e-06,
-4.5329023e-02,-3.81470e-06,
-4.5309022e-02,-3.81470e-06,
-4.5289021e-02,-3.81470e-06,
-4.5269020e-02,-3.81470e-06,
-4.5249019e-02,-3.81470e-06,
-4.5229018e-02,-3.81470e-06,
-4.5209017e-02,-3.81470e-06,
-4.5189016e-02,-3.81470e-06,
-4.5169014e-02,-3.81470e-06,
-4.5149013e-02,-3.81470e-06,
-4.5129012e-02,-3.81470e-06,
-4.5109011e-02,-3.81470e-06,
-4.5089010e-02,-3.81470e-06,
-4.5069009e-02,-3.81470e-06,
-4.5049008e-02,-3.81470e-06,
-4.5029007e-02,-3.81470e-06,
-4.5009006e-02,-3.81470e-06,
-4.4989005e-02,-3.81470e-06,
-4.4969004e-02,-3.81470e-06,
-4.4949003e-02,-3.81470e-06,
-4.4929001e-02,-3.81470e-06,
-4.4909000e-02,-3.81470e-06,
-4.4888999e-02,-3.81470e-06,
-4.4868998e-02,-3.81470e-06,
-4.4848997e-02,-3.81470e-06,
-4.4828996e-02,-3.81470e-06,
-4.4808995e-02,-3.81470e-06,
-4.4788994e-02,-3.81470e-06,
-4.4768993e-02,-3.81470e-06,
-4.4748992e-02,-3.81470e-06,
-4.4728991e-02,-3.81470e-06,
-4.4708990e-02,-3.81470e-06,
-4.4688988e-02,-3.81470e-06,
-4.4668987e-02,-3.81470e-06,
-4.4648986e-02,-3.81470e-06,
-4.4628985e-02,-3.81470e-06,
-4.4608984e-02,-3.81470e-06,
-4.4588983e-02,-3.81470e-06,
-4.4568982e-02,-3.81470e-06,
-4.4548981e-02,-3.81470e-06,
-4.4528980e-02,-3.81470e-06,
-4.4508979e-02,-3.81470e-06,
-4.4488978e-02,-3.81470e-06,
-4.4468977e-02,-3.81470e-06,
-4.4448975e-02,-3.81470e-06,
-4.4428974e-02,-3.81470e-06,
-4.4408973e-02,-3.81470e-06,
-4.4388972e-02,-3.81470e-06,
-4.4368971e-02,-3.81470e-06,
-4.4348970e-02,-3.81470e-06,
-4.4328969e-02,-3.81470e-06,
-4.4308968e-02,-3.81470e-06,
-4.4288967e-02,-3.81470e-06,
-4.4268966e-02,-3.81470e-06,
-4.4248965e-02,-3.81470e-06,
-4.4228964e-02,-3.81470e-06,
-4.4208962e-02,-3.81470e-06,
-4.4188961e-02,-3.81470e-06,
-4.4168960e-02,-3.81470e-06,
-4.4148959e-02,-3.81470e-06,
-4.4128958e-02,-3.81470e-06,
-4.4108957e-02,-3.81470e-06,
-4.4088956e-02,-3.81470e-06,
-4.4068955e-02,-3.81470e-06,
-4.4048954e-02,-3.81470e-06,
-4.4028953e-02,-3.81470e-06,
-4.4008952e-02,-3.81470e-06,
-4.3988951e-02,-3.81470e-06,
-4.3968949e-02,-3.81470e-06,
-4.3948948e-02,-3.81470e-06,
-4.3928947e-02,-3.81470e-06,
-4.3908946e-02,-3.81470e-06,
-4.3888945e-02,-3.81470e-06,
-4.3868944e-02,-3.81470e-06,
-4.3848943e-02,-3.81470e-06,
-4.3828942e-02,-3.81470e-06,
-4.3808941e-02,-3.81470e-06,
-4.3788940e-02,-3.81470e-06,
-4.3768939e-02,-3.81470e-06,
-4.3748938e-02,-3.81470e-06,
-4.3728936e-02,-3.81470e-06,
-4.3708935e-02,-3.81470e-06,
-4.3688934e-02,-3.81470e-06,
-4.3668933e-02,-3.81470e-06,
-4.3648932e-02,-3.81470e-06,
-4.3628931e-02,-3.81470e-06,
-4.3608930e-02,-3.81470e-06,
-4.3588929e-02,3.63995e-01,
-4.3568928e-02,-3.81470e-06,
-4.3548927e-02,-3.81470e-06,
-4.3528926e-02,-3.81470e-06,
-4.3508925e-02,3.63995e-01,
-4.3488923e-02,-3.81470e-06,
-4.3468922e-02,-3.81470e-06,
-4.3448921e-02,-3.81470e-06,
-4.3428920e-02,-3.81470e-06,
-4.3408919e-02,-3.81470e-06,
-4.3388918e-02,-3.81470e-06,
-4.3368917e-02,-3.81470e-06,
-4.3348916e-02,-3.81470e-06,
-4.3328915e-02,-3.81470e-06,
-4.3308914e-02,-3.81470e-06,
-4.3288913e-02,-3.81470e-06,
-4.3268912e-02,-3.81470e-06,
-4.3248910e-02,-3.81470e-06,
-4.3228909e-02,-3.81470e-06,
-4.3208908e-02,-3.81470e-06,
-4.3188907e-02,-3.81470e-06,
-4.3168906e-02,-3.81470e-06,
-4.3148905e-02,-3.81470e-06,
-4.3128904e-02,-3.81470e-06,
-4.3108903e-02,-3.81470e-06,
-4.3088902e-02,-3.81470e-06,
-4.3068901e-02,-3.81470e-06,
-4.3048900e-02,-3.81470e-06,
-4.3028899e-02,-3.81470e-06,
-4.3008897e-02,-3.81470e-06,
-4.2988896e-02,-3.81470e-06,
-4.2968895e-02,-3.81470e-06,
-4.2948894e-02,-3.81470e-06,
-4.2928893e-02,3.63995e-01,
-4.2908892e-02,-3.81470e-06,
-4.2888891e-02,-3.81470e-06,
-4.2868890e-02,-3.81470e-06,
-4.2848889e-02,-3.81470e-06,
-4.2828888e-02,-3.81470e-06,
-4.2808887e-02,-3.81470e-06,
-4.2788886e-02,-3.81470e-06,
-4.2768884e-02,-3.81470e-06,
-4.2748883e-02,-3.81470e-06,
-4.2728882e-02,-3.81470e-06,
-4.2708881e-02,-3.81470e-06,
-4.2688880e-02,-3.81470e-06,
-4.2668879e-02,-3.81470e-06,
-4.2648878e-02,-3.81470e-06,
-4.2628877e-02,-3.81470e-06,
-4.2608876e-02,-3.81470e-06,
-4.2588875e-02,-3.81470e-06,
-4.2568874e-02,-3.81470e-06,
-4.2548873e-02,-3.81470e-06,
-4.2528871e-02,-3.81470e-06,
-4.2508870e-02,-3.81470e-06,
-4.2488869e-02,-3.81470e-06,
-4.2468868e-02,-3.81470e-06,
-4.2448867e-02,-3.81470e-06,
-4.2428866e-02,-3.81470e-06,
-4.2408865e-02,-3.81470e-06,
-4.2388864e-02,-3.81470e-06,
-4.2368863e-02,-3.81470e-06,
-4.2348862e-02,-3.81470e-06,
-4.2328861e-02,-3.81470e-06,
-4.2308860e-02,-3.81470e-06,
-4.2288858e-02,-3.81470e-06,
-4.2268857e-02,-3.81470e-06,
-4.2248856e-02,-3.81470e-06,
-4.2228855e-02,-3.81470e-06,
-4.2208854e-02,-3.81470e-06,
-4.2188853e-02,-3.81470e-06,
-4.2168852e-02,-3.81470e-06,
-4.2148851e-02,-3.81470e-06,
-4.2128850e-02,-3.81470e-06,
-4.2108849e-02,-3.81470e-06,
-4.2088848e-02,-3.81470e-06,
-4.2068847e-02,-3.81470e-06,
-4.2048845e-02,-3.81470e-06,
-4.2028844e-02,-3.81470e-06,
-4.2008843e-02,-3.81470e-06,
-4.1988842e-02,-3.81470e-06,
-4.1968841e-02,-3.81470e-06,
-4.1948840e-02,-3.81470e-06,
-4.1928839e-02,-3.81470e-06,
-4.1908838e-02,-3.81470e-06,
-4.1888837e-02,-3.81470e-06,
-4.1868836e-02,-3.81470e-06,
-4.1848835e-02,-3.81470e-06,
-4.1828834e-02,-3.81470e-06,
-4.1808832e-02,3.63995e-01,
-4.1788831e-02,-3.81470e-06,
-4.1768830e-02,-3.81470e-06,
-4.1748829e-02,-3.81470e-06,
-4.1728828e-02,-3.81470e-06,
-4.1708827e-02,-3.81470e-06,
-4.1688826e-02,-3.81470e-06,
-4.1668825e-02,-3.81470e-06,
-4.1648824e-02,-3.81470e-06,
-4.1628823e-02,-3.81470e-06,
-4.1608822e-02,-3.81470e-06,
-4.1588821e-02,-3.81470e-06,
-4.1568819e-02,-3.81470e-06,
-4.1548818e-02,-3.81470e-06,
-4.1528817e-02,-3.81470e-06,
-4.1508816e-02,-3.81470e-06,
-4.1488815e-02,-3.81470e-06,
-4.1468814e-02,-3.81470e-06,
-4.1448813e-02,-3.81470e-06,
-4.1428812e-02,-3.81470e-06,
-4.1408811e-02,-3.81470e-06,
-4.1388810e-02,-3.81470e-06,
-4.1368809e-02,-3.81470e-06,
-4.1348808e-02,-3.81470e-06,
-4.1328806e-02,-3.81470e-06,
-4.1308805e-02,-3.81470e-06,
-4.1288804e-02,-3.81470e-06,
-4.1268803e-02,-3.81470e-06,
-4.1248802e-02,-3.81470e-06,
-4.1228801e-02,-3.81470e-06,
-4.1208800e-02,-3.81470e-06,
-4.1188799e-02,-3.81470e-06,
-4.1168798e-02,-3.81470e-06,
-4.1148797e-02,-3.81470e-06,
-4.1128796e-02,-3.81470e-06,
-4.1108795e-02,-3.81470e-06,
-4.1088793e-02,-3.81470e-06,
-4.1068792e-02,-3.81470e-06,
-4.1048791e-02,-3.81470e-06,
-4.1028790e-02,-3.81470e-06,
-4.1008789e-02,-3.81470e-06,
-4.0988788e-02,-3.81470e-06,
-4.0968787e-02,-3.81470e-06,
-4.0948786e-02,-3.81470e-06,
-4.0928785e-02,-3.81470e-06,
-4.0908784e-02,-3.81470e-06,
-4.0888783e-02,-3.81470e-06,
-4.0868782e-02,-3.81470e-06,
-4.0848780e-02,-3.81470e-06,
-4.0828779e-02,-3.81470e-06,
-4.0808778e-02,-3.81470e-06,
-4.0788777e-02,-3.81470e-06,
-4.0768776e-02,-3.81470e-06,
-4.0748775e-02,-3.81470e-06,
-4.0728774e-02,-3.81470e-06,
-4.0708773e-02,-3.81470e-06,
-4.0688772e-02,-3.81470e-06,
-4.0668771e-02,-3.81470e-06,
-4.0648770e-02,-3.81470e-06,
-4.0628769e-02,-3.81470e-06,
-4.0608767e-02,-3.81470e-06,
-4.0588766e-02,-3.81470e-06,
-4.0568765e-02,-3.81470e-06,
-4.0548764e-02,-3.81470e-06,
-4.0528763e-02,-3.81470e-06,
-4.0508762e-02,-3.81470e-06,
-4.0488761e-02,-3.81470e-06,
-4.0468760e-02,-3.81470e-06,
-4.0448759e-02,-3.81470e-06,
-4.0428758e-02,-3.81470e-06,
-4.0408757e-02,-3.81470e-06,
-4.0388756e-02,-3.81470e-06,
-4.0368754e-02,-3.81470e-06,
-4.0348753e-02,-3.81470e-06,
-4.0328752e-02,-3.81470e-06,
-4.0308751e-02,-3.81470e-06,
-4.0288750e-02,-3.81470e-06,
-4.0268749e-02,-3.81470e-06,
-4.0248748e-02,3.63995e-01,
-4.0228747e-02,-3.81470e-06,
-4.0208746e-02,-3.81470e-06,
-4.0188745e-02,-3.81470e-06,
-4.0168744e-02,-3.81470e-06,
-4.0148742e-02,-3.81470e-06,
-4.0128741e-02,-3.81470e-06,
-4.0108740e-02,-3.81470e-06,
-4.0088739e-02,-3.81470e-06,
-4.0068738e-02,-3.81470e-06,
-4.0048737e-02,-3.81470e-06,
-4.0028736e-02,-3.81470e-06,
-4.0008735e-02,-3.81470e-06,
-3.9988734e-02,-3.81470e-06,
-3.9968733e-02,-3.81470e-06,
-3.9948732e-02,-3.81470e-06,
-3.9928731e-02,-3.81470e-06,
-3.9908729e-02,-3.81470e-06,
-3.9888728e-02,-3.81470e-06,
-3.9868727e-02,-3.81470e-06,
-3.9848726e-02,-3.81470e-06,
-3.9828725e-02,-3.81470e-06,
-3.9808724e-02,-3.81470e-06,
-3.9788723e-02,-3.81470e-06,
-3.9768722e-02,-3.81470e-06,
-3.9748721e-02,-3.81470e-06,
-3.9728720e-02,-3.81470e-06,
-3.9708719e-02,-3.81470e-06,
-3.9688718e-02,-3.81470e-06,
-3.9668716e-02,-3.81470e-06,
-3.9648715e-02,-3.81470e-06,
-3.9628714e-02,-3.81470e-06,
-3.9608713e-02,-3.81470e-06,
-3.9588712e-02,-3.81470e-06,
-3.9568711e-02,-3.81470e-06,
-3.9548710e-02,-3.81470e-06,
-3.9528709e-02,-3.81470e-06,
-3.9508708e-02,-3.81470e-06,
-3.9488707e-02,-3.81470e-06,
-3.9468706e-02,-3.81470e-06,
-3.9448705e-02,-3.81470e-06,
-3.9428703e-02,-3.81470e-06,
-3.9408702e-02,-3.81470e-06,
-3.9388701e-02,-3.81470e-06,
-3.9368700e-02,-3.81470e-06,
-3.9348699e-02,-3.81470e-06,
-3.9328698e-02,-3.81470e-06,
-3.9308697e-02,-3.81470e-06,
-3.9288696e-02,-3.81470e-06,
-3.9268695e-02,-3.81470e-06,
-3.9248694e-02,-3.81470e-06,
-3.9228693e-02,-3.81470e-06,
-3.9208692e-02,-3.81470e-06,
-3.9188690e-02,-3.81470e-06,
-3.9168689e-02,-3.81470e-06,
-3.9148688e-02,-3.81470e-06,
-3.9128687e-02,-3.81470e-06,
-3.9108686e-02,-3.81470e-06,
-3.9088685e-02,-3.81470e-06,
-3.9068684e-02,3.63995e-01,
-3.9048683e-02,-3.64006e-01,
-3.9028682e-02,-3.81470e-06,
-3.9008681e-02,-3.81470e-06,
-3.8988680e-02,-3.81470e-06,
-3.8968679e-02,-3.81470e-06,
-3.8948677e-02,-3.81470e-06,
-3.8928676e-02,-3.81470e-06,
-3.8908675e-02,-3.81470e-06,
-3.8888674e-02,-3.81470e-06,
-3.8868673e-02,-3.81470e-06,
-3.8848672e-02,-3.81470e-06,
-3.8828671e-02,-3.81470e-06,
-3.8808670e-02,-3.81470e-06,
-3.8788669e-02,-3.81470e-06,
-3.8768668e-02,-3.81470e-06,
-3.8748667e-02,-3.81470e-06,
-3.8728666e-02,-3.81470e-06,
-3.8708664e-02,-3.81470e-06,
-3.8688663e-02,-3.81470e-06,
-3.8668662e-02,-3.81470e-06,
-3.8648661e-02,-3.81470e-06,
-3.8628660e-02,-3.81470e-06,
-3.8608659e-02,-3.81470e-06,
-3.8588658e-02,-3.81470e-06,
-3.8568657e-02,-3.81470e-06,
-3.8548656e-02,-3.81470e-06,
-3.8528655e-02,-3.81470e-06,
-3.8508654e-02,-3.81470e-06,
-3.8488653e-02,-3.81470e-06,
-3.8468651e-02,-3.81470e-06,
-3.8448650e-02,-3.81470e-06,
-3.8428649e-02,-3.81470e-06,
-3.8408648e-02,-3.81470e-06,
-3.8388647e-02,-3.81470e-06,
-3.8368646e-02,-3.64006e-01,
-3.8348645e-02,-3.81470e-06,
-3.8328644e-02,-3.81470e-06,
-3.8308643e-02,3.63995e-01,
-3.8288642e-02,-3.81470e-06,
-3.8268641e-02,-3.81470e-06,
-3.8248640e-02,-3.81470e-06,
-3.8228638e-02,-3.81470e-06,
-3.8208637e-02,-3.81470e-06,
-3.8188636e-02,-3.81470e-06,
-3.8168635e-02,-3.81470e-06,
-3.8148634e-02,-3.81470e-06,
-3.8128633e-02,-3.81470e-06,
-3.8108632e-02,-3.81470e-06,
-3.8088631e-02,-3.81470e-06,
-3.8068630e-02,-3.81470e-06,
-3.8048629e-02,-3.81470e-06,
-3.8028628e-02,-3.81470e-06,
-3.8008627e-02,-3.81470e-06,
-3.7988625e-02,-3.81470e-06,
-3.7968624e-02,-3.81470e-06,
-3.7948623e-02,-3.81470e-06,
-3.7928622e-02,-3.81470e-06,
-3.7908621e-02,-3.81470e-06,
-3.7888620e-02,-3.81470e-06,
-3.7868619e-02,-3.81470e-06,
-3.7848618e-02,-3.81470e-06,
-3.7828617e-02,-3.81470e-06,
-3.7808616e-02,-3.81470e-06,
-3.7788615e-02,-3.81470e-06,
-3.7768614e-02,-3.81470e-06,
-3.7748612e-02,-3.81470e-06,
-3.7728611e-02,-3.81470e-06,
-3.7708610e-02,3.63995e-01,
-3.7688609e-02,-3.81470e-06,
-3.7668608e-02,-3.81470e-06,
-3.7648607e-02,3.63995e-01,
-3.7628606e-02,-3.81470e-06,
-3.7608605e-02,-3.81470e-06,
-3.7588604e-02,-3.81470e-06,
-3.7568603e-02,-3.81470e-06,
-3.7548602e-02,-3.81470e-06,
-3.7528601e-02,-3.81470e-06,
-3.7508599e-02,-3.81470e-06,
-3.7488598e-02,-3.81470e-06,
-3.7468597e-02,-3.81470e-06,
-3.7448596e-02,3.63995e-01,
-3.7428595e-02,-3.81470e-06,
-3.7408594e-02,-3.81470e-06,
-3.7388593e-02,-3.81470e-06,
-3.7368592e-02,-3.81470e-06,
-3.7348591e-02,-3.81470e-06,
-3.7328590e-02,3.63995e-01,
-3.7308589e-02,-3.81470e-06,
-3.7288588e-02,-3.81470e-06,
-3.7268586e-02,-3.81470e-06,
-3.7248585e-02,-3.81470e-06,
-3.7228584e-02,-3.81470e-06,
-3.7208583e-02,-3.81470e-06,
-3.7188582e-02,-3.81470e-06,
-3.7168581e-02,-3.81470e-06,
-3.7148580e-02,-3.81470e-06,
-3.7128579e-02,-3.81470e-06,
-3.7108578e-02,-3.81470e-06,
-3.7088577e-02,-3.81470e-06,
