time,I
129.092683,100.98
131.656388,101.99
131.972374,100.98
133.734140,101.99
134.058250,100.98
134.215697,101.99
134.535648,103.01
134.854908,101.99
135.651895,103.01
135.811004,103.01
135.973438,103.01
136.134353,101.99
137.093371,103.01
137.570932,100.98
137.890591,101.99
138.375798,103.01
138.850040,101.99
139.012934,103.01
139.974906,101.99
140.292397,100.98
140.453503,101.99
140.772114,100.98
141.250346,101.99
141.572891,103.01
141.732658,104.02
142.053758,105.03
142.214362,104.02
142.535445,103.01
142.694121,101.99
143.173972,104.02
143.333710,105.98
143.493015,105.03
143.811794,104.02
144.295279,105.03
144.453983,105.98
145.094127,105.03
145.414707,104.02
145.575689,105.03
145.895385,104.02
146.050623,104.02
146.373195,105.03
147.013137,105.98
147.332418,106.99
147.651217,105.98
148.934481,106.99
149.575213,105.98
149.892466,105.03
150.051663,105.98
150.214372,105.03
151.336014,105.98
152.136984,105.03
152.613675,105.98
153.092949,106.99
154.055911,108.00
154.536225,109.01
154.693504,108.00
155.336145,109.01
155.651415,108.00
155.975050,109.01
156.133391,109.01
156.298527,110.03
156.613032,109.01
156.933385,110.03
157.094587,109.01
157.576609,108.00
158.534114,106.99
159.333507,105.98
159.649694,106.99
159.813589,105.98
159.974954,106.99
161.894256,108.00
162.372323,106.99
162.851172,105.98
163.815533,105.03
165.257348,105.98
166.053307,105.98
166.210994,105.98
167.977038,105.03
168.132989,105.98
169.099788,105.03
169.254187,105.98
169.417891,106.99
169.895003,108.00
170.212463,109.01
170.530384,110.03
170.853254,109.01
171.014152,108.00
171.332915,106.99
171.975660,105.98
172.774378,105.03
172.934175,105.98
174.053620,106.99
174.853257,105.98
175.170434,105.03
175.334969,104.02
176.138782,105.03
176.293695,105.03
176.455621,104.02
176.614793,105.03
176.932484,104.02
177.094630,103.01
177.254050,104.02
177.894664,105.03
178.054576,104.02
178.215868,105.03
178.533179,104.02
179.494778,105.03
180.296618,104.02
182.054247,105.03
183.334640,105.98
184.134558,105.03
184.456315,105.98
184.612113,105.03
185.092638,104.02
185.570377,105.03
186.213426,105.03
186.374510,104.02
187.977225,105.03
188.132323,104.02
191.494169,103.01
191.814358,104.02
192.293690,105.03
192.614055,106.99
192.933915,105.98
193.095454,105.03
193.415514,104.02
193.895266,105.03
194.373838,104.02
195.494605,105.03
195.812292,105.98
195.970158,106.99
196.292218,105.98
196.455417,105.98
198.697040,105.03
199.014700,104.02
199.974924,105.03
200.932124,104.02
201.089709,105.03
201.414332,105.98
201.891705,105.03
203.334251,104.02
203.812427,105.03
204.933335,105.98
205.091892,106.99
205.413036,105.98
206.054428,105.03
206.370885,104.02
206.530209,104.02
206.692420,105.03
207.173380,105.98
208.776785,105.03
209.253793,105.98
209.896339,105.03
211.493306,105.98
211.652694,105.03
212.295036,104.02
214.055897,105.03
214.694500,104.02
214.852558,103.01
215.336185,104.02
215.815031,105.03
215.973891,105.98
216.135893,105.03
216.453142,105.03
216.611873,104.02
217.573643,103.01
218.056460,104.02
218.692659,105.03
219.176665,104.02
219.495235,105.03
219.971678,104.02
220.133113,105.03
220.453014,104.02
221.252984,105.03
221.731695,104.02
221.892439,105.03
222.051256,104.02
222.371954,105.03
222.852712,104.02
224.616806,105.03
225.094231,105.98
225.736609,105.03
226.216094,105.98
226.535510,106.99
226.692845,106.99
227.011794,105.98
227.169756,105.03
227.658911,104.02
228.453856,105.03
228.774471,105.98
229.091979,105.03
231.011728,105.98
231.332575,105.03
232.291740,104.02
233.734530,105.03
234.213537,105.98
235.172515,105.03
235.492984,104.02
236.455280,105.03
236.618045,105.03
236.770515,105.03
236.935122,105.98
237.733244,105.03
237.893471,105.98
238.053822,105.03
238.212548,105.98
238.370997,105.03
238.534062,105.98
239.014205,105.03
239.494694,105.98
239.814782,105.03
240.455306,105.98
241.094435,105.03
241.738945,104.02
242.212202,105.03
242.373914,105.98
242.691498,105.03
244.131922,104.02
244.616345,103.01
244.775552,104.02
244.935537,103.01
245.733885,101.99
246.051462,103.01
246.211442,104.02
246.695793,104.02
246.854284,104.02
247.015146,103.01
247.178921,104.02
247.812342,105.03
248.132300,104.02
250.055208,105.03
250.694793,105.98
251.013158,106.99
251.492831,105.98
252.134235,105.03
252.773854,105.98
253.413112,106.99
254.531667,105.98
255.976281,105.03
256.454944,104.02
256.774965,103.01
256.936439,103.01
257.414852,104.02
257.572195,105.03
258.054068,105.98
258.535777,105.03
259.014737,104.02
259.817287,103.01
261.737355,101.99
262.053036,103.01
262.537387,101.99
262.853452,103.01
263.014369,101.99
263.174703,100.98
266.854400,100.98
267.013628,100.98
267.814481,99.97
268.293633,100.98
268.609643,99.97
269.094805,99.02
269.733423,99.97
271.331279,99.02
271.490305,99.97
272.451788,99.02
272.934447,99.97
273.730202,99.02
274.051968,98.01
276.934743,98.01
277.091379,98.01
277.414687,99.02
277.574828,98.01
279.173273,97.00
279.333754,98.01
281.732401,97.00
283.174519,95.99
284.132763,97.00
284.452464,98.01
284.771855,97.00
285.091523,98.01
285.413042,97.00
285.571021,95.99
286.696304,94.97
287.012757,94.03
287.174317,94.03
287.656177,93.02
288.775052,92.00
289.250266,93.02
289.573574,92.00
290.057951,90.99
290.212828,92.00
290.533454,90.99
291.492897,89.98
291.972930,89.03
292.774442,89.98
294.055857,89.03
295.174081,89.98
295.652046,89.03
295.813015,88.02
296.610827,87.01
296.773867,88.02
296.932794,87.01
297.094948,87.01
297.257337,88.02
297.415026,89.03
297.893833,88.02
299.014812,89.03
299.811767,88.02
299.974702,86.00
300.132678,84.98
300.294677,86.00
300.614989,84.98
301.095317,86.00
301.413873,84.98
301.572607,86.00
302.051640,84.98
303.172121,83.97
303.492138,84.98
303.972889,83.97
304.772544,83.03
305.573611,82.01
307.171740,82.01
307.332692,82.01
307.814728,81.00
309.095927,82.01
309.897858,81.00
310.211732,82.01
310.531022,81.00
314.853143,81.00
316.453678,82.01
317.098000,81.00
317.255941,81.00
317.414023,81.00
317.574026,82.01
317.738506,81.00
321.413291,82.01
322.694359,83.03
323.335561,82.01
323.813862,83.03
324.612277,82.01
324.932454,83.03
325.254600,82.01
325.894712,81.00
327.013138,82.01
327.176290,81.00
327.333037,82.01
327.496417,82.01
328.135409,83.03
328.453108,83.97
328.774186,83.03
329.093452,82.01
329.255356,83.03
329.414763,82.01
329.574481,81.00
331.656460,82.01
331.971849,83.03
332.613018,82.01
332.772826,83.03
333.256351,82.01
333.414406,81.00
337.412641,81.00
337.571984,81.00
337.894426,82.01
338.055640,83.03
338.220642,83.97
339.176985,83.03
339.496175,82.01
339.653567,81.00
340.293935,82.01
340.452240,81.00
343.333861,82.01
344.132213,83.03
344.294594,82.01
344.774482,81.00
345.415897,82.01
346.372088,83.03
346.533955,83.97
347.177618,83.03
347.493199,83.03
347.652863,83.03
347.813396,82.01
349.572469,81.00
350.217176,82.01
350.373345,83.03
351.493326,82.01
354.212379,81.00
354.372442,82.01
355.169735,81.00
355.655349,82.01
355.812271,81.00
356.132557,82.01
356.291361,83.03
356.451580,83.97
356.612981,83.03
356.771855,82.01
357.411794,83.03
357.577133,83.03
357.733741,83.03
358.214037,82.01
359.012126,83.03
359.331382,82.01
363.494977,81.00
363.654494,82.01
364.295964,81.00
364.452599,82.01
365.094294,83.03
365.573856,82.01
366.214654,83.03
366.861355,82.01
367.177630,83.03
367.653696,83.03
367.813811,82.01
368.455211,83.03
369.093884,83.97
369.577000,83.03
371.014478,82.01
371.493725,83.03
371.654927,82.01
372.291312,81.00
373.254674,82.01
373.573424,83.03
375.974820,83.97
376.936739,84.98
377.731822,83.97
377.894293,83.97
378.370271,84.98
378.852105,86.00
379.334373,87.01
379.653569,88.02
379.816221,87.01
380.135452,86.00
380.292749,84.98
380.934678,83.97
381.893476,83.03
382.054338,83.97
382.690531,83.03
383.491727,83.97
383.655491,84.98
384.294453,83.97
384.613215,83.03
387.334816,83.97
387.809702,83.97
387.973660,84.98
389.575299,86.00
389.737001,84.98
390.055330,86.00
390.537583,84.98
390.695985,83.97
391.817506,84.98
393.572636,86.00
395.171958,84.98
395.335608,86.00
396.292942,87.01
396.772535,88.02
396.935479,89.03
397.254817,88.02
397.412139,87.01
397.574944,86.00
397.733039,84.98
397.893181,84.98
398.055586,84.98
398.211789,86.00
398.855440,84.98
399.012069,86.00
399.175281,84.98
399.335593,86.00
399.653037,87.01
399.813523,86.00
399.975317,87.01
400.454308,88.02
400.931755,87.01
401.096097,88.02
401.895653,87.01
402.215991,88.02
402.374188,87.01
402.851508,88.02
403.652906,89.03
403.815581,89.98
404.134340,89.03
404.294974,88.02
404.611898,87.01
404.773258,88.02
405.250610,89.03
405.734035,88.02
405.894179,89.03
407.972746,89.03
408.132288,89.03
408.293334,88.02
409.254431,87.01
409.575529,86.00
410.696323,87.01
410.853288,86.00
411.651450,87.01
411.812418,88.02
411.973032,89.03
412.295377,88.02
412.775435,87.01
413.574138,88.02
414.854341,87.01
415.171892,86.00
415.333867,84.98
416.295606,86.00
416.774571,84.98
417.413408,86.00
417.573064,87.01
417.733090,86.00
418.053504,86.00
418.215923,84.98
418.541344,86.00
418.694666,84.98
418.853003,86.00
419.011793,84.98
420.292925,86.00
420.935782,87.01
421.414976,86.00
423.013663,87.01
423.333460,86.00
423.493740,87.01
424.934648,88.02
425.743502,89.03
427.012913,88.02
427.173741,87.01
428.134782,88.02
428.291016,88.02
428.616773,87.01
428.771336,86.00
431.655515,87.01
432.931473,86.00
433.251128,87.01
433.895442,88.02
434.213017,87.01
434.691265,86.00
434.850177,87.01
435.012896,88.02
435.171926,89.98
435.814480,89.03
435.974182,89.98
436.134065,90.99
436.613971,89.98
436.931624,89.03
437.252302,89.98
437.891148,90.99
438.052490,92.00
438.216590,92.00
438.373218,92.00
438.533301,90.99
438.693222,89.98
438.854376,90.99
439.493747,89.98
440.292101,89.03
440.777983,90.99
441.091584,92.00
441.572207,89.98
441.891263,89.03
442.372558,83.97
442.532454,84.98
443.015798,86.00
443.334122,88.02
443.490340,89.03
443.654616,90.99
443.815363,88.02
443.973092,86.00
444.131589,84.98
444.292370,86.00
444.454476,88.02
444.612829,87.01
444.773728,88.02
445.576852,89.98
445.732697,92.00
445.895275,94.03
446.052570,94.97
446.376549,94.03
446.697546,93.02
446.853525,90.99
447.011984,89.98
447.175211,89.03
447.334658,88.02
447.654066,89.03
447.813557,90.99
447.972152,92.00
448.132665,93.02
448.295828,94.03
448.453173,90.99
448.616092,93.02
448.773294,94.97
448.935342,94.03
449.092834,92.00
449.251595,90.99
449.417637,89.98
449.572880,93.02
450.051717,90.99
450.534706,92.00
450.693270,90.99
450.852903,92.00
451.171641,90.99
451.334248,93.02
451.650818,90.99
451.970751,89.98
452.137557,89.03
452.452374,89.98
452.614408,90.99
452.932825,87.01
453.094824,84.98
453.571444,86.00
453.734592,87.01
454.056823,88.02
454.373459,89.03
454.535506,89.98
454.695038,90.99
456.296436,92.00
456.778527,90.99
456.933690,89.98
457.574817,90.99
457.894938,92.00
458.376198,90.99
458.535192,89.98
458.853640,93.02
459.012290,94.03
459.174401,93.02
459.333174,92.00
459.494457,90.99
459.813530,92.00
460.131021,90.99
460.294146,89.98
460.450935,89.03
460.611764,88.02
460.772002,87.01
461.091452,86.00
461.253653,87.01
461.415511,89.98
461.574772,92.00
461.734759,93.02
462.374335,94.03
462.694423,93.02
463.494335,92.00
463.814974,93.02
463.974002,92.00
464.293152,90.99
464.614198,89.98
466.373467,90.99
467.174266,89.98
467.335690,89.03
467.495643,88.02
467.815317,87.01
468.131845,88.02
468.452119,88.02
468.613156,88.02
469.734485,89.03
470.215003,89.98
471.012474,89.03
471.175177,88.02
471.491350,89.03
471.817151,88.02
472.131540,89.03
472.453370,88.02
472.614154,89.03
474.215506,88.02
476.130040,89.03
476.774828,88.02
476.934000,89.03
477.575982,89.98
477.734879,90.99
477.896104,92.00
478.052803,93.02
478.215951,92.00
478.376122,89.98
478.531598,89.98
478.693731,89.03
479.496802,89.98
480.138759,90.99
480.613105,89.98
480.772196,90.99
481.092823,92.00
481.249744,90.99
481.733735,89.98
481.894062,90.99
482.053465,92.00
482.371326,90.99
482.534535,89.98
482.851341,89.03
483.015451,89.98
484.294811,89.03
485.093932,89.98
486.212178,90.99
486.529731,89.98
486.853527,90.99
487.173974,89.98
487.657458,90.99
487.812277,92.00
487.974106,93.02
488.611869,92.00
488.773754,92.00
488.938286,90.99
489.249634,92.00
490.854723,90.99
491.811342,89.98
492.454310,90.99
492.613164,89.98
493.252785,89.03
493.894601,89.98
494.053779,89.03
494.214703,89.98
495.815376,89.03
496.135935,89.98
496.452208,90.99
496.772861,92.00
496.930004,94.03
497.574706,93.02
497.892450,92.00
498.213364,90.99
498.695377,90.99
498.854375,89.98
501.254403,89.03
501.412658,89.98
501.732833,90.99
502.693221,89.98
503.013102,89.03
503.975306,89.98
504.298629,89.03
505.575906,89.98
505.893108,90.99
507.018798,92.00
508.293802,90.99
508.773083,90.99
508.931292,90.99
509.893696,92.00
510.378544,90.99
510.693349,89.98
511.015982,90.99
513.894153,89.98
514.374595,89.03
514.852334,89.98
515.976273,90.99
516.134400,89.98
516.934752,90.99
517.092525,89.98
517.413811,90.99
518.213981,89.98
518.373761,90.99
518.855534,90.99
519.014117,90.99
519.654819,92.00
520.454073,93.02
520.932910,92.00
521.411420,93.02
522.532768,94.03
522.849722,93.02
523.018350,92.00
523.172285,90.99
525.252782,89.98
525.895822,90.99
527.657041,89.98
528.130088,90.99
528.933561,90.99
529.091623,90.99
529.578278,92.00
529.890718,90.99
530.214466,92.00
531.492481,93.02
531.655695,94.97
531.812848,95.99
531.973513,97.00
532.294462,95.99
532.450757,94.97
532.610847,94.03
533.095133,93.02
533.414390,92.00
533.892151,90.99
535.972210,92.00
536.451158,93.02
536.772716,94.03
536.936463,93.02
537.092826,92.00
537.572358,93.02
537.731049,94.97
537.891400,97.00
538.693717,95.99
539.012823,95.99
539.171775,97.00
539.492773,95.99
539.655581,94.03
539.974131,93.02
540.613779,94.03
540.934008,93.02
541.092415,94.03
541.253042,93.02
541.733827,92.00
542.213869,93.02
542.855889,94.03
543.015284,94.97
543.650877,94.03
544.135525,94.97
545.255670,94.03
545.573543,93.02
546.856238,94.03
547.016128,94.97
547.176047,95.99
547.494834,94.97
547.976248,94.03
548.292961,93.02
549.094637,93.02
549.254222,93.02
549.574415,94.03
550.055253,93.02
550.373163,92.00
550.535200,93.02
550.691929,94.03
551.334802,94.97
551.494232,95.99
551.655953,94.97
551.813592,94.03
551.975381,93.02
552.614812,92.00
553.894776,93.02
556.774321,94.03
558.215142,94.97
559.013553,95.99
559.171770,94.97
559.335127,94.97
559.818575,94.03
560.136326,94.97
561.735259,94.03
563.814001,94.97
565.253116,95.99
565.415355,94.97
565.736492,95.99
566.213708,97.00
566.692416,98.01
566.858149,99.02
567.334625,98.01
567.494526,97.00
568.133727,98.01
568.292617,97.00
568.771764,95.99
568.934914,97.00
569.250829,97.00
569.415859,98.01
569.570660,99.02
569.736119,100.98
569.892161,99.97
570.051411,98.01
570.218398,97.00
572.134583,98.01
572.613650,97.00
572.774969,95.99
573.256663,97.00
573.574986,99.02
573.733983,99.97
574.051255,100.98
574.690972,99.02
574.850740,98.01
575.334743,97.00
575.492725,95.99
575.812381,97.00
576.296303,95.99
576.774691,97.00
577.092881,95.99
577.413046,97.00
578.375641,95.99
579.332732,95.99
579.495669,97.00
580.616040,98.01
580.934342,99.02
581.415944,99.97
581.575554,99.02
581.735998,98.01
581.893897,97.00
583.171502,98.01
583.334242,97.00
583.655839,95.99
584.934602,97.00
585.414418,95.99
585.575192,97.00
586.214190,98.01
587.013797,97.00
587.813859,95.99
588.289560,97.00
589.251627,98.01
589.414874,98.01
589.572489,98.01
589.735353,99.02
590.370108,98.01
593.092882,99.02
593.253225,99.97
593.734230,100.98
595.014141,99.97
595.333542,99.02
595.814711,98.01
596.136465,97.00
596.614472,98.01
596.938002,97.00
597.094875,98.01
597.413458,99.02
597.906598,98.01
599.014651,97.00
599.493397,97.00
599.653363,97.00
600.133045,98.01
600.769890,99.02
601.091800,99.97
601.254278,99.02
601.413602,98.01
602.531468,99.02
602.850961,99.97
603.010268,99.02
603.331627,98.01
604.455814,99.02
604.770822,99.97
605.091937,99.02
605.410796,98.01
605.893516,100.98
606.055404,103.01
606.533513,101.99
607.330802,100.98
607.813270,99.97
609.254344,100.98
609.576859,99.97
609.733492,99.02
610.214014,99.97
610.532791,99.02
610.695817,98.01
610.852989,99.02
611.011047,99.97
611.494487,100.98
611.812331,99.97
611.975696,99.02
612.296658,98.01
612.936726,99.02
613.411145,99.97
614.691560,99.02
614.851544,99.97
615.170077,99.02
615.813672,99.97
616.450614,99.02
617.093613,99.97
617.410666,99.02
619.012855,99.97
619.182213,99.02
619.656565,99.02
619.812997,99.02
619.974475,99.97
622.855748,100.98
623.333466,101.99
623.494613,103.01
623.813415,104.02
623.974319,101.99
624.133743,100.98
625.255474,101.99
625.572786,103.01
626.536977,101.99
627.174570,103.01
627.335384,101.99
627.650827,103.01
627.975440,101.99
628.295029,100.98
629.733943,101.99
629.889694,101.99
630.051467,100.98
630.856572,101.99
631.013167,103.01
631.170861,104.02
631.490704,103.01
631.975777,104.02
632.133011,103.01
632.613497,101.99
633.574583,103.01
634.053455,104.02
634.530795,105.03
634.696711,104.02
634.852148,101.99
635.654195,100.98
637.894874,101.99
638.053689,103.01
638.213732,104.02
638.370412,105.03
639.336280,105.98
639.493258,105.03
639.658309,104.02
639.815035,103.01
639.974709,104.02
640.134961,105.03
640.291748,106.99
640.454602,105.98
640.613979,105.03
640.933278,104.02
641.253635,103.01
641.414165,101.99
641.732586,103.01
643.016443,101.99
643.175931,100.98
644.140250,101.99
644.294552,104.02
644.462583,105.03
644.610121,105.98
644.772993,106.99
644.933341,105.98
645.253365,104.02
646.053270,105.03
646.216142,105.98
646.536331,105.03
647.173762,105.98
647.331830,106.99
648.292838,105.03
648.454315,104.02
648.613085,103.01
649.255822,104.02
649.415834,105.03
649.581114,105.98
649.734819,104.02
649.892538,103.01
650.052004,103.01
650.534037,104.02
650.692935,105.03
650.854563,105.98
651.333804,105.03
651.493941,104.02
651.652355,103.01
652.133151,101.99
652.454358,100.98
654.212431,101.99
654.691042,100.98
657.095738,101.99
658.695236,103.01
659.972999,104.02
660.135461,104.02
660.614489,105.03
660.770023,105.98
661.893627,105.03
662.054592,104.02
662.376722,103.01
662.534612,101.99
663.653668,100.98
665.095468,101.99
665.575967,103.01
666.215548,101.99
666.374368,103.01
667.012401,104.02
667.496546,103.01
667.653995,101.99
668.131844,103.01
668.294858,104.02
668.454318,103.01
669.895633,101.99
670.052093,101.99
670.215353,100.98
670.374400,101.99
670.534129,103.01
671.173259,101.99
671.653061,103.01
672.134724,101.99
673.253163,100.98
673.891969,101.99
674.213355,103.01
674.693707,104.02
675.334984,105.03
675.492389,104.02
675.655328,103.01
675.975664,101.99
676.614598,103.01
678.532968,104.02
679.175295,105.03
680.133010,105.03
680.298419,104.02
680.454796,103.01
680.775033,101.99
680.932765,103.01
681.098655,104.02
681.253742,105.03
681.574248,104.02
681.734813,105.03
681.893998,105.98
682.051488,106.99
682.536990,105.98
682.693957,109.01
682.854937,113.00
683.172664,110.97
683.335920,110.03
683.494226,109.01
683.809571,108.00
684.774471,106.99
685.091369,105.03
685.254612,103.01
686.054797,104.02
686.374385,105.98
686.853987,105.03
687.016044,104.02
687.337591,105.03
687.494428,105.98
687.814614,106.99
687.970359,105.98
688.135799,105.03
688.452824,104.02
688.774584,105.03
688.930365,105.98
689.093578,106.99
689.252546,105.98
689.412493,104.02
689.732572,105.03
689.894906,113.00
690.052610,114.01
690.213969,110.97
690.371294,110.03
690.536099,104.02
690.694406,113.00
690.852187,114.01
691.172691,113.00
691.333444,106.99
691.493145,105.03
691.654229,103.01
691.816243,104.02
692.133066,105.03
692.453219,104.02
692.614181,103.01
693.413080,104.02
697.731837,104.02
697.893963,103.01
700.294601,103.01
700.451361,103.01
700.773426,101.99
701.092129,103.01
701.734424,101.99
703.493065,103.01
704.615736,101.99
705.572956,103.01
706.856870,101.99
708.614462,103.01
710.374750,103.01
710.535643,104.02
711.013498,103.01
711.333863,104.02
712.296998,103.01
713.575879,104.02
714.532839,103.01
715.172231,101.99
715.654389,103.01
715.813136,104.02
715.972304,105.03
716.291318,105.98
716.774289,106.99
717.092414,108.00
717.574591,109.01
717.733104,110.03
717.896860,108.00
718.056603,105.98
718.216781,105.03
718.693577,105.98
719.176902,106.99
720.131418,105.98
720.452839,105.98
720.614861,105.98
721.578348,106.99
721.894336,105.98
722.373285,105.03
722.535562,105.98
722.853125,105.03
723.331814,104.02
723.495687,105.03
724.455941,104.02
724.774870,105.03
724.934756,104.02
726.852342,103.01
727.334456,104.02
727.652893,105.03
727.811428,105.98
727.973731,105.03
728.134706,104.02
729.731976,105.03
730.053388,105.98
730.529642,105.98
730.695058,105.03
731.015994,104.02
731.338588,103.01
731.655426,101.99
731.975269,103.01
732.615276,104.02
732.935979,105.03
733.092088,105.98
733.571703,105.03
733.735570,104.02
