time,I
92.006169,5.00
92.167271,3.98
92.328915,6.01
92.484708,3.98
92.646802,6.01
92.806496,3.98
92.967748,6.01
93.284810,3.98
93.444711,6.01
93.604995,5.00
94.248773,3.98
94.407006,5.00
94.566856,3.98
94.883529,6.01
95.051508,3.98
95.206388,5.00
95.687693,3.98
95.846189,5.00
96.488467,3.98
97.126490,6.01
97.288703,3.98
97.448676,5.00
97.611493,2.97
98.565004,2.03
98.886728,2.97
99.206229,2.03
99.367714,2.97
99.847368,2.03
100.007834,2.97
100.166421,2.03
100.331626,2.97
100.488913,2.03
100.649523,2.97
100.966731,2.03
101.127502,2.97
101.289106,1.01
101.445484,2.97
101.925324,2.97
102.088907,2.03
102.247393,3.98
102.407414,2.03
102.566268,2.97
102.883709,2.03
103.206635,2.97
103.530597,2.03
103.684547,3.98
103.843978,2.03
104.486662,1.01
104.654999,2.03
104.806754,2.97
105.129610,1.01
105.286155,2.03
105.608002,2.97
105.767877,2.03
105.928170,2.97
106.085493,2.03
106.248520,2.97
106.406073,2.03
106.728455,1.01
106.886393,2.03
107.207856,2.97
108.007867,2.03
108.170362,2.97
108.326088,2.03
108.805657,2.97
109.124837,2.03
109.287046,2.97
109.447711,2.03
109.607607,2.97
110.728410,2.03
111.847694,2.97
112.007308,2.03
112.166342,2.03
112.496230,2.97
112.965094,2.03
113.133034,2.97
113.444112,1.01
113.604771,2.03
113.764807,1.01
113.925035,2.97
114.084312,2.03
115.044709,1.01
115.203837,2.97
115.529169,2.03
115.689212,3.98
115.846669,1.01
116.004583,3.98
116.166774,2.03
116.646187,2.97
116.804514,2.03
116.963453,1.01
117.447328,2.03
117.765198,2.97
118.085454,1.01
118.245371,2.97
118.404547,2.03
118.567047,2.97
118.727386,2.03
118.886846,2.97
119.043477,1.01
119.208404,2.97
119.365393,2.03
120.005631,1.01
120.168290,2.97
120.488692,1.01
120.646533,2.03
120.968058,2.97
121.127673,1.01
121.285633,2.03
122.087106,2.03
122.251236,2.97
123.206548,2.03
123.369506,2.97
123.524883,2.03
123.846468,2.97
124.165297,2.03
124.324757,2.97
124.486403,2.03
125.449180,1.01
125.608898,2.03
125.926644,2.97
126.085437,2.03
126.246447,2.97
126.406790,2.03
126.725148,1.01
126.887768,2.03
127.847042,1.01
128.006348,2.03
128.165062,1.01
128.328156,2.03
128.808746,1.01
128.967375,2.03
129.124474,1.01
129.284899,2.03
129.445829,1.01
129.765834,2.03
129.923905,1.01
130.406602,2.03
130.569543,1.01
131.849088,0.00
132.005421,1.01
132.167844,1.01
132.325356,1.01
133.445742,2.03
133.609541,1.01
134.725364,2.03
134.888414,1.01
139.048912,0.00
139.204189,1.01
139.845936,0.00
140.009249,1.01
140.164737,0.00
140.323907,1.01
141.128845,0.00
141.446355,1.01
141.766143,0.00
141.928019,1.01
142.245863,0.00
142.408075,1.01
142.726443,0.00
142.888016,1.01
144.648136,0.00
144.808193,1.01
145.608216,0.00
145.777680,1.01
146.093483,0.00
146.245823,1.01
146.728813,0.00
146.888949,1.01
148.007825,0.00
148.167117,1.01
149.126762,0.00
149.769163,1.01
150.724690,0.00
150.888929,1.01
151.045476,0.00
152.324389,0.00
152.488767,0.00
156.808876,0.00
157.766321,1.01
157.929358,0.00
158.405832,1.01
158.566687,0.00
162.087281,1.01
162.247272,0.00
162.405990,1.01
162.568906,0.00
163.049398,1.01
163.365566,0.00
163.529009,1.01
163.687374,0.00
164.006361,1.01
164.167177,0.00
164.969078,1.01
165.127581,0.00
165.286467,1.01
165.444167,0.00
166.246674,1.01
166.408337,0.00
166.888204,1.01
167.045718,0.00
167.845348,1.01
168.013201,0.00
168.487506,1.01
168.804083,0.00
169.446928,1.01
169.608146,0.00
170.251263,1.01
170.410876,0.00
170.565025,1.01
170.887960,0.00
171.047902,1.01
171.208351,0.00
171.363786,1.01
171.846963,0.00
172.010327,1.01
172.487081,1.01
172.646196,1.01
176.968210,1.01
181.287477,1.01
182.246945,0.00
182.406051,1.01
182.566496,0.00
182.724722,0.00
182.886240,1.01
183.526685,2.03
183.684811,1.01
187.044198,0.00
187.687892,1.01
188.008387,0.00
188.489225,1.01
188.646513,0.00
188.967744,1.01
189.290326,0.00
189.447817,1.01
189.608683,0.00
190.247124,1.01
190.409358,0.00
191.365640,1.01
192.006471,0.00
192.163766,1.01
192.326005,0.00
192.484842,1.01
192.646071,1.01
192.806402,1.01
192.963597,0.00
193.130341,1.01
196.487650,2.03
196.649172,1.01
196.804721,2.03
197.289978,2.97
197.608480,3.98
197.926327,6.01
198.086016,5.00
198.248369,6.01
198.406637,7.02
198.566803,8.03
198.726293,8.98
198.887343,11.00
199.047678,12.02
199.205031,13.03
199.367982,13.97
199.526980,14.99
199.687788,16.00
199.844424,18.02
200.007000,18.97
200.168383,19.98
200.487852,20.99
200.646177,22.01
200.966252,23.02
201.125579,24.03
201.288006,24.98
201.606157,25.99
201.765742,27.00
202.085139,28.01
202.406775,29.03
202.726536,29.97
202.888557,29.97
203.207722,30.98
203.686648,32.00
204.330322,33.01
206.088490,32.00
208.326120,30.98
209.288064,29.97
209.767454,30.98
210.085573,29.97
210.249110,30.98
211.369750,29.97
212.806627,29.97
212.963348,29.97
214.568427,29.03
214.728068,29.97
216.328222,29.03
217.125136,28.01
217.288837,29.03
218.726728,29.97
219.688889,29.03
220.005195,29.97
220.326647,29.03
220.967270,28.01
221.445386,29.03
221.608377,28.01
221.926522,29.03
222.408136,29.97
222.726229,29.03
222.887837,29.03
223.046010,29.03
224.008892,29.97
224.487694,29.03
226.568181,28.01
226.729061,29.03
226.885635,28.01
227.686061,29.03
227.848810,28.01
229.448293,27.00
229.608635,28.01
229.771369,27.00
229.926806,28.01
230.405732,27.00
231.527194,28.01
232.967337,29.03
233.125621,29.03
233.287048,28.01
233.447135,29.03
234.097174,29.97
236.488599,29.03
236.806247,29.97
237.288992,29.03
239.527382,28.01
241.446667,29.03
241.608403,28.01
242.087954,29.03
243.046070,29.03
243.204416,29.03
243.695087,28.01
244.966344,29.03
245.284779,28.01
247.531029,29.03
247.847665,28.01
251.368810,27.00
252.326173,25.99
252.489920,27.00
253.124691,27.00
253.288647,27.00
253.769086,28.01
254.406681,27.00
255.365617,28.01
255.689005,27.00
258.565882,25.99
258.730086,27.00
259.046094,25.99
259.208778,24.98
260.326912,25.99
261.767754,24.98
263.206597,25.99
263.368515,25.99
263.526817,27.00
264.167681,25.99
264.646708,24.98
265.123524,25.99
265.768700,27.00
267.207327,25.99
267.526536,24.98
268.330218,24.03
268.485197,24.98
268.644145,24.03
268.967094,24.98
269.452047,24.03
271.367595,24.98
271.526320,24.03
273.287067,24.03
273.445304,24.03
275.852996,24.98
279.368979,24.03
280.167693,23.02
283.367794,23.02
283.528498,22.01
283.686821,23.02
284.485873,22.01
285.288606,23.02
285.445657,22.01
286.405707,23.02
286.890867,22.01
288.006516,23.02
288.324360,22.01
289.449722,20.99
293.445220,20.99
293.606316,20.99
297.926141,20.99
298.409972,19.98
298.567904,20.99
301.931705,19.98
302.728079,20.99
302.887978,19.98
303.529543,19.98
303.687047,19.98
308.009064,19.98
311.047605,20.99
312.327931,19.98
312.487207,20.99
313.607197,20.99
313.766020,20.99
313.926444,19.98
314.886905,20.99
316.005196,19.98
320.326549,19.98
322.889392,18.97
323.687022,18.97
323.845052,18.97
327.528989,18.02
327.685819,18.97
328.165050,18.02
328.807782,18.97
329.128084,18.02
333.447504,18.02
333.767117,18.02
333.926629,18.02
334.407960,17.01
335.207542,18.02
335.525208,17.01
337.605506,18.02
338.726161,17.01
338.887258,18.02
339.047874,17.01
339.206202,18.02
339.688507,17.01
341.770402,16.00
343.044223,17.01
343.366735,16.00
343.690208,17.01
343.850660,17.01
344.006340,17.01
344.487891,16.00
344.813156,17.01
344.967789,16.00
346.567377,14.99
346.728820,16.00
348.967430,14.99
349.605723,16.00
349.767919,14.99
350.086277,16.00
350.406207,14.99
350.568635,16.00
352.005918,17.01
352.806932,16.00
353.927215,16.00
354.088587,16.00
355.526634,14.99
356.645956,16.00
358.246505,17.01
358.563312,16.00
361.128510,14.99
361.284642,16.00
361.605532,14.99
361.927040,16.00
364.007432,16.00
364.174881,16.00
364.965910,14.99
369.285540,14.99
371.205972,16.00
374.085013,14.99
374.247070,14.99
377.287350,13.97
377.605353,14.99
378.728014,13.97
379.685761,14.99
380.165449,13.97
380.327885,14.99
380.483303,13.97
384.168118,13.97
384.326687,13.97
387.846103,13.03
388.166584,13.97
388.647493,13.03
388.805839,13.97
389.127705,13.03
391.367836,13.97
391.526577,13.03
391.684817,13.97
392.804529,13.03
392.964839,13.97
393.765004,13.03
394.244388,13.03
394.406360,13.03
395.366354,13.97
397.453346,14.99
397.605524,16.00
397.765951,18.02
397.927608,18.97
398.244632,19.98
398.565587,20.99
398.730252,22.01
398.885664,23.02
399.048298,24.03
399.206401,24.98
399.367400,25.99
399.529584,28.01
399.845521,29.03
400.166656,29.97
400.329506,30.98
400.486288,32.00
400.804815,33.01
400.971364,34.02
401.286393,35.98
401.446470,35.03
401.605664,35.98
401.765458,35.03
402.250023,35.98
402.725105,36.99
403.046685,38.00
403.364339,39.02
403.524296,40.03
404.329509,36.99
404.486691,40.03
404.644724,40.97
404.806705,41.99
404.969047,43.00
405.126231,44.01
405.445197,45.02
405.766661,45.97
405.927545,46.98
406.090284,47.99
406.406122,49.01
407.046072,50.02
407.366527,51.98
407.528261,52.99
407.687336,51.98
407.847105,52.99
408.167743,51.98
408.810041,52.99
409.606421,51.98
410.088456,52.99
410.403839,51.98
410.726025,51.03
410.888639,51.98
411.368074,52.99
411.529032,51.98
411.684148,50.02
412.006907,51.03
412.331268,51.98
414.408004,52.99
414.566637,52.99
415.047733,54.00
415.208080,52.99
415.683841,54.00
415.845046,55.01
416.005935,56.03
416.648171,55.01
416.808359,54.00
416.965928,52.99
417.126685,54.00
417.928896,52.99
418.244427,54.00
418.408812,55.01
418.726549,56.03
419.210321,55.01
419.524727,54.00
420.007551,55.01
420.327252,56.03
420.804201,55.01
421.290267,54.00
421.767643,55.01
421.928050,56.03
422.084592,55.01
422.725916,54.00
423.368494,55.01
423.847409,54.00
424.494405,55.01
424.648929,54.00
425.606379,55.01
426.405303,54.00
427.205329,55.01
427.526849,56.03
429.607067,56.97
429.926779,56.03
430.244239,56.97
430.725480,57.98
430.887255,56.97
431.204543,57.98
431.366787,56.97
432.489976,56.03
432.646983,56.97
433.768311,56.03
433.925636,55.01
434.409612,56.03
434.566218,56.03
434.726717,56.03
434.883845,55.01
435.687815,56.03
436.325857,55.01
436.808836,56.03
436.967124,56.97
437.130197,57.98
437.287220,59.00
439.209278,60.01
439.526032,61.02
439.847697,60.01
440.006071,59.00
440.166229,56.97
440.486042,59.00
440.647531,60.01
441.127178,59.00
441.448680,56.97
441.605554,55.01
442.086076,56.03
442.406378,56.97
442.567967,57.98
442.727085,61.02
443.048296,62.03
443.208171,61.02
443.368715,60.01
443.686989,59.00
444.647363,59.00
444.807390,60.01
444.967860,61.02
445.127565,60.01
445.288456,59.00
445.609321,60.01
446.088592,61.02
446.884383,60.01
447.533058,61.02
447.853227,60.01
448.327127,61.02
448.807660,60.01
449.288903,61.02
450.887649,60.01
451.046771,59.00
451.205234,57.98
452.168441,59.00
452.807989,57.98
453.446500,59.00
453.928054,57.98
454.408122,56.97
454.724628,56.97
454.887006,56.97
455.206498,57.98
456.007395,56.97
456.172391,57.98
457.448350,56.97
458.250527,56.03
458.729015,55.01
459.207499,56.03
459.689046,56.97
459.851149,57.98
461.606741,56.97
462.087886,57.98
463.368577,59.00
463.687579,60.01
464.173978,59.00
464.646044,57.98
464.807367,57.98
464.966629,56.97
465.128375,57.98
465.767525,56.97
466.085823,57.98
467.366683,59.00
468.168308,60.01
469.286697,61.02
469.928187,60.01
470.247200,59.00
470.887144,60.01
471.690351,59.00
472.326393,57.98
472.652136,59.00
472.803960,60.01
472.969502,61.02
473.286895,60.01
473.772828,59.00
474.089395,57.98
474.886684,57.98
475.045513,59.00
475.527156,57.98
476.166922,59.00
476.647211,60.01
476.807193,61.02
478.887717,60.01
479.366078,59.00
479.528457,57.98
480.168138,56.97
480.485266,57.98
480.648750,59.00
481.127989,57.98
482.567514,59.00
482.730326,60.01
483.046011,59.00
484.007534,57.98
484.168783,59.00
484.807639,57.98
484.967491,57.98
485.127553,57.98
485.443900,59.00
489.765761,59.00
490.089543,60.01
490.566531,59.00
491.051030,60.01
491.206626,61.02
493.771899,60.01
494.408367,59.00
495.047114,60.01
495.209458,59.00
496.014071,60.01
496.648650,59.00
497.446789,60.01
498.410298,59.00
499.367558,60.01
499.685866,59.00
499.847126,60.01
500.645642,61.02
502.567582,62.03
502.729172,61.02
505.126701,61.02
505.286852,61.02
505.444365,60.01
505.766564,59.00
506.727150,60.01
507.048909,61.02
507.688275,62.03
507.848251,61.02
508.327728,62.03
508.489913,61.02
509.450364,60.01
509.926758,61.02
511.049038,62.03
511.206787,61.02
511.686767,62.03
512.326593,62.98
512.646550,63.99
512.807364,62.98
512.968542,62.03
513.286650,61.02
514.569349,60.01
515.047409,61.02
515.208737,61.02
515.366517,62.03
515.531251,61.02
515.684571,62.03
515.846469,61.02
519.685745,63.99
519.845749,65.00
520.010050,63.99
520.163244,62.03
520.647479,61.02
522.577220,62.03
522.729447,61.02
523.528980,62.03
523.685529,61.02
525.287605,61.02
525.447738,61.02
526.407333,62.03
526.728097,61.02
529.290861,60.01
530.568256,61.02
530.889059,62.03
531.210856,61.02
531.687723,62.03
533.129203,61.02
534.568569,62.03
535.365567,62.03
535.526539,62.03
535.848059,61.02
540.163541,61.02
541.129615,62.03
541.608770,62.98
542.406489,62.03
542.886469,61.02
543.691743,62.03
543.849323,61.02
545.444857,61.02
545.604662,61.02
549.933441,61.02
554.247190,61.02
554.728017,62.03
554.887787,61.02
555.528577,61.02
555.685228,61.02
556.328879,62.03
556.807523,61.02
557.286981,62.03
558.408324,61.02
559.047987,60.01
559.366495,61.02
563.688012,62.03
564.011313,61.02
564.815403,62.03
565.605965,62.03
565.766520,62.03
568.489326,61.02
569.768230,62.03
570.565896,61.02
572.328163,62.03
575.687116,62.98
575.849086,62.98
576.486900,62.03
576.805579,61.02
577.125714,62.03
577.285255,61.02
577.449725,62.03
578.086916,61.02
578.406394,62.03
579.370266,62.98
579.686985,62.03
580.004435,62.98
580.167887,63.99
580.325895,62.98
580.648119,63.99
580.966794,65.00
581.287597,63.99
581.924435,62.98
582.089124,63.99
582.246561,62.98
584.326135,63.99
584.968505,65.00
585.134277,63.99
585.614114,62.98
585.766420,62.98
585.932710,62.98
586.246793,63.99
587.047253,65.00
588.334467,63.99
589.927955,62.98
590.407981,63.99
591.207171,62.98
591.527033,65.00
593.447939,63.99
594.247822,65.00
594.566148,63.99
594.728243,62.03
594.888361,62.98
595.847487,63.99
596.006338,63.99
596.807531,62.98
597.608307,63.99
599.526562,65.00
600.712591,65.00
601.443379,65.00
602.152488,63.99
602.421217,63.99
602.421519,62.98
602.421660,63.99
602.421978,62.98
602.422387,63.99
602.422522,65.00
602.466144,65.00
602.776057,65.00
602.776191,65.00
602.776317,63.99
602.776378,63.99
602.776462,65.00
602.776908,63.99
602.776983,65.00
602.777072,63.99
602.777143,65.00
602.777206,66.01
602.777281,65.00
602.777435,63.99
602.777535,63.99
602.777579,63.99
602.777655,65.00
602.777714,66.01
602.777983,65.00
602.778790,66.01
602.778860,65.00
602.778928,66.01
602.778986,65.00
602.779051,66.01
602.779112,65.00
602.779171,66.01
602.779237,67.03
602.779295,66.01
602.779363,65.00
602.779423,66.01
602.824074,66.01
604.427328,65.00
604.828146,66.01
605.255752,66.01
605.991551,66.01
605.991831,65.00
605.991963,66.01
605.992110,65.00
606.035391,65.00
606.297702,65.00
606.298124,62.98
606.298303,63.99
606.298440,62.98
606.298983,66.01
606.299086,65.00
606.299189,66.01
606.299277,65.00
606.299353,66.01
606.299442,65.00
606.299517,66.01
606.342884,65.00
606.634881,65.00
606.635109,66.01
606.635255,67.03
606.635406,66.01
606.635521,67.03
606.635620,66.01
606.636033,67.03
606.636126,66.01
606.636221,65.00
606.636309,66.01
606.636369,66.01
606.636423,66.01
606.636510,65.00
606.636600,66.01
606.636675,67.03
606.636868,66.01
606.636975,65.00
606.637089,66.01
606.637613,65.00
606.638135,66.01
606.638283,67.03
606.638463,65.00
606.638640,66.01
606.638782,63.99
606.638915,66.01
606.639013,65.00
606.639132,66.01
606.639231,65.00
606.639344,66.01
606.639456,65.00
606.639555,66.01
606.639679,67.03
606.639778,66.01
606.639864,66.01
606.639926,66.01
606.640027,65.00
606.640114,66.01
606.640227,65.00
606.640336,66.01
606.640435,65.00
606.640551,66.01
606.640648,65.00
606.640752,66.01
606.640855,65.00
606.640953,66.01
606.641070,65.00
606.641149,66.01
606.641241,67.03
606.641338,66.01
606.641426,66.01
606.641521,67.03
606.641636,66.01
606.641724,66.01
606.641894,65.00
606.642018,66.01
606.642118,67.03
606.642211,66.01
606.642285,67.03
606.642368,66.01
606.642476,65.00
606.642564,66.01
606.642656,65.00
606.642735,66.01
606.642831,65.00
606.643724,66.01
606.643878,65.00
606.643979,66.01
606.644070,65.00
606.644167,66.01
606.644250,65.00
606.644418,66.01
606.646356,65.00
606.646524,63.99
606.646643,65.00
606.646735,63.99
606.646814,63.99
606.646903,65.00
606.647005,66.01
606.647102,65.00
606.647202,63.99
606.647299,65.00
606.647382,63.99
606.647470,65.00
606.647548,63.99
606.647633,62.98
606.647716,65.00
606.676853,65.00
607.082153,66.01
607.411978,66.01
607.912698,65.00
607.912881,63.99
607.913048,65.00
607.913146,63.99
607.913260,65.00
607.913355,66.01
607.913468,65.00
607.913550,65.00
607.913900,66.01
607.914461,65.00
607.914775,65.00
607.957279,65.00
608.259046,65.00
608.259279,66.01
608.259389,67.03
608.259507,66.01
608.259582,67.03
608.259671,66.01
608.303793,66.01
608.644941,65.00
608.690429,65.00
609.111053,65.00
609.111273,66.01
609.111435,63.99
609.111581,65.00
609.111678,66.01
609.111781,65.00
609.111867,66.01
609.111984,65.00
609.112337,66.01
609.112495,65.00
609.157018,66.01
609.416767,66.01
609.417060,65.00
609.417200,66.01
609.417283,66.01
609.417604,65.00
609.417678,65.00
609.417845,66.01
609.417928,67.03
609.418131,67.97
609.418236,67.03
609.418308,66.01
609.418382,65.00
609.418446,66.01
609.418522,65.00
609.418584,66.01
609.418672,65.00
609.418756,66.01
609.418823,67.03
609.418903,67.97
609.418969,68.99
609.419044,66.01
609.419124,67.03
609.419196,67.97
609.419259,67.97
609.419329,67.03
609.419412,66.01
609.419481,67.97
609.419561,67.03
609.419628,67.97
609.420311,67.03
609.420396,66.01
609.420465,65.00
609.420544,66.01
609.420605,67.03
609.420686,66.01
609.420749,67.03
609.420833,66.01
609.420909,67.03
609.420975,66.01
609.421050,67.03
609.421110,67.97
609.421185,67.03
609.421248,67.97
609.421313,67.97
609.421359,67.97
609.421432,67.03
609.421511,67.97
609.421580,67.03
609.421662,66.01
609.421731,67.03
609.421893,67.97
609.421963,67.03
609.422042,67.97
609.422118,67.03
609.422187,67.97
609.422267,67.03
609.422332,67.97
609.422414,67.03
609.422491,67.97
609.422561,67.03
609.422642,66.01
609.422706,67.03
609.422779,67.97
609.422843,67.03
609.422956,68.99
609.423030,67.97
609.423090,70.00
609.423170,67.97
609.423222,67.03
609.423274,67.03
609.423310,67.03
609.423371,66.01
609.423422,67.03
609.423483,67.97
609.423541,68.99
609.423594,67.97
609.423655,67.03
609.423706,67.97
609.454866,67.97
609.654757,67.97
609.702675,67.97
610.087886,67.97
610.088154,67.03
610.132605,67.97
610.402390,67.97
610.402712,68.99
610.403055,67.97
610.403231,67.03
610.403365,66.01
610.403478,67.97
610.403578,67.03
610.403691,67.97
610.403819,68.99
610.447658,68.99
610.970234,68.99
611.014993,68.99
611.296004,68.99
611.296790,67.97
611.296916,67.97
611.297083,68.99
611.297282,67.97
611.340534,67.97
611.747343,68.99
612.546625,70.00
612.946946,68.99
641.968376,67.97
641.968470,68.99
641.968569,67.97
641.968639,68.99
641.968722,67.97
641.968799,68.99
641.968873,67.97
641.968953,68.99
641.969027,67.97
641.969110,68.99
641.969195,70.00
641.969272,68.99
641.969356,70.00
641.969431,68.99
641.969517,70.00
641.969592,68.99
641.969675,67.97
641.969756,70.00
641.969881,68.99
641.969962,71.01
641.970022,71.01
641.970104,72.02
641.970177,71.01
641.970261,70.00
641.970344,71.01
641.970431,72.02
641.970517,71.01
641.970594,68.99
641.970678,70.00
641.970748,71.01
641.970826,70.00
641.970906,71.01
641.970978,72.02
641.971054,72.97
641.971124,71.01
641.971199,70.00
641.971269,72.97
642.049966,73.98
642.115407,72.97
642.309376,72.02
642.493367,83.97
642.652883,74.99
642.813425,73.98
642.972950,71.01
643.134373,72.02
643.293339,72.97
643.453696,72.02
643.933328,66.01
644.094006,68.99
644.254460,67.03
644.413128,66.01
644.573811,68.99
644.733065,72.02
644.894730,72.97
