time,I
264.063116,50.02
264.380716,50.02
264.540636,50.02
266.305036,49.01
266.942482,50.02
267.106371,49.01
269.504034,50.02
272.869213,49.01
273.661452,50.02
274.463003,50.02
274.623100,50.02
274.784357,51.03
276.064218,50.02
276.544300,51.03
276.860801,50.02
277.824897,51.03
278.464955,50.02
279.583542,49.01
279.903614,50.02
280.225465,49.01
281.183982,50.02
282.623447,49.01
284.220329,50.02
284.540482,50.02
284.701985,50.02
285.981038,51.03
287.742759,50.02
288.225728,51.03
289.340248,50.02
289.825168,51.03
291.263297,50.02
291.423028,51.03
293.184666,50.02
293.982855,51.03
294.619626,51.03
294.784613,51.03
296.222542,50.02
296.386412,51.03
296.863916,50.02
297.822744,49.01
297.983611,50.02
298.305773,51.03
298.460896,51.98
298.816271,52.99
299.261243,54.00
299.739979,55.01
300.224566,54.00
300.545104,52.99
300.863030,51.98
301.180797,51.03
302.147757,51.98
302.302487,52.99
303.100851,51.98
303.744755,52.99
304.224358,51.98
304.381780,51.03
304.704071,51.98
304.861592,51.98
306.144020,51.03
308.711107,51.98
309.664010,52.99
310.467102,51.98
313.664110,51.03
314.780897,51.03
314.947377,51.03
315.585468,51.98
318.144147,51.03
318.305285,51.98
318.781939,51.03
318.944215,51.98
320.381324,52.99
321.663558,51.98
322.944300,52.99
323.582962,51.98
323.902502,52.99
324.222920,51.98
324.864996,51.98
325.019894,51.98
326.302840,52.99
327.424902,51.98
328.705119,52.99
330.786275,51.98
332.063167,52.99
332.221412,51.98
333.183744,52.99
333.504008,51.98
334.947848,52.99
335.103516,52.99
336.702651,51.98
336.863635,52.99
337.022388,51.98
337.665685,52.99
337.982689,54.00
338.624526,52.99
339.265478,54.00
339.741532,55.01
340.223348,56.03
340.865029,55.01
341.182138,54.00
345.024206,54.00
345.182428,54.00
348.223288,52.99
349.502171,54.00
351.262780,55.01
351.421232,54.00
355.106412,54.00
355.262162,54.00
355.583574,55.01
356.859350,54.00
359.103720,52.99
359.264072,54.00
360.224159,55.01
362.140251,54.00
362.944413,55.01
363.424492,56.03
363.584009,56.97
363.740400,57.98
364.223604,56.97
364.540873,56.03
364.705053,55.01
365.184774,55.01
365.342242,55.01
366.463113,54.00
367.100596,55.01
368.383859,56.03
368.702280,56.97
369.023487,56.03
369.502966,55.01
370.304767,54.00
370.624391,55.01
372.222950,56.03
372.863064,55.01
373.185155,56.03
373.347886,56.97
373.503776,57.98
373.983527,56.97
374.143392,56.03
374.302923,55.01
374.946862,56.03
375.261792,56.03
375.424916,56.97
375.583029,56.03
375.743138,55.01
375.902350,56.03
376.062594,56.97
377.027504,56.03
377.659491,55.01
377.821407,56.03
378.469100,55.01
378.941011,54.00
379.746203,55.01
380.703144,56.03
383.902774,55.01
384.222431,56.03
385.342047,56.03
385.509416,56.03
387.583974,56.97
387.741737,56.03
388.861760,55.01
389.025324,56.03
390.463339,56.97
390.624871,57.98
390.808179,59.00
391.107753,57.98
391.422063,56.97
391.583858,56.03
392.383397,56.97
392.701635,56.03
393.021898,56.97
394.463174,56.03
394.623684,55.01
395.101331,56.03
395.422618,56.97
395.584305,56.97
395.904379,57.98
396.865422,56.97
398.459345,56.03
401.183397,56.97
401.663436,57.98
402.305038,56.97
404.223112,57.98
404.703604,59.00
405.183841,57.98
405.501597,57.98
405.662502,57.98
405.823963,56.97
406.304107,57.98
407.102567,56.97
407.263966,57.98
407.740705,56.97
408.383387,57.98
409.024592,56.97
409.983994,57.98
410.624892,59.00
411.901920,57.98
413.820766,59.00
414.303859,57.98
414.466594,59.00
414.782506,61.02
415.104495,60.01
415.263142,59.00
415.583029,59.00
415.745298,60.01
416.219514,61.02
417.022974,60.01
417.503532,59.00
417.664263,57.98
417.821663,56.97
418.143425,57.98
420.062793,59.00
420.542792,60.01
420.860862,59.00
421.662523,57.98
422.788652,59.00
425.023716,57.98
425.664351,57.98
425.824046,57.98
425.984462,59.00
426.624649,60.01
427.260586,59.00
428.223628,57.98
428.705646,59.00
429.023083,60.01
430.144167,59.00
431.264454,60.01
431.745762,61.02
434.943745,60.01
435.264451,61.02
435.581554,60.01
435.742823,60.01
435.900839,60.01
436.381006,59.00
436.703563,60.01
439.105293,59.00
439.261524,60.01
439.740798,61.02
440.224366,60.01
442.462603,61.02
444.701582,60.01
445.826180,60.01
445.982465,60.01
446.625230,61.02
449.023129,62.03
449.181914,61.02
449.499077,60.01
449.820767,61.02
450.945004,60.01
451.263926,61.02
451.421494,60.01
452.225001,61.02
453.341392,60.01
454.144315,61.02
454.622556,60.01
454.940564,59.00
455.261684,60.01
455.423507,61.02
455.902731,61.02
456.063567,61.02
459.422806,60.01
461.184877,59.00
461.342666,60.01
461.502104,61.02
461.821919,60.01
462.304235,61.02
462.943946,60.01
463.104432,61.02
464.704074,60.01
465.023103,61.02
465.979090,61.02
466.142347,61.02
466.622998,62.03
467.583571,61.02
470.145251,60.01
470.623891,61.02
470.780609,62.03
471.264501,61.02
471.740437,60.01
472.062290,61.02
473.663989,62.03
473.982829,62.98
474.303772,62.03
474.463404,61.02
474.942275,62.03
475.262063,61.02
476.061481,61.02
476.221027,61.02
477.502954,62.03
477.822625,62.98
478.143571,62.03
479.104891,61.02
479.586128,62.03
480.224495,62.98
480.703818,62.03
483.263894,61.02
483.902614,62.03
486.141550,62.03
486.303642,62.03
486.621443,62.98
487.582994,63.99
487.902139,62.98
488.063031,62.03
488.225340,61.02
489.663135,62.03
490.304436,62.98
490.784275,62.03
491.264383,61.02
492.545653,62.03
492.703670,62.98
493.345639,62.03
493.504645,62.98
494.144744,62.03
494.302215,62.98
495.584932,62.03
495.905025,62.98
496.064918,62.03
496.221624,62.03
496.381697,62.03
496.703907,61.02
500.063888,60.01
500.545644,61.02
501.022145,62.03
501.341152,61.02
502.139792,62.03
502.461925,62.98
503.265005,62.03
503.582986,61.02
503.903142,62.03
504.385156,62.98
506.142025,62.03
506.304297,62.03
506.461359,62.03
506.783756,62.98
507.903926,63.99
509.504842,62.98
510.144188,62.03
510.302520,62.98
511.101190,63.99
511.421717,62.98
512.540076,63.99
513.345528,62.98
513.660603,62.03
513.826170,61.02
514.304482,62.03
515.105634,62.98
516.381435,62.98
516.541755,62.98
516.864488,63.99
517.184036,62.98
518.142519,63.99
518.461660,62.98
518.784129,63.99
519.261380,62.98
519.903486,62.03
520.864404,62.98
522.942631,63.99
523.100017,65.00
524.225112,63.99
524.383198,65.00
524.702224,63.99
525.181483,62.98
526.463868,62.98
526.623700,63.99
526.782237,65.00
526.942670,66.01
527.582770,65.00
527.744937,63.99
528.064569,65.00
529.184510,66.01
529.985133,67.03
530.144566,67.97
530.944722,67.03
531.108360,66.01
531.263978,65.00
531.420710,63.99
532.541891,65.00
533.340807,63.99
533.984907,62.98
534.299983,63.99
534.464302,66.01
535.742507,65.00
535.904919,63.99
536.066872,62.98
536.220783,63.99
536.379511,62.98
536.542329,62.98
536.706250,62.03
536.863328,62.98
537.023775,63.99
537.182194,65.00
537.982187,66.01
538.461039,67.03
538.944062,66.01
539.426686,65.00
540.546689,63.99
541.024125,65.00
541.344974,63.99
541.859755,62.98
541.979623,63.99
542.142377,65.00
542.301700,66.01
542.464369,67.03
542.621583,66.01
542.780414,65.00
544.704459,63.99
545.340777,65.00
545.503781,66.01
546.143731,65.00
546.623044,65.00
546.782832,65.00
547.265399,63.99
547.743041,65.00
549.503875,66.01
549.663674,65.00
551.263749,63.99
551.422842,62.98
551.581603,63.99
551.746391,66.01
551.901125,67.97
552.223956,66.01
552.546645,67.03
553.664552,66.01
553.824604,67.03
553.981959,66.01
554.139642,67.03
554.460683,66.01
555.586367,67.03
555.745062,66.01
556.701681,66.01
556.862351,66.01
558.143896,67.03
559.743242,66.01
562.302322,65.00
562.463692,63.99
562.943630,65.00
563.110113,66.01
563.428422,65.00
564.063750,66.01
564.382909,67.03
565.501290,66.01
566.782392,66.01
566.942711,66.01
567.582096,65.00
567.902263,66.01
568.383288,67.03
569.185043,66.01
569.979383,67.03
570.139036,66.01
571.426861,67.03
571.740853,66.01
572.060623,65.00
572.702661,66.01
573.023155,67.03
573.502554,66.01
574.463719,67.03
574.619152,67.97
575.099538,68.99
575.261331,67.03
575.420818,66.01
576.063745,65.00
576.381287,66.01
576.702329,67.03
576.862094,66.01
577.021562,65.00
577.180698,76.01
577.341091,74.99
577.500788,83.03
577.665855,79.99
577.820962,76.01
577.981245,72.97
578.141426,73.98
578.463158,71.01
578.625129,67.97
578.785196,67.03
578.940813,66.01
579.587470,67.03
580.060641,67.97
580.219899,68.99
580.385142,67.97
580.862843,68.99
581.342328,67.97
581.505475,67.03
581.660183,66.01
582.143047,67.03
582.303388,67.97
582.942923,67.03
583.262963,67.97
583.750971,68.99
584.550814,67.97
584.701102,67.03
585.182709,67.97
586.303590,67.03
586.462604,67.97
586.946395,67.97
587.101977,67.97
587.582507,67.03
588.384365,66.01
589.024298,67.03
589.182969,67.97
589.342670,68.99
590.304561,67.97
590.461120,68.99
590.944548,67.97
592.384681,68.99
593.021404,67.97
594.941424,67.03
595.583238,67.97
596.066467,67.03
596.703345,67.97
597.021049,67.97
597.181769,67.97
597.503287,68.99
597.983210,70.00
598.142660,68.99
598.623417,67.97
600.225581,68.99
601.822039,70.00
602.140949,68.99
602.785523,67.97
603.260736,68.99
603.582291,70.00
603.900633,68.99
606.624896,67.97
606.783045,68.99
607.101201,68.99
607.264310,68.99
608.064761,70.00
608.380994,68.99
608.701875,70.00
608.864168,68.99
610.784288,67.97
611.744545,67.03
612.543454,66.01
612.703089,67.03
613.023034,67.97
613.662188,67.03
614.143271,67.97
614.462448,68.99
615.104032,67.97
615.423310,68.99
617.180841,67.97
617.345510,67.97
618.142171,68.99
618.784429,67.97
619.586574,68.99
620.224176,70.00
620.384334,68.99
621.664444,67.97
623.902604,68.99
624.382317,67.97
625.344907,67.03
625.503325,67.97
625.983264,68.99
626.624721,70.00
626.939616,68.99
627.264163,68.99
627.423912,68.99
627.741671,70.00
627.907908,71.01
629.183729,70.00
630.784159,71.01
631.099152,70.00
632.384119,71.01
632.543226,70.00
632.860797,68.99
633.340807,67.97
634.303527,68.99
634.784301,70.00
635.261238,71.01
635.424610,70.00
636.383091,68.99
636.543919,67.97
637.181375,68.99
637.340151,68.99
637.500795,70.00
637.661510,71.01
639.106839,70.00
639.263869,71.01
639.745924,70.00
639.901452,67.97
640.061991,67.03
640.383044,67.97
640.544507,67.03
640.701487,66.01
641.183014,67.03
641.346360,67.97
641.501949,68.99
642.943704,70.00
643.103136,71.01
643.263814,70.00
643.908787,71.01
645.983957,70.00
646.306461,68.99
646.464732,70.00
646.782958,71.01
647.426298,71.01
647.584878,70.00
647.740412,68.99
648.062021,67.97
650.143697,67.03
650.461618,67.97
651.263817,68.99
651.743840,67.97
651.903699,67.03
652.222309,68.99
652.384408,71.01
652.542004,72.02
652.863206,71.01
653.346632,72.02
653.823887,72.97
653.983208,71.01
654.143000,70.00
654.300175,68.99
654.462181,70.00
654.623772,71.01
654.786144,72.02
655.102064,71.01
655.261049,68.99
655.583019,70.00
656.222910,68.99
656.540964,70.00
656.868372,71.01
657.185390,70.00
657.502780,68.99
657.663805,68.99
659.103510,70.00
659.583833,71.01
660.544049,70.00
661.341823,71.01
662.783654,72.02
662.944849,71.01
663.584741,70.00
664.064919,71.01
665.503417,70.00
667.583166,70.00
667.741972,70.00
668.540248,71.01
669.182542,70.00
670.303557,68.99
670.944502,70.00
671.421999,68.99
671.744471,67.97
672.224159,67.03
672.864067,67.97
673.184855,68.99
674.304394,70.00
674.780114,68.99
675.424269,70.00
675.740566,68.99
677.024394,67.97
677.184532,66.01
677.664614,66.01
677.821996,66.01
677.987118,67.03
678.783489,67.97
679.261882,68.99
679.583950,70.00
679.903923,68.99
680.062190,67.97
680.227061,68.99
680.381648,70.00
680.541039,71.01
680.702665,70.00
681.183803,71.01
681.506457,70.00
681.662644,71.01
681.982061,70.00
682.150410,68.99
682.784712,70.00
684.223695,68.99
685.823246,67.97
686.140844,67.03
687.583147,66.01
687.744469,66.01
687.905013,67.03
688.864849,67.97
690.140992,67.03
691.425542,66.01
691.742905,67.03
691.904717,66.01
692.543788,65.00
693.025025,63.99
694.941906,62.98
696.061401,62.03
696.701642,62.98
697.823965,62.98
697.982718,62.98
699.104227,63.99
699.265764,62.98
699.423551,62.03
699.579700,61.02
700.382302,62.03
700.699372,61.02
700.861299,62.03
701.345482,61.02
705.512631,60.01
706.782685,61.02
707.903150,61.02
708.063860,61.02
708.224328,60.01
708.705769,61.02
709.184928,60.01
709.503938,59.00
709.663974,60.01
709.981195,61.02
710.460978,60.01
711.105530,61.02
711.583358,60.01
711.902683,61.02
713.349754,60.01
714.146412,61.02
714.782670,60.01
715.100827,59.00
715.742594,60.01
716.382785,61.02
717.983212,61.02
718.143974,61.02
718.303525,60.01
719.104070,61.02
719.422100,62.03
719.900833,61.02
721.343236,60.01
721.661458,59.00
721.983142,60.01
722.142311,61.02
723.903536,62.03
724.385183,61.02
725.344867,62.03
725.503579,62.98
725.822432,62.03
725.979662,61.02
726.302064,62.03
726.948671,61.02
728.063152,61.02
728.223320,61.02
728.384692,62.03
728.543115,62.98
728.701618,62.03
729.020117,61.02
730.622946,60.01
730.780113,61.02
733.190873,60.01
733.983153,59.00
734.302836,60.01
734.464566,61.02
735.263203,60.01
735.745338,61.02
736.702410,60.01
737.022263,59.00
737.502615,60.01
738.141346,60.01
738.306178,59.00
738.464972,57.98
738.783873,59.00
739.263073,57.98
739.904022,59.00
740.222349,60.01
740.386390,61.02
740.542181,60.01
740.704229,57.98
740.862339,56.97
741.343145,57.98
741.507028,59.00
741.823101,60.01
742.143294,59.00
742.462114,60.01
742.626444,57.98
742.781849,56.97
743.262888,57.98
743.743734,59.00
744.220338,60.01
744.544280,59.00
746.625128,57.98
747.427105,59.00
748.221655,60.01
748.384369,60.01
748.704227,59.00
749.347071,60.01
749.502521,59.00
750.784047,60.01
750.942908,59.00
753.023227,60.01
753.504275,59.00
754.143247,60.01
755.905183,59.00
756.223769,60.01
756.383008,61.02
758.151169,62.03
758.303310,62.03
758.462378,61.02
758.623788,59.00
758.783387,57.98
758.942699,56.97
759.102300,57.98
759.264457,59.00
759.424150,60.01
759.581256,61.02
760.383564,60.01
760.701359,61.02
761.662556,60.01
762.625121,61.02
764.063966,60.01
764.222053,61.02
764.863206,60.01
765.340187,61.02
765.663905,60.01
765.982202,61.02
766.143837,60.01
766.943514,61.02
767.903279,60.01
768.382877,60.01
768.544344,59.00
769.183179,57.98
770.464079,59.00
771.262355,57.98
772.065307,59.00
772.222048,60.01
772.379867,59.00
772.702663,57.98
772.864558,59.00
773.343225,60.01
773.507725,59.00
774.301346,60.01
774.461024,61.02
775.102639,60.01
775.583633,59.00
775.902568,60.01
776.063740,59.00
776.221181,57.98
776.862907,59.00
777.183989,57.98
777.983426,59.00
778.461475,59.00
778.623794,59.00
778.782164,57.98
779.101034,56.97
780.701517,57.98
781.823511,59.00
782.779556,57.98
783.103384,59.00
783.743988,60.01
784.862395,59.00
785.180900,57.98
785.501286,56.97
786.621680,57.98
786.782650,56.97
786.940711,57.98
787.741904,56.97
787.899793,56.03
788.060606,56.97
788.541392,56.97
788.705123,56.97
791.101592,56.03
792.381725,56.97
794.463342,57.98
794.783869,56.97
795.744850,57.98
796.864043,56.97
798.622486,56.97
798.782557,56.97
800.863545,56.03
801.343871,55.01
801.660753,56.03
802.304104,56.97
806.619504,56.97
807.268286,56.03
807.744148,56.97
808.700362,56.97
808.862643,56.97
809.822670,56.03
809.984211,56.97
812.702718,56.03
814.142297,56.97
814.464023,57.98
814.941182,56.97
816.062758,56.03
816.541585,55.01
816.701158,56.03
816.861018,55.01
817.024108,56.03
817.186541,56.97
817.984270,56.03
818.624237,56.97
818.784512,56.97
818.939862,56.97
822.782902,56.03
824.379293,56.97
827.102397,57.98
827.264671,56.97
827.744028,57.98
828.223029,56.97
828.703925,57.98
828.864310,57.98
829.022603,57.98
829.185275,56.97
830.622654,57.98
830.942469,56.97
833.982908,56.03
834.302621,56.97
834.779357,56.03
834.945176,56.97
837.025309,57.98
837.341234,59.00
837.663613,57.98
838.144219,56.97
838.943377,56.97
839.102570,56.97
839.424201,56.03
839.900948,56.97
840.224703,56.03
840.382544,56.97
840.706426,56.03
840.863845,56.97
842.462965,56.03
843.423430,56.97
843.742180,59.00
843.903039,57.98
844.380259,56.97
845.023997,57.98
845.343921,59.00
845.985152,60.01
846.630233,59.00
848.864227,60.01
849.020936,60.01
849.185317,59.00
849.661386,57.98
851.104476,59.00
851.905039,57.98
853.021013,59.00
853.343504,57.98
854.144422,59.00
854.624633,57.98
854.943748,56.97
855.580023,57.98
856.545347,59.00
856.863659,57.98
857.665322,56.97
857.821595,57.98
859.102034,57.98
859.266418,57.98
859.903839,56.97
861.025340,57.98
861.343487,56.97
862.622659,57.98
863.104648,56.97
865.509550,57.98
865.663241,59.00
865.821733,57.98
866.143796,56.97
866.304359,56.03
866.782312,56.97
866.943178,57.98
867.903772,56.97
869.179853,56.97
869.344679,56.97
869.824175,57.98
871.100292,59.00
872.062211,57.98
872.383635,56.97
873.021916,56.03
874.142021,56.97
875.104321,56.03
876.062926,56.97
876.706026,57.98
877.344148,56.97
878.462985,57.98
878.781175,56.97
878.943694,56.03
879.260534,56.03
879.424583,56.03
879.904046,56.97
880.221240,57.98
880.543500,59.00
880.705015,60.01
880.862662,59.00
881.023275,57.98
881.346019,56.97
883.423710,57.98
883.903362,56.97
884.701336,57.98
886.779864,56.97
887.108671,56.03
887.421300,55.01
888.063223,56.03
888.864638,56.97
889.340355,56.97
889.504306,56.97
889.663583,56.03
890.143386,56.97
891.111332,57.98
891.741349,59.00
891.900043,57.98
892.380259,59.00
892.541719,61.02
892.703812,65.00
892.863007,68.99
893.020293,60.01
