time,I
85.793091,61.02
85.952622,60.01
86.589648,61.02
86.749660,61.02
86.913653,60.01
87.071950,61.02
87.392155,60.01
88.033684,61.02
89.954433,60.01
90.591762,59.00
91.708943,60.01
91.870750,61.02
95.710653,60.01
96.032488,59.00
96.675659,60.01
96.830141,61.02
96.989718,61.02
97.483453,62.03
97.793165,61.02
99.713814,62.03
100.353984,61.02
101.315567,62.03
101.632956,61.02
101.789117,62.03
102.751123,62.98
103.073250,62.03
103.391939,61.02
103.711536,62.03
104.672012,62.98
105.631083,62.03
105.792905,62.98
106.909014,62.98
107.068912,62.98
107.873669,63.99
108.195721,65.00
108.510946,63.99
108.672280,65.00
108.833768,63.99
109.630751,62.98
109.951319,63.99
110.273211,65.00
111.074000,63.99
112.196896,66.01
112.353107,65.00
112.994907,63.99
113.473733,62.98
113.632569,63.99
114.272395,65.00
115.231642,63.99
115.553873,62.98
115.718852,63.99
116.832693,65.00
116.993916,63.99
117.152509,63.99
117.475121,65.00
117.629065,62.98
117.788951,62.03
118.274271,62.98
118.432147,63.99
118.593132,62.98
118.749839,62.03
119.232475,62.98
119.396049,63.99
119.709472,62.98
121.152514,63.99
121.314535,65.00
121.794635,66.01
122.113680,65.00
124.510863,63.99
125.954722,65.00
126.271371,63.99
126.434097,65.00
126.754885,66.01
127.074905,65.00
127.231316,65.00
127.876396,63.99
128.514057,62.98
129.631260,63.99
129.792052,65.00
130.269468,63.99
130.909709,62.98
131.069861,62.03
131.390201,62.98
131.710169,63.99
131.868883,66.01
132.028478,67.03
132.829319,66.01
134.109683,67.03
134.589697,66.01
135.230107,67.03
135.708980,66.01
135.869261,65.00
136.028950,63.99
136.512728,65.00
136.671764,67.03
136.830467,67.97
136.989546,67.03
137.154906,65.00
137.311505,65.00
137.629037,66.01
137.788832,65.00
138.269839,66.01
138.913501,65.00
139.073888,66.01
139.390017,65.00
139.551265,66.01
139.714026,63.99
139.873854,62.98
140.194761,65.00
140.351276,67.03
140.511750,67.97
140.830420,67.03
141.953182,67.97
142.591888,67.03
142.910440,67.97
143.233588,67.03
143.392902,66.01
143.551487,65.00
144.034539,63.99
144.515713,65.00
145.480188,66.01
145.635556,67.03
145.951501,67.97
147.232522,67.97
147.390768,67.97
148.829203,67.03
148.988950,66.01
149.149406,67.03
149.952288,66.01
150.111487,67.97
150.432344,68.99
150.592929,67.97
150.751553,67.03
150.915014,67.97
151.551394,68.99
152.351865,67.97
152.512103,68.99
152.670572,67.97
152.835800,67.03
153.313501,67.97
153.473618,68.99
154.752236,70.00
154.916089,67.03
155.071429,66.01
155.390773,67.03
155.712321,66.01
155.873147,67.03
156.029421,67.97
156.193465,68.99
156.351178,70.00
156.512807,68.99
157.153508,67.97
157.312961,67.97
157.473724,67.03
157.634350,66.01
159.229486,67.03
159.394856,67.97
159.550370,68.99
159.712521,70.00
159.870967,68.99
160.029740,70.00
160.192423,68.99
160.350027,67.97
160.831371,67.03
160.992854,67.97
162.592553,68.99
162.754090,70.00
164.676715,68.99
164.990727,70.00
165.635683,67.97
165.795623,67.03
166.273781,67.97
166.910663,67.03
167.072772,67.97
167.234142,68.99
167.390242,70.00
167.552591,70.00
167.711695,68.99
168.031570,70.00
168.513549,68.99
168.675633,70.00
168.830321,68.99
169.315644,70.00
170.112678,68.99
171.872501,70.00
172.352860,71.01
172.514214,68.99
172.671377,70.00
172.833267,71.01
172.993239,70.00
173.471340,68.99
173.951204,70.00
174.113990,71.01
174.591875,70.00
175.071831,71.01
175.231327,70.00
176.034145,68.99
176.191092,67.97
176.834950,68.99
177.473543,68.99
177.634265,68.99
178.113288,67.97
178.595417,68.99
178.755208,70.00
180.831831,68.99
180.992701,70.00
181.475625,71.01
182.111149,72.02
183.073703,71.01
183.552286,72.02
184.671611,71.01
185.153144,72.02
185.631772,72.97
185.950589,72.02
186.437678,72.97
187.394046,72.02
187.552726,72.02
187.709976,72.02
188.192776,71.01
188.510154,70.00
189.152353,71.01
189.471601,72.02
189.633940,73.98
190.111454,74.99
190.273570,72.97
191.232552,72.02
191.550623,72.97
192.195658,73.98
192.509689,72.97
193.632356,72.02
194.273073,72.97
194.912697,72.02
195.391160,72.97
195.872253,72.02
196.032262,70.00
196.350833,71.01
196.672541,72.02
196.834878,71.01
196.991210,70.00
197.471624,71.01
197.634921,72.02
197.791227,72.97
199.073250,73.98
199.712136,74.99
200.194082,72.97
200.675541,72.02
201.153604,72.97
201.794316,72.02
202.594550,71.01
202.912088,72.02
203.393099,71.01
203.551079,70.00
203.873625,68.99
204.030239,67.97
204.351742,68.99
205.314132,70.00
205.477520,71.01
205.789844,70.00
205.949624,71.01
206.110781,72.02
206.433447,72.97
206.754399,72.02
207.070268,72.97
207.390829,72.02
207.552246,71.01
207.712810,71.01
207.872782,71.01
208.190723,70.00
208.836170,68.99
208.993871,70.00
209.151653,72.97
209.472385,72.02
209.635267,71.01
210.112421,72.02
211.071400,70.00
211.553477,71.01
211.873266,70.00
212.034488,71.01
212.351864,70.00
212.674145,71.01
213.154887,72.02
213.472184,71.01
214.432937,72.02
215.396110,72.97
215.554774,72.02
216.674833,72.97
217.152405,72.02
217.471577,71.01
217.790099,71.01
217.950303,71.01
218.591645,72.02
218.750688,71.01
219.235872,72.02
220.353053,72.97
220.835212,73.98
221.155203,72.97
221.471448,73.98
221.628922,72.97
222.110508,73.98
223.075049,72.97
223.232825,73.98
223.877177,72.97
224.353092,73.98
225.633048,72.97
225.795376,73.98
225.953033,74.99
226.112151,73.98
226.432187,74.99
227.074171,73.98
227.873143,72.97
228.032779,72.97
229.324510,73.98
229.950520,72.97
231.233797,73.98
231.552442,72.97
232.028965,73.98
232.513941,72.97
232.670786,72.02
232.831494,71.01
233.950331,70.00
234.432751,71.01
234.592569,72.02
234.912080,73.98
235.072935,72.97
235.233541,72.02
235.714031,74.99
235.870010,76.01
236.031699,74.99
236.830526,73.98
237.472525,74.99
237.633479,73.98
237.953419,73.98
238.111730,73.98
238.272137,74.99
238.432474,76.01
238.751428,74.99
239.232776,73.98
240.034035,72.97
240.191441,73.98
240.351826,72.97
241.153840,72.02
241.632744,72.97
242.112278,72.02
242.594021,72.97
242.914532,73.98
243.555456,74.99
244.193231,73.98
244.352809,74.99
244.512031,73.98
246.272632,74.99
246.754355,76.01
246.910141,74.99
247.072038,73.98
247.231520,74.99
247.709468,73.98
248.030921,74.99
248.190310,74.99
248.512457,73.98
248.671325,72.97
248.835520,72.02
249.315906,70.00
249.471841,68.99
249.632260,67.97
249.790768,68.99
249.950935,71.01
250.113603,72.02
250.431690,72.97
250.591391,73.98
250.756319,72.97
251.395293,72.02
251.560072,72.97
251.710372,72.02
252.037011,71.01
252.670992,72.02
252.990124,71.01
253.633383,72.02
253.793205,72.97
253.954768,73.98
254.438167,72.97
255.072335,73.98
255.234775,74.99
255.390713,76.01
255.876581,77.02
256.191295,76.01
256.354139,77.02
256.514076,76.01
256.674177,74.99
257.151876,73.98
257.471098,74.99
257.630899,72.97
258.111320,72.97
258.274299,73.98
258.598555,74.99
259.075504,76.01
259.397210,77.02
260.191813,76.01
260.353980,74.99
260.512323,76.01
260.671889,74.99
260.831310,72.97
262.915932,73.98
263.392917,72.97
264.354624,73.98
265.478745,74.99
267.392114,76.01
268.032186,74.99
268.191872,74.99
268.348752,74.99
268.512821,73.98
268.832401,74.99
270.592523,73.98
271.071734,72.97
271.555377,73.98
271.715089,74.99
272.032035,76.01
272.191983,74.99
272.514611,76.01
272.675930,74.99
273.952261,76.01
274.589773,74.99
274.910406,73.98
275.072844,72.97
275.229762,72.02
276.351347,72.97
276.672142,73.98
277.312157,74.99
277.474712,73.98
277.630255,72.97
277.953751,72.02
278.273286,71.01
278.431961,71.01
278.748915,72.97
278.912344,73.98
279.394498,74.99
279.872320,72.97
280.032991,72.02
280.353508,72.97
281.313896,73.98
281.632705,74.99
281.953187,73.98
283.235183,74.99
283.392664,76.01
283.550814,77.02
283.869151,76.01
284.998548,74.99
285.312931,76.01
285.794645,74.99
285.952473,73.98
286.270344,72.97
286.912886,73.98
287.071936,74.99
287.231154,73.98
287.394007,72.97
287.711983,72.02
288.031712,71.01
288.350884,70.00
288.513671,70.00
288.672785,71.01
289.149622,70.00
289.955972,71.01
290.112475,72.02
290.271616,72.97
291.074073,73.98
291.233138,74.99
292.355367,73.98
292.512855,72.97
292.671891,73.98
292.831697,74.99
293.153570,72.97
293.312867,73.98
293.471974,74.99
293.634603,76.01
293.952063,77.02
294.111783,74.99
294.269935,73.98
294.591238,72.97
294.754315,71.01
295.072371,72.02
295.234955,72.97
295.552354,73.98
295.712217,72.97
295.870404,72.02
296.197696,72.97
296.350363,73.98
296.511152,74.99
296.995564,76.01
297.632642,74.99
297.955442,76.01
298.110413,77.02
298.430324,76.01
298.591406,76.01
298.912277,74.99
299.074326,73.98
299.232777,74.99
299.388969,76.01
299.713548,74.99
299.876111,73.98
300.191694,72.97
300.675899,73.98
300.831809,74.99
300.993020,73.98
301.474972,72.97
302.111815,72.02
302.596104,72.97
303.231735,73.98
303.389062,74.99
303.550165,76.01
303.870986,74.99
304.192059,73.98
304.353144,72.97
304.513492,72.02
305.315339,71.01
305.472456,72.02
305.638386,73.98
305.791542,74.99
305.950460,76.01
306.113795,74.99
306.914384,76.01
307.232546,77.02
307.392977,78.03
308.190838,77.02
308.510121,77.02
308.670785,76.01
309.156118,74.99
309.634373,73.98
310.273658,74.99
310.433969,76.01
310.914668,74.99
311.232015,73.98
311.393228,74.99
311.554758,73.98
311.875340,72.97
312.032515,73.98
312.834872,72.97
313.953892,72.02
314.272293,72.97
314.754189,73.98
314.912310,74.99
315.231307,76.01
315.393349,77.02
315.550997,76.01
316.033580,74.99
316.193880,73.98
316.835440,74.99
317.312154,76.01
317.792867,74.99
318.593837,74.99
318.754531,74.99
319.874296,73.98
320.349804,72.97
320.510714,71.01
320.830838,70.00
321.150825,71.01
321.472393,72.02
321.631863,72.97
321.793943,73.98
321.951937,74.99
322.111175,76.01
322.437411,77.02
322.752341,76.01
323.241160,77.02
323.712994,78.03
324.514831,77.02
324.831409,76.01
324.994309,74.99
325.151033,72.97
325.312079,72.02
325.630424,72.97
325.794893,73.98
325.953865,74.99
326.114493,76.01
327.558852,74.99
327.714747,73.98
328.035082,74.99
328.192825,76.01
328.511821,77.02
328.669193,77.02
328.832543,77.02
329.955535,76.01
330.431205,77.02
330.911961,76.01
331.555039,77.02
331.710554,76.01
332.033393,74.99
332.193067,73.98
332.511764,74.99
332.670713,76.01
332.831264,77.02
333.630895,76.01
333.953681,77.02
334.274051,76.01
334.431113,74.99
334.912790,76.01
335.073934,77.02
335.231811,76.01
335.711597,77.02
336.029577,76.01
336.195397,73.98
336.350370,72.02
336.831988,72.97
336.996518,74.99
337.316824,72.97
337.632495,72.02
338.272827,72.97
338.433213,72.02
338.751189,72.97
338.912192,72.97
339.071555,73.98
339.231734,72.97
340.513492,73.98
340.833992,74.99
341.312868,73.98
341.472325,74.99
341.632699,76.01
341.791538,77.02
342.750734,76.01
343.071717,74.99
343.388921,76.01
343.550451,77.02
344.508640,76.01
344.669774,74.99
345.155473,76.01
345.347697,74.99
346.111806,76.01
346.274134,78.03
346.908998,78.98
347.068515,78.03
347.389615,78.98
347.549839,79.99
348.031342,78.98
348.189527,78.03
348.510244,77.02
348.831361,78.03
348.995631,79.99
349.311224,78.98
349.470120,78.03
349.629369,77.02
350.110801,76.01
350.911388,77.02
351.068710,78.03
351.229664,78.98
352.832731,78.03
352.990139,77.02
353.311877,78.03
353.628977,78.98
355.071208,78.03
355.230024,77.02
356.029851,78.03
357.310614,78.98
358.909401,78.98
359.071338,79.99
359.711177,78.03
359.869655,78.98
360.513790,79.99
360.989212,78.98
361.149349,78.03
361.949464,78.98
362.109376,79.99
362.591042,81.00
364.032121,79.99
364.669006,78.98
364.829850,79.99
365.151216,78.03
365.470198,77.02
365.629051,76.01
365.789212,73.98
365.951576,72.97
366.110173,73.98
366.270712,74.99
366.434060,76.01
366.909646,74.99
367.228414,73.98
367.389895,72.97
367.872942,72.02
368.190510,72.97
368.354287,74.99
368.831332,76.01
368.992250,76.01
369.148464,76.01
369.475738,74.99
369.629157,73.98
369.950986,76.01
370.110931,77.02
370.271033,78.03
370.430280,78.98
370.589329,77.02
370.749247,76.01
370.909869,74.99
371.069101,73.98
371.549158,74.99
371.868716,76.01
372.031515,77.02
372.510992,78.03
372.830798,78.98
373.632110,77.02
373.792610,76.01
373.950985,74.99
374.434033,73.98
374.908776,76.01
375.074889,77.02
375.231859,78.03
375.391854,77.02
375.552634,74.99
375.869913,77.02
376.033449,78.03
376.513060,77.02
376.832067,76.01
377.472563,77.02
377.628934,78.03
377.791350,77.02
378.113780,76.01
378.593032,78.03
378.751980,78.98
378.910573,78.03
379.071758,78.03
379.231486,77.02
379.394172,74.99
379.552037,72.97
379.711775,72.02
379.874495,71.01
380.673974,72.97
380.833179,73.98
380.991061,74.99
381.151895,76.01
381.312138,74.99
381.473985,73.98
381.792506,74.99
382.113194,76.01
382.270306,77.02
382.752579,78.03
383.232896,77.02
383.717554,76.01
384.353826,77.02
384.514596,78.03
384.671998,77.02
384.829974,76.01
385.478196,74.99
386.111062,76.01
386.272242,77.02
386.433952,78.03
386.590461,79.99
386.751348,78.98
388.193034,79.99
388.832767,78.98
389.152717,79.99
389.309820,79.99
389.473702,81.00
392.195492,79.99
393.309418,78.98
393.631713,79.99
394.591256,78.98
394.915322,79.99
395.715641,78.98
395.872877,78.03
396.191306,78.98
396.672567,78.03
397.952012,78.98
398.271839,77.02
398.914869,78.03
399.230619,78.98
399.391430,78.98
400.358493,79.99
400.674061,78.98
400.833000,78.03
401.313973,77.02
401.632827,78.03
401.790903,77.02
401.951829,76.01
402.433148,77.02
402.751738,76.01
402.912377,77.02
403.074867,78.03
403.392372,77.02
403.550537,76.01
404.193960,77.02
404.512719,78.03
404.830438,78.98
405.468879,79.99
405.633912,81.00
405.951456,79.99
406.112467,78.98
406.272268,78.03
406.433135,79.99
406.592407,81.00
406.915179,79.99
407.229755,81.00
407.391679,79.99
408.675036,78.98
409.310788,78.98
409.474281,78.98
409.633012,79.99
410.273773,78.98
410.433563,79.99
410.753580,78.98
411.712520,78.03
412.030346,77.02
412.830701,76.01
414.273773,77.02
414.913615,78.03
415.229762,78.98
415.715199,79.99
415.870897,81.00
416.193176,79.99
416.351600,78.98
418.435645,79.99
418.590857,81.00
418.912737,78.98
419.230804,78.03
419.391828,77.02
419.553072,77.02
419.713466,78.03
420.034240,77.02
420.352818,78.03
421.954948,78.98
422.112712,79.99
422.911272,81.00
424.509500,79.99
424.674818,78.98
424.830810,77.02
424.998483,74.99
425.153699,72.97
425.310884,73.98
425.471916,74.99
425.630241,76.01
425.797570,77.02
425.954132,78.98
426.272408,79.99
426.758877,78.03
426.913614,76.01
427.714400,77.02
428.353250,78.03
428.830210,77.02
429.158344,76.01
429.474413,76.01
429.631840,74.99
429.789923,73.98
429.951001,72.97
430.272092,72.02
430.433544,71.01
430.591469,72.97
430.751275,73.98
431.071698,76.01
431.232013,77.02
431.388916,78.03
432.030629,77.02
432.353754,76.01
432.670973,77.02
433.153254,76.01
433.473487,78.03
433.792714,77.02
434.429890,76.01
434.752100,77.02
435.392948,76.01
435.711942,74.99
436.191936,76.01
436.831378,77.02
436.994373,78.03
437.156079,77.02
437.792546,76.01
437.951147,74.99
438.271387,76.01
438.431889,78.03
438.591513,79.99
439.070461,81.00
439.552452,81.00
439.714262,79.99
440.031447,78.98
440.508976,79.99
441.952918,78.98
442.112951,79.99
442.755556,81.00
443.392039,82.01
444.830573,81.00
445.473988,79.99
445.790583,78.98
445.952945,78.03
446.432160,78.98
447.233164,79.99
448.516094,81.00
448.993268,79.99
449.631086,79.99
449.794272,81.00
450.430465,79.99
450.589837,78.98
450.751219,78.03
451.713957,78.98
452.032784,79.99
452.353108,81.00
453.153947,79.99
453.476481,78.98
453.791586,79.99
454.113756,78.98
454.271833,78.03
455.072984,77.02
455.390639,76.01
455.552192,77.02
455.708294,78.03
455.872759,78.98
456.032733,79.99
456.193715,81.00
456.832823,79.99
457.313700,81.00
458.274136,79.99
458.594554,78.98
458.911173,79.99
459.231848,81.00
459.393048,79.99
459.714317,78.98
459.869573,78.98
460.031749,79.99
461.155381,81.00
461.472057,82.01
461.790138,81.00
461.954713,79.99
462.590421,78.98
462.911013,78.03
463.074072,78.98
463.235765,79.99
463.710272,81.00
464.673023,79.99
464.830751,81.00
465.312155,79.99
465.472282,81.00
465.633911,82.01
467.235512,83.03
468.832825,82.01
469.151154,83.03
469.631855,82.01
469.794619,82.01
469.956598,82.01
470.751918,83.03
470.909932,82.01
472.198072,83.03
472.830906,82.01
473.151440,83.03
473.470063,82.01
473.635154,81.00
473.952214,79.99
474.112758,78.98
474.274453,78.03
475.235067,77.02
475.390729,76.01
476.034750,78.03
476.834562,78.98
476.990926,79.99
477.313190,81.00
478.111404,79.99
478.751404,81.00
479.234406,82.01
479.393603,83.03
479.869733,82.01
480.031116,82.01
480.353784,83.03
480.831083,82.01
481.311592,83.03
482.274463,82.01
482.911762,83.03
483.553209,82.01
484.031835,83.03
484.194128,82.01
484.349055,81.00
486.434278,79.99
486.592745,78.98
487.074575,79.99
487.555402,81.00
488.512945,79.99
488.835747,81.00
489.796341,82.01
489.951170,83.03
490.110217,83.97
490.594302,83.03
490.754908,82.01
490.912527,81.00
491.711399,79.99
491.874162,78.98
492.355864,77.02
492.514318,76.01
492.672504,77.02
492.989420,78.03
493.151663,78.98
493.312842,79.99
493.791844,78.98
494.111868,79.99
494.433993,81.00
494.590945,82.01
496.354901,83.03
496.511601,83.97
496.994127,83.03
497.634412,82.01
498.109814,81.00
498.432163,82.01
498.753700,83.03
500.029188,83.03
500.191127,83.03
500.511196,83.97
500.994506,83.03
501.474177,82.01
502.115159,83.03
502.270353,82.01
502.591379,81.00
503.233048,79.99
503.394752,78.98
503.550080,79.99
503.872305,81.00
505.151652,79.99
505.316877,78.98
505.793009,79.99
505.953812,81.00
506.110780,82.01
506.751140,83.03
506.913096,82.01
507.070569,81.00
508.192483,79.99
508.513677,78.98
508.832441,79.99
508.993752,81.00
509.633903,79.99
510.109257,79.99
510.273410,81.00
511.075504,82.01
511.553868,83.03
511.873857,82.01
512.993881,81.00
513.308414,82.01
513.952999,81.00
514.271155,79.99
514.434334,81.00
514.913390,82.01
515.071671,83.03
515.229456,83.97
515.557267,83.03
515.874772,82.01
516.033269,81.00
516.192135,79.99
516.353949,81.00
516.671631,82.01
516.832337,81.00
517.311915,82.01
517.474215,83.03
517.791851,82.01
518.108618,81.00
518.274677,79.99
518.753098,78.98
518.912107,78.03
519.230369,79.99
519.393846,81.00
519.710191,79.99
519.872529,78.98
520.189014,78.03
520.349874,77.02
520.511426,78.03
520.831816,78.98
521.151629,79.99
522.275296,81.00
523.228538,78.98
523.390836,78.03
523.550894,77.02
523.874179,78.98
524.037197,81.00
524.194898,79.99
524.511615,81.00
524.838175,79.99
525.151260,78.98
525.473977,79.99
526.594876,78.98
526.914155,78.03
527.232832,78.98
527.551441,79.99
528.033365,81.00
528.190913,79.99
528.349953,81.00
529.635930,82.01
529.790952,83.03
529.953082,83.97
530.271595,83.03
530.431393,82.01
531.071380,83.03
531.552978,83.97
532.031888,83.03
532.511011,83.97
532.832470,84.98
532.991351,83.97
533.151971,83.03
533.791765,82.01
533.951386,81.00
534.111075,79.99
534.432207,81.00
534.592283,82.01
535.231004,83.03
535.712207,82.01
536.032080,81.00
536.831603,82.01
537.150365,83.03
538.272144,81.00
538.433051,79.99
538.588938,81.00
538.910148,78.98
539.072334,77.02
539.232458,78.03
539.549927,78.98
539.873965,78.03
540.191718,78.98
540.351162,78.98
540.510755,78.98
541.314340,79.99
541.470753,82.01
541.631960,81.00
541.793987,79.99
541.952134,78.98
542.112145,81.00
542.594915,79.99
542.912270,81.00
543.230195,83.03
543.389569,82.01
543.872926,81.00
544.353148,79.99
544.670790,78.98
544.992161,79.99
545.471925,81.00
546.113436,82.01
546.272290,83.03
546.592896,83.97
546.752638,83.03
546.914589,82.01
547.070420,81.00
548.032589,82.01
548.350328,83.03
548.990760,82.01
549.791299,81.00
550.436541,81.00
550.590826,81.00
550.912160,82.01
551.073183,83.03
551.231232,83.97
551.395351,83.03
551.554898,82.01
551.712848,81.00
551.871982,79.99
552.509634,81.00
552.831384,82.01
553.152532,81.00
554.116267,82.01
554.429984,83.03
554.753172,83.97
554.912232,84.98
555.231923,86.00
555.393663,84.98
555.553092,83.03
555.712264,82.01
556.193891,81.00
557.150465,82.01
557.316987,81.00
558.270149,82.01
558.440603,83.03
558.588893,83.97
558.751409,84.98
559.391716,83.97
560.351506,84.98
560.513629,84.98
560.669184,84.98
560.834259,86.00
561.636105,84.98
561.952450,83.97
562.112467,84.98
563.072496,83.97
563.870711,83.03
564.512826,83.97
564.829076,82.01
565.311124,83.03
565.478721,83.97
565.791205,83.03
565.953677,82.01
566.110392,81.00
566.433907,82.01
566.751329,83.97
567.232767,84.98
567.394291,83.97
568.032199,83.03
568.513166,84.98
568.831971,83.97
569.472753,84.98
569.792194,83.97
570.109852,84.98
570.592410,83.03
570.753728,82.01
570.915594,81.00
571.392529,79.99
571.715206,78.98
572.193073,81.00
572.350901,83.03
572.516624,83.97
572.830004,83.03
573.473230,82.01
573.632608,81.00
573.789217,79.99
574.751845,81.00
575.073526,82.01
575.552624,81.00
576.032545,83.97
576.193956,84.98
576.351486,83.03
576.831904,81.00
577.794750,83.03
577.951449,83.97
579.072520,84.98
579.234387,83.03
580.033575,84.98
580.191371,86.00
580.670854,86.00
580.832963,86.00
580.991846,87.01
581.470324,86.00
582.113094,87.01
582.272972,86.00
582.432685,84.98
582.751131,86.00
582.910452,84.98
583.070819,83.97
583.552214,84.98
584.034839,86.00
584.354614,84.98
585.311416,83.97
585.631930,83.03
585.788785,83.97
586.111707,84.98
587.232221,86.00
587.391126,84.98
588.191677,83.97
588.674910,86.00
589.474240,84.98
589.633934,86.00
589.792219,87.01
589.951896,88.02
590.270330,89.03
590.432763,88.02
590.751009,88.02
590.909503,88.02
591.074363,87.01
591.868476,86.00
592.030377,84.98
592.190095,83.97
592.351122,83.03
592.994228,83.97
593.152086,83.03
593.471606,83.97
593.636422,82.01
593.790393,81.00
593.949862,79.99
594.431961,81.00
594.590988,82.01
594.753694,83.03
595.071925,83.97
595.235166,84.98
595.551404,86.00
596.028582,84.98
596.352612,86.00
596.833092,87.01
596.989119,86.00
597.150819,84.98
597.472500,83.97
597.949999,81.00
598.110815,79.99
598.913653,78.98
599.394634,79.99
599.559198,83.03
599.712355,82.01
600.029249,83.03
600.348488,82.01
600.854627,83.03
600.980250,83.03
601.096383,83.03
601.774010,83.03
602.179403,83.97
602.579590,83.03
602.979784,82.01
603.379890,83.03
603.780900,83.97
605.378492,84.98
605.757460,86.00
605.836788,84.98
606.078775,83.97
606.512456,83.97
606.901484,83.97
606.901673,84.98
606.901770,86.00
606.901900,84.98
606.902003,86.00
606.902093,89.03
606.902193,88.02
606.902278,86.00
606.902369,89.03
606.902450,88.02
606.902542,89.03
606.906503,88.02
606.915924,88.02
606.916083,87.01
606.916126,87.01
606.916187,88.02
606.916247,89.98
606.916385,87.01
606.916444,86.00
606.916505,84.98
606.916563,87.01
606.916614,88.02
606.916674,87.01
606.916724,84.98
606.917170,87.01
606.917224,89.03
606.917332,89.98
606.917407,92.00
606.917467,90.99
606.918201,89.03
606.918269,84.98
606.918341,83.97
606.918409,83.03
606.918475,82.01
606.918555,79.99
606.918620,78.98
606.918731,81.00
606.918803,83.03
606.919264,84.98
606.920684,88.02
606.920761,89.03
606.920844,88.02
606.920919,89.03
606.921163,89.98
606.921229,89.98
606.921521,89.03
606.921602,88.02
606.921674,86.00
606.921746,87.01
606.922136,84.98
606.922196,86.00
606.922281,87.01
606.922482,86.00
606.922571,84.98
606.922648,86.00
606.922714,84.98
606.922788,82.01
606.922850,84.98
606.922922,86.00
606.922993,83.97
606.923062,84.98
606.923138,86.00
606.923211,87.01
606.923288,84.98
606.923388,86.00
