time,I
243.617867,78.98
244.577316,78.03
244.736861,78.98
244.896916,79.99
245.052773,78.98
245.696719,79.99
245.855880,78.98
246.653797,78.03
247.616073,79.99
249.693600,81.00
250.013149,79.99
250.492936,81.00
250.654829,79.99
251.132631,79.99
251.290772,78.98
251.773804,79.99
252.257144,81.00
252.574016,79.99
253.056310,78.98
253.376884,79.99
253.534985,78.98
253.855005,79.99
255.134990,78.98
255.292131,79.99
255.453334,78.98
255.775731,79.99
256.253873,81.00
256.411118,79.99
257.854511,81.00
260.093283,79.99
260.735268,81.00
261.220371,81.00
261.375162,81.00
265.053529,79.99
266.811033,78.98
267.135847,79.99
267.454616,81.00
267.935248,79.99
268.256084,81.00
270.334421,79.99
271.294291,79.99
271.454948,79.99
272.576032,81.00
276.411870,79.99
276.731941,78.98
277.697357,79.99
278.016960,78.98
278.174660,79.99
278.337646,78.98
278.972680,79.99
281.373705,79.99
281.536882,79.99
282.490436,81.00
282.653725,79.99
283.292912,81.00
284.095725,79.99
284.258146,78.98
284.413889,79.99
285.856813,81.00
286.175967,79.99
286.977453,81.00
287.453167,79.99
287.933505,81.00
288.414141,79.99
289.532426,81.00
291.294212,79.99
291.453625,81.00
291.614733,81.00
295.454558,79.99
295.611682,81.00
295.772267,79.99
296.415227,81.00
298.334993,79.99
298.650709,81.00
299.136093,79.99
299.456443,81.00
301.533325,81.00
301.691354,81.00
301.856533,82.01
302.173051,81.00
306.013438,82.01
306.175201,81.00
307.613343,82.01
307.774067,81.00
311.296167,82.01
311.614675,82.01
311.769917,82.01
311.935049,81.00
312.256832,82.01
312.417810,81.00
314.016925,82.01
314.334313,81.00
315.933264,82.01
316.253790,83.03
316.414804,83.97
317.056356,83.03
317.376384,82.01
318.013141,81.00
318.651148,82.01
318.973991,81.00
319.454770,82.01
320.096721,83.03
320.576874,83.97
320.894699,83.03
321.695436,83.03
321.850106,82.01
322.174277,81.00
322.974242,82.01
323.294826,81.00
327.612758,81.00
330.013816,82.01
330.494435,83.03
330.654584,82.01
331.296351,83.03
331.454077,82.01
331.773449,82.01
331.943197,82.01
332.096452,83.03
332.576517,83.97
333.216188,83.03
334.174977,82.01
334.810854,81.00
335.293185,82.01
335.614420,81.00
336.252716,82.01
337.860816,83.03
338.010807,82.01
338.493937,81.00
339.933690,82.01
341.855147,82.01
342.013309,82.01
342.494154,81.00
343.933958,82.01
344.093043,81.00
344.414978,79.99
344.571402,81.00
344.892609,82.01
345.853185,81.00
346.974167,82.01
347.612819,81.00
348.094715,82.01
348.411695,81.00
348.575702,82.01
350.493773,81.00
351.934249,81.00
352.093109,81.00
353.533910,79.99
353.696027,81.00
354.010399,82.01
354.172037,83.03
354.333656,82.01
354.814866,81.00
355.616652,82.01
355.940936,81.00
358.178377,79.99
358.492651,81.00
358.815379,79.99
359.293599,81.00
361.692930,79.99
361.856172,78.98
362.011829,78.98
362.175210,79.99
362.335608,81.00
366.654715,81.00
370.491901,79.99
370.976020,81.00
372.094280,81.00
372.256737,81.00
374.333198,79.99
374.816256,81.00
376.260881,79.99
376.735988,81.00
381.051583,81.00
382.173371,81.00
382.333516,81.00
386.014583,79.99
387.295465,81.00
387.614980,79.99
389.055081,78.98
389.694818,79.99
391.611265,81.00
391.936516,79.99
392.255748,79.99
392.415195,79.99
392.734878,78.98
393.214866,78.03
393.532120,78.98
394.014512,79.99
396.102707,78.98
396.734836,79.99
397.374553,78.98
398.333240,79.99
398.815508,81.00
399.775589,79.99
400.253669,78.98
401.054220,78.03
401.372206,77.02
402.016227,78.03
402.335673,78.03
402.494702,77.02
402.972558,78.03
403.135480,78.98
403.291877,78.03
403.773595,78.98
404.257058,79.99
404.415112,81.00
404.732785,79.99
405.057508,78.98
406.015665,78.03
406.493319,77.02
406.650329,78.03
406.812327,79.99
406.971787,78.03
407.295033,78.98
407.454736,78.03
407.935002,78.98
408.252973,79.99
408.897768,78.98
409.055945,78.03
409.213401,77.02
409.692960,78.03
409.854746,78.98
410.172687,79.99
410.975119,81.00
411.135418,79.99
411.294436,78.98
411.456099,78.03
412.089862,78.98
412.414079,78.98
412.572124,78.98
413.374210,78.03
415.617187,77.02
415.773048,78.03
418.972617,78.98
419.131859,78.03
420.415616,77.02
421.053431,78.03
421.375084,78.98
422.172572,79.99
422.335394,81.00
422.489982,78.98
422.650212,77.02
423.137185,78.98
423.457734,77.02
423.615138,78.03
423.774038,78.98
424.093438,78.03
424.736227,77.02
426.014278,78.03
426.656430,77.02
427.293380,78.03
427.935946,77.02
431.616987,76.01
432.416681,74.99
432.573834,74.99
432.732639,74.99
433.694881,76.01
434.974437,77.02
435.142172,76.01
436.094949,77.02
436.572378,78.03
436.734001,77.02
437.372668,76.01
437.692641,74.99
438.335430,76.01
438.815120,77.02
439.933930,76.01
440.735678,74.99
442.652770,74.99
442.814986,74.99
443.133355,73.98
443.290643,74.99
444.578223,73.98
444.736065,74.99
446.974756,76.01
447.457448,74.99
448.093421,76.01
448.411254,74.99
449.214606,76.01
449.694004,77.02
450.176385,76.01
451.132185,74.99
451.453171,73.98
451.615093,74.99
451.776640,76.01
452.096420,74.99
452.734319,74.99
452.893949,74.99
453.534719,73.98
454.493635,74.99
454.974074,73.98
455.290603,74.99
455.615037,76.01
455.934181,74.99
456.740781,76.01
457.062323,74.99
457.537431,76.01
458.811441,74.99
459.934218,76.01
461.700736,77.02
462.333369,76.01
462.496408,74.99
462.812879,74.99
462.973660,74.99
463.296482,73.98
464.416834,74.99
464.575090,76.01
464.732177,77.02
465.051603,76.01
465.373244,74.99
465.854225,76.01
466.332913,74.99
466.653167,73.98
467.455120,74.99
467.776132,76.01
468.094917,74.99
468.252934,73.98
468.571599,74.99
468.736953,76.01
469.695416,74.99
470.815233,73.98
471.133432,74.99
471.292761,73.98
471.615370,72.97
471.935170,73.98
472.575699,74.99
472.894851,74.99
473.053456,74.99
474.013886,73.98
474.490537,74.99
474.654883,76.01
474.813145,77.02
475.614233,76.01
475.935379,74.99
478.497047,73.98
478.812869,72.97
479.134914,73.98
479.454708,74.99
479.772812,76.01
481.055615,74.99
481.694905,73.98
482.333896,74.99
482.655103,76.01
482.813921,74.99
482.974667,74.99
483.136915,73.98
484.254264,74.99
485.854756,73.98
487.450374,72.97
489.374591,73.98
489.535543,74.99
490.337591,73.98
490.654014,72.97
490.973413,73.98
492.094742,74.99
492.577450,73.98
493.054939,72.97
493.211556,72.97
494.013361,73.98
494.504059,74.99
495.294265,73.98
495.454845,72.97
495.617978,72.02
495.933085,71.01
497.052532,72.02
497.533938,71.01
497.851553,72.02
498.015744,72.97
498.334481,72.02
498.973770,72.97
499.134150,73.98
499.292495,72.97
501.693901,73.98
502.174671,74.99
502.491679,76.01
502.973799,74.99
503.135810,73.98
503.293752,72.97
505.056439,72.02
505.215030,72.97
505.530345,72.02
505.852992,71.01
506.171433,72.02
506.495134,72.97
506.973268,73.98
507.294958,74.99
507.454452,76.01
507.771222,77.02
508.093576,78.03
508.254550,77.02
508.414727,73.98
508.575409,72.02
508.732014,71.01
508.891579,70.00
509.214651,71.01
509.532870,72.02
509.690796,72.97
510.173137,72.02
510.500635,72.97
510.810119,72.02
511.455395,72.97
512.095326,73.98
512.255626,74.99
512.414468,73.98
512.575302,72.97
512.732832,72.02
513.211479,72.02
513.372632,72.02
514.176943,72.97
514.652979,72.02
515.294055,72.97
516.253589,73.98
516.574129,72.97
516.895995,73.98
517.694669,72.97
518.013821,72.02
518.173428,71.01
519.135669,72.02
519.295339,71.01
519.615914,72.97
519.771074,73.98
519.933677,72.97
520.093313,72.02
520.256278,71.01
520.735140,72.02
521.694194,72.97
521.855017,73.98
522.011945,74.99
522.336192,76.01
522.492133,74.99
523.297410,73.98
523.455590,73.98
523.934355,74.99
524.414622,76.01
525.053374,74.99
525.376514,73.98
525.855868,74.99
526.174479,76.01
526.811694,74.99
526.977002,73.98
527.933667,74.99
528.732966,73.98
528.897082,74.99
529.054649,73.98
529.214304,72.97
529.696293,73.98
530.015178,72.97
530.971709,72.02
531.293920,73.98
532.093325,72.97
532.413618,73.98
532.572476,74.99
532.891217,73.98
533.374261,73.98
533.534498,73.98
534.015673,74.99
534.174798,76.01
534.333476,74.99
534.493726,73.98
534.654707,72.97
535.135993,73.98
536.092803,72.97
536.576582,72.02
536.730882,72.97
536.892102,72.02
537.374811,72.97
537.533250,73.98
537.695389,74.99
537.854807,76.01
538.012237,74.99
538.332983,73.98
538.811993,74.99
539.293883,73.98
539.614896,72.97
539.774476,73.98
540.414839,74.99
541.534095,73.98
543.138569,72.97
543.294864,73.98
543.453246,73.98
543.621835,74.99
543.941995,73.98
545.214925,72.97
545.855731,72.02
546.333467,72.97
546.654716,73.98
546.973644,74.99
547.295046,73.98
547.612840,72.97
547.932815,73.98
550.174849,74.99
551.293628,73.98
551.934147,72.97
552.893009,73.98
553.212584,72.97
553.534001,72.97
553.691184,72.97
554.332319,73.98
555.293917,74.99
555.775126,76.01
555.934452,77.02
556.090203,78.03
556.257212,77.02
556.413219,76.01
556.572928,74.99
557.373990,73.98
557.853833,74.99
558.012899,73.98
558.492840,74.99
558.653105,72.02
558.814834,78.03
558.975314,74.99
559.134233,72.97
559.295247,73.98
559.451808,79.99
559.615005,76.01
559.780928,71.01
559.932203,73.98
560.253061,74.99
560.415275,70.00
560.574782,72.02
560.735308,74.99
561.055180,73.98
561.217527,71.01
561.373271,72.97
561.538309,77.02
561.695556,73.98
561.855306,72.97
562.015567,74.99
562.170815,77.02
562.334471,76.01
562.496707,72.97
562.651873,71.01
562.814672,72.02
563.138430,72.97
563.453213,72.02
563.616782,72.02
563.770791,72.02
565.054860,72.97
565.536439,72.02
565.694484,72.97
566.015339,73.98
566.494153,74.99
567.292624,73.98
567.457854,74.99
567.775038,73.98
567.930834,74.99
568.413909,73.98
569.210957,72.97
569.376543,72.02
569.533990,72.97
569.692916,73.98
569.854565,74.99
570.013119,76.01
570.650694,74.99
570.810810,72.97
571.776023,73.98
571.934854,74.99
572.094566,73.98
572.412006,74.99
572.570346,76.01
572.732612,77.02
573.693443,76.01
573.854205,76.01
574.015606,73.98
574.334931,72.97
575.616645,72.02
575.774575,72.97
576.095463,73.98
576.573608,72.97
577.376286,73.98
578.014087,72.97
578.174166,72.02
578.654765,72.97
579.142244,73.98
579.934770,74.99
580.892644,73.98
581.534696,74.99
581.694952,73.98
581.855069,74.99
582.974119,73.98
583.133753,72.97
583.451553,73.98
583.773217,73.98
583.934975,73.98
584.093837,74.99
584.254603,76.01
584.577097,74.99
585.373534,73.98
585.691632,74.99
585.855261,73.98
586.816078,74.99
586.975324,76.01
587.135321,74.99
587.295584,76.01
588.255061,74.99
588.891969,76.01
589.211013,74.99
589.535263,73.98
590.652342,74.99
591.293999,76.01
592.576236,77.02
592.894866,78.03
593.373405,77.02
593.696541,76.01
593.850441,74.99
594.010944,73.98
594.497063,74.99
595.134030,73.98
595.772045,74.99
596.250585,76.01
596.416995,77.02
596.571490,78.03
596.892910,77.02
597.055001,76.01
597.216923,74.99
597.374595,73.98
597.692803,74.99
598.336349,76.01
598.815985,74.99
599.772874,76.01
600.256028,77.02
600.572533,76.01
601.381491,77.02
602.182345,76.01
602.494938,74.99
603.295540,77.02
603.454574,78.03
603.932529,78.03
604.097538,78.03
604.898003,78.98
605.056368,78.03
605.856090,77.02
606.334617,76.01
606.651833,74.99
607.132919,76.01
607.294792,77.02
607.454180,78.03
608.252364,77.02
608.895568,78.03
609.053095,78.98
609.371574,78.03
609.530692,77.02
610.016389,78.03
610.174444,78.98
610.335524,79.99
610.495637,78.98
610.657234,78.03
611.295191,77.02
611.454110,78.03
612.736164,78.98
613.214851,78.03
613.375005,77.02
613.692521,76.01
613.854035,77.02
614.014912,77.02
614.176185,77.02
615.135537,78.03
615.294464,77.02
615.773242,78.03
615.935644,78.98
616.254743,78.03
616.578375,77.02
618.975363,78.03
619.612873,77.02
620.893427,78.03
621.858352,77.02
622.334684,78.03
622.653890,77.02
623.133768,78.03
623.295413,77.02
624.094977,77.02
624.251595,77.02
624.576205,76.01
624.893198,77.02
625.374699,78.03
627.453945,77.02
629.055569,78.03
629.853760,78.98
630.170239,78.03
631.137384,77.02
631.770519,78.03
632.257458,77.02
633.053251,79.99
633.212673,82.01
633.373310,81.00
633.531683,79.99
633.700458,78.03
634.012145,77.02
634.176416,78.03
634.331131,78.03
634.495464,78.98
634.975095,79.99
635.133474,78.98
635.291590,78.03
635.450765,77.02
635.613770,76.01
636.254402,77.02
636.413744,78.03
636.575605,78.98
637.056060,78.03
637.375173,77.02
637.532868,78.03
637.695106,78.98
637.850548,78.03
638.334738,77.02
639.614411,78.03
639.935385,78.98
640.095454,81.00
640.255851,83.03
640.570933,82.01
640.890584,81.00
641.853093,79.99
642.015472,78.98
642.494343,78.03
642.971022,78.98
643.294908,79.99
643.454829,78.98
644.258050,78.98
644.414666,79.99
644.575055,78.98
645.215646,79.99
646.495672,81.00
646.817092,79.99
646.977319,78.98
647.454255,79.99
647.613418,78.98
647.930200,78.03
648.253781,77.02
648.893770,78.03
649.533887,81.00
649.691705,82.01
649.854612,81.00
650.334334,78.98
650.498016,78.03
650.814466,78.98
650.970523,79.99
651.291929,81.00
653.055628,79.99
654.333066,79.99
654.494704,79.99
654.816608,81.00
655.454939,79.99
656.412788,78.98
656.731991,79.99
657.053316,81.00
657.213655,79.99
658.496599,78.98
658.653490,79.99
658.971044,81.00
663.292315,81.00
663.773872,78.98
664.252521,79.99
664.414152,81.00
664.574395,81.00
665.375385,79.99
667.134910,81.00
668.894658,82.01
669.532911,81.00
671.452687,79.99
672.416348,81.00
672.737730,82.01
673.217479,81.00
674.494496,81.00
674.651103,81.00
675.294396,79.99
675.454010,81.00
676.734326,79.99
676.890719,81.00
677.862197,82.01
678.655642,81.00
679.934578,82.01
681.214110,81.00
681.532465,82.01
682.334252,81.00
682.655268,79.99
682.815004,78.98
683.456099,79.99
683.936663,81.00
684.574166,81.00
684.734489,81.00
688.414530,82.01
689.053894,83.03
689.533889,82.01
689.695239,81.00
690.336214,79.99
690.495731,81.00
690.973480,82.01
691.454285,81.00
693.853835,82.01
694.494412,81.00
694.655639,81.00
694.814007,81.00
695.455916,82.01
695.775212,83.03
696.091961,82.01
697.691094,81.00
698.173102,82.01
698.332761,83.03
698.491411,81.00
699.134072,82.01
699.297023,83.03
699.454828,83.97
699.934135,83.03
700.577621,82.01
700.732643,83.03
701.212417,82.01
701.696016,81.00
702.334345,82.01
702.970754,81.00
703.615966,82.01
704.094744,83.03
704.732256,83.03
704.895642,83.03
705.053012,82.01
705.217799,81.00
708.092160,82.01
709.535873,83.03
710.014399,82.01
710.653879,83.03
710.974524,82.01
711.135679,81.00
711.776014,82.01
712.415425,81.00
713.211148,82.01
713.692815,83.03
713.852411,82.01
714.813106,82.01
714.973513,82.01
715.618973,81.00
716.572341,82.01
716.892826,83.03
717.212356,83.97
717.375972,84.98
718.172431,83.97
718.493207,83.03
719.621659,82.01
720.254922,83.03
721.373804,82.01
721.536305,83.03
721.853217,83.97
722.016584,83.03
722.175035,82.01
722.973988,81.00
724.897458,82.01
725.053214,82.01
726.334320,83.03
726.492600,82.01
726.973712,83.03
727.455313,83.97
727.937090,84.98
728.258207,83.97
728.414783,83.03
728.733903,82.01
729.215123,83.03
729.694658,83.97
730.011389,83.03
732.894236,82.01
733.692444,83.03
733.854904,83.97
734.332965,83.03
734.655808,82.01
734.973489,83.03
735.132571,83.03
735.296462,82.01
735.616263,83.03
735.932348,84.98
736.096418,87.01
736.416415,86.00
736.570844,83.97
736.731456,83.03
737.534400,82.01
738.014412,83.03
738.653607,82.01
738.815477,83.03
739.136479,83.97
739.933854,82.01
740.411595,83.03
740.734106,83.97
741.370693,83.03
742.494395,82.01
742.811984,83.03
742.974063,83.97
743.935963,83.03
744.092395,83.97
744.410109,83.03
744.893392,82.01
745.054551,83.03
745.216510,83.97
745.378676,86.00
745.534595,88.02
745.696293,87.01
745.853452,86.00
