time,I
62.808003,86.00
63.126481,84.98
63.287734,86.00
64.245049,87.01
64.727640,86.00
65.044558,86.00
65.208926,86.00
65.368320,84.98
66.008816,83.97
66.326817,84.98
66.646019,83.97
66.965846,84.98
67.129574,86.00
67.288001,87.01
67.766657,86.00
68.084516,84.98
69.205249,86.00
71.288147,87.01
72.406227,86.00
73.205088,87.01
73.689834,86.00
75.124385,86.00
75.289091,86.00
75.449956,87.01
75.609424,88.02
75.769224,87.01
75.929015,86.00
77.045873,87.01
77.690887,86.00
77.848662,84.98
78.489834,86.00
78.809611,87.01
81.530697,88.02
82.650116,87.01
82.972111,86.00
83.285254,84.98
83.605107,83.97
83.923582,83.03
85.050960,83.97
85.204143,84.98
85.367151,84.98
85.528917,86.00
86.486378,87.01
87.929528,86.00
88.250150,84.98
88.566892,83.97
89.047961,83.03
89.687140,82.01
90.166352,81.00
90.968012,78.98
91.290926,79.99
91.607991,78.98
91.927252,79.99
92.245155,81.00
94.168162,82.01
94.483542,83.03
95.284127,83.03
95.451078,83.03
95.928511,82.01
97.048703,81.00
98.809613,79.99
99.449626,78.98
99.767948,78.03
99.926503,77.02
100.094916,74.99
100.569581,73.98
100.727355,74.99
100.889659,73.98
101.526259,74.99
101.686916,73.98
102.009977,72.97
102.167374,72.02
102.486906,71.01
102.808954,72.02
103.768425,71.01
103.929263,70.00
104.247847,68.99
104.727973,71.01
105.216243,70.00
105.365547,70.00
105.528186,70.00
107.446193,68.99
108.406353,70.00
109.369166,71.01
110.006709,70.00
110.804520,71.01
111.130788,70.00
111.926787,71.01
112.887632,70.00
114.648884,68.99
115.445453,68.99
115.609177,68.99
116.407557,70.00
116.564901,68.99
116.730090,70.00
116.883974,68.99
119.129795,67.97
119.610158,67.03
120.566562,67.97
122.009989,67.03
122.166602,67.97
124.248057,67.03
125.209663,67.97
125.527630,67.97
125.684822,67.97
127.606471,67.03
128.894957,67.97
129.688848,67.03
130.005050,67.97
130.168619,67.03
134.489119,67.03
134.651015,67.97
135.447994,67.03
135.608873,66.01
135.768213,67.03
135.930322,66.01
136.086857,67.03
136.249719,66.01
136.565147,65.00
136.885022,63.99
137.367320,62.98
137.528972,62.03
137.847008,62.98
139.606698,62.03
141.524760,61.02
142.004391,62.03
142.485891,62.98
143.608186,62.03
143.925049,62.98
144.090527,62.03
145.528416,62.98
145.689398,62.98
145.844661,62.98
146.009965,62.03
148.247719,61.02
149.045920,62.03
149.210107,61.02
149.530096,62.03
151.128742,61.02
151.287730,62.03
151.766875,61.02
151.929790,62.03
153.686461,62.98
155.127703,62.03
155.607920,62.98
155.767664,62.98
155.925200,63.99
157.208482,62.98
158.007676,63.99
158.328212,62.98
158.489729,62.03
158.646380,62.98
159.127334,62.03
159.610643,62.98
160.245716,63.99
160.568994,62.98
160.729730,62.03
161.047125,62.98
161.531343,63.99
162.009411,65.00
162.326984,63.99
162.805239,65.00
163.126671,63.99
163.929244,62.98
165.048850,63.99
165.688025,65.00
165.848300,65.00
166.004900,65.00
167.448451,63.99
168.247288,65.00
168.727381,63.99
169.046510,62.98
169.688982,63.99
169.848016,62.98
170.166847,63.99
171.448690,62.98
171.766198,63.99
173.531287,65.00
173.850488,63.99
174.809067,65.00
175.928742,63.99
176.089103,63.99
176.409541,65.00
179.447577,63.99
179.607767,65.00
179.766178,63.99
180.249371,65.00
181.847910,66.01
182.164998,65.00
183.444546,66.01
184.249222,65.00
184.729767,63.99
185.046297,65.00
186.005598,65.00
186.167454,65.00
186.808869,66.01
186.967763,65.00
190.012752,63.99
191.124758,65.00
191.290948,63.99
191.445825,65.00
191.607924,63.99
191.926318,65.00
193.048028,66.01
193.846108,65.00
196.084992,65.00
196.246932,65.00
197.850450,63.99
198.167836,65.00
201.208093,63.99
202.489240,62.98
203.448210,63.99
203.608869,62.98
206.166430,62.03
206.326637,62.03
206.485656,61.02
206.968731,62.03
208.568423,61.02
209.686310,62.03
210.007529,61.02
214.335168,61.02
216.245672,61.02
216.405215,61.02
218.489596,62.03
218.804939,61.02
219.448432,62.03
220.246700,61.02
224.565129,61.02
226.328131,61.02
226.486394,61.02
230.810834,61.02
235.125127,61.02
236.408738,61.02
236.564199,62.03
236.731045,61.02
237.535078,62.03
239.447231,61.02
239.766538,62.03
240.729273,61.02
240.886998,62.03
241.206989,61.02
242.171138,62.03
243.769003,61.02
243.927685,62.03
244.890457,61.02
246.008817,62.03
246.489087,62.03
246.647181,62.03
247.287633,62.98
247.769421,62.03
249.211047,61.02
249.684059,62.03
249.850001,61.02
250.804339,62.03
250.967988,61.02
251.607982,62.03
251.768529,61.02
252.568934,62.03
253.368248,61.02
254.167344,62.03
254.328151,62.98
255.128568,62.03
255.289298,62.98
255.449911,62.03
256.572489,62.98
256.725604,62.98
258.171736,62.03
259.131077,62.98
260.887617,63.99
261.048137,62.98
261.204569,63.99
261.848811,62.98
262.325523,62.03
262.969985,62.98
264.247110,62.03
264.890439,62.98
265.529107,63.99
265.689799,62.98
266.165504,62.03
266.489449,62.98
266.644894,62.98
266.807018,62.98
267.766083,62.03
267.928968,62.98
268.728945,63.99
269.046592,65.00
269.851848,63.99
270.806552,62.98
273.050834,62.03
273.208765,62.98
273.849995,62.03
274.008128,62.98
275.448310,62.03
275.924909,62.98
276.723817,62.98
276.889549,62.98
277.527963,63.99
277.689234,62.98
278.169444,63.99
278.326710,62.98
278.485750,63.99
279.447943,62.98
279.928365,62.03
280.088738,62.98
281.210555,63.99
282.004216,62.98
282.807964,63.99
283.286769,65.00
283.448284,63.99
284.409688,62.98
285.370435,63.99
286.168287,62.98
286.329248,63.99
286.649303,62.98
286.806975,62.98
286.965976,62.98
287.124208,63.99
287.448455,65.00
288.086898,63.99
288.407250,65.00
288.567645,63.99
288.726737,62.98
289.686315,62.03
290.648140,63.99
290.969088,65.00
291.931113,63.99
292.888244,65.00
293.047876,63.99
294.008030,62.98
294.165503,63.99
294.488809,65.00
295.450648,63.99
295.927246,62.98
296.087820,63.99
296.246998,65.00
296.887502,65.00
297.047781,65.00
297.690808,63.99
298.331001,62.98
298.647074,62.03
299.287146,62.98
299.448801,63.99
300.089928,62.98
301.530461,63.99
302.646417,65.00
303.130806,63.99
303.447186,62.98
304.090651,63.99
304.406134,65.00
305.049799,66.01
305.367037,65.00
306.010868,66.01
306.169029,65.00
306.969241,65.00
307.127322,66.01
307.446506,67.03
307.610904,66.01
307.924218,65.00
308.568971,66.01
308.727485,65.00
309.530412,63.99
310.331025,65.00
310.489463,63.99
312.410336,65.00
312.728995,63.99
313.209660,65.00
313.530046,66.01
313.687699,65.00
313.850311,63.99
314.649418,65.00
314.968440,63.99
315.128693,65.00
315.448975,63.99
315.928480,65.00
316.567879,63.99
317.049114,63.99
317.206915,65.00
317.370285,66.01
317.527470,65.00
318.170715,63.99
319.291498,65.00
320.890867,66.01
321.689961,65.00
322.326182,66.01
322.488694,65.00
323.131645,66.01
323.610008,67.03
323.768630,66.01
324.245294,65.00
324.889195,66.01
325.210164,65.00
326.809714,63.99
327.127325,63.99
327.286002,63.99
327.770139,65.00
331.608677,66.01
332.089195,65.00
333.210133,63.99
333.525718,65.00
333.687861,63.99
333.843929,62.98
334.329053,63.99
334.646012,65.00
335.447512,63.99
335.606784,65.00
335.767579,66.01
336.728366,65.00
336.889536,66.01
337.205292,65.00
337.368255,66.01
337.687537,65.00
337.848458,66.01
338.007799,65.00
338.166911,66.01
338.486813,65.00
339.128435,63.99
339.288266,65.00
339.768761,63.99
340.087230,65.00
341.369605,66.01
341.528931,65.00
342.008992,66.01
344.407006,67.03
345.052360,66.01
345.206321,65.00
345.526415,66.01
345.849460,65.00
346.008286,66.01
346.328048,65.00
346.969214,66.01
347.130236,65.00
347.288293,65.00
347.443861,65.00
348.886473,63.99
349.049923,65.00
349.684302,63.99
350.168736,65.00
350.807394,66.01
350.969752,65.00
351.125374,63.99
351.769618,65.00
352.248016,66.01
352.414106,65.00
352.568533,66.01
353.209637,67.03
353.527256,67.97
353.688791,67.03
353.845169,67.97
354.491629,67.03
354.804917,66.01
354.968689,67.03
355.287960,66.01
355.764313,65.00
355.927304,66.01
356.409169,67.03
356.567714,66.01
356.729904,67.03
357.211552,66.01
357.368015,66.01
357.533522,66.01
357.848416,67.03
358.010721,66.01
358.647350,65.00
359.764122,63.99
359.927412,62.98
360.085402,63.99
360.568796,65.00
361.050974,66.01
362.649992,65.00
362.804748,66.01
362.968685,65.00
363.127527,66.01
364.088412,65.00
364.570125,63.99
365.691365,65.00
367.291042,66.01
367.447264,66.01
367.608657,66.01
368.089933,67.03
368.246808,66.01
369.210520,65.00
369.366135,66.01
369.531466,65.00
369.695737,66.01
371.607911,65.00
372.249918,66.01
374.006515,65.00
374.171165,66.01
374.326308,65.00
375.285837,66.01
375.449164,65.00
375.771704,63.99
376.087486,62.98
376.409716,63.99
376.887897,65.00
377.368704,63.99
377.527779,63.99
377.688451,65.00
377.846836,63.99
378.006715,65.00
378.167962,63.99
378.810603,65.00
379.287765,66.01
379.930077,65.00
380.246217,66.01
381.369865,67.03
381.689164,66.01
384.407767,67.03
384.887736,67.97
385.688048,67.03
387.129917,66.01
387.607746,66.01
387.766484,66.01
387.928590,65.00
388.565736,66.01
389.367246,65.00
389.686172,66.01
389.849697,65.00
390.009130,66.01
390.488779,67.03
391.130217,66.01
391.286843,67.03
391.446214,67.97
391.607371,67.03
391.929816,66.01
392.248947,65.00
392.566856,66.01
393.368912,67.03
394.008799,67.97
394.806525,67.03
394.968024,66.01
395.770213,67.03
396.084925,66.01
396.408716,65.00
396.728550,63.99
396.888611,65.00
397.046816,63.99
397.208403,65.00
397.366938,66.01
397.528841,67.03
397.689705,67.03
397.850126,67.97
398.967634,68.99
399.131861,67.97
399.610958,67.03
400.088558,67.97
400.408408,67.03
400.565587,67.97
401.048086,67.03
401.203576,67.97
401.365570,67.03
401.685187,66.01
402.169252,65.00
402.331504,66.01
402.648404,67.03
402.808406,66.01
403.448198,65.00
403.607952,63.99
403.766957,65.00
404.888507,66.01
405.207553,65.00
405.691081,66.01
405.847948,65.00
406.168169,66.01
407.449455,67.03
407.765161,66.01
407.927174,67.03
408.569606,66.01
408.727562,67.03
408.889504,66.01
409.207406,67.03
409.529838,66.01
410.163880,67.03
410.967810,66.01
411.604008,65.00
411.927288,66.01
412.247317,65.00
412.568441,63.99
413.370794,65.00
413.848518,66.01
414.647808,65.00
414.967642,63.99
415.129695,65.00
415.767328,66.01
416.407806,67.03
417.852208,67.03
418.008256,67.03
418.485499,67.97
418.808460,67.03
419.927803,66.01
420.087004,65.00
420.568791,63.99
421.208256,65.00
421.526889,66.01
422.004362,65.00
422.650978,66.01
424.569485,67.03
426.806161,66.01
426.969150,67.03
427.445553,66.01
427.767848,67.03
427.928369,66.01
428.091019,67.03
428.569414,66.01
428.890545,65.00
429.209720,66.01
429.688616,67.03
431.128004,66.01
432.404804,65.00
433.049614,66.01
433.849203,67.03
434.181058,67.97
434.325042,67.03
434.485155,67.97
434.804373,67.03
434.967916,67.97
435.127288,67.03
435.285989,66.01
436.244060,67.03
436.885048,66.01
437.044622,67.03
438.006402,67.03
438.167604,67.03
438.329423,67.97
438.488855,68.99
438.965878,67.97
439.446964,68.99
439.608019,67.97
440.088070,68.99
441.368574,67.97
442.486635,68.99
443.292888,67.97
443.929045,68.99
444.249248,70.00
445.688064,68.99
446.328041,70.00
446.646457,68.99
447.448214,67.97
447.604539,67.03
447.924020,67.97
448.088185,67.97
448.247631,67.97
448.409463,68.99
449.690789,67.97
450.169008,68.99
450.488245,70.00
450.808869,71.01
450.967647,72.02
451.125122,71.01
451.606236,70.00
452.730137,71.01
453.687936,72.02
454.007030,72.97
454.325883,71.01
454.646336,70.00
455.287494,68.99
455.451210,70.00
455.766372,71.01
456.569013,72.02
457.687268,72.97
458.170801,72.02
458.323672,73.98
458.645600,72.97
458.810074,72.02
459.288675,71.01
459.449622,70.00
459.767818,71.01
460.088312,70.00
461.045799,71.01
461.209737,70.00
461.693737,71.01
462.008527,70.00
462.167937,71.01
462.486753,70.00
464.087443,71.01
465.048693,70.00
465.207718,71.01
465.687498,70.00
465.849257,71.01
466.327255,70.00
466.967783,71.01
467.128501,72.02
467.285761,72.97
467.606625,72.02
468.085206,71.01
468.247964,71.01
468.405608,70.00
468.570234,68.99
468.884150,70.00
469.049184,68.99
469.370070,71.01
469.526106,72.97
469.844558,72.02
470.645794,72.97
470.804652,68.99
470.967781,72.02
471.128762,74.99
471.289130,76.01
471.766563,73.98
471.927484,70.00
472.090308,72.02
472.247900,72.97
472.415853,72.02
472.567979,72.97
472.727086,70.00
472.889281,68.99
473.045678,71.01
473.209668,72.02
473.365502,72.97
473.525470,72.02
473.845534,71.01
474.487981,72.02
474.648257,72.97
475.289492,73.98
475.446786,74.99
475.927648,73.98
476.246995,72.02
476.885910,72.97
477.528085,73.98
478.169171,72.97
478.329458,72.02
478.486212,72.97
478.806673,72.02
478.968160,71.01
479.447932,72.02
479.923731,72.97
480.408248,72.02
480.887860,72.97
481.367011,72.02
481.687767,72.97
482.005193,73.98
482.808015,74.99
483.766090,76.01
484.244005,74.99
484.564717,73.98
484.727496,72.97
484.884803,71.01
485.530254,72.97
486.167154,72.02
486.328333,72.97
486.488294,72.02
487.127719,71.01
487.768053,72.02
488.407035,72.02
488.567236,72.02
489.207407,72.97
491.288382,73.98
492.251775,72.97
492.407213,73.98
492.569942,74.99
492.890408,73.98
493.367803,72.97
494.006429,72.02
494.168723,72.97
495.129233,73.98
495.288400,72.97
495.448900,73.98
495.607808,72.97
495.929110,72.02
496.249542,72.97
497.686321,73.98
497.847892,72.97
498.325582,72.02
498.495438,72.02
498.650241,72.02
499.127389,71.01
499.287211,72.02
499.768354,71.01
500.249892,72.02
500.408023,71.01
500.725526,72.02
501.525597,72.97
501.687692,72.02
502.969721,71.01
503.126724,72.02
504.088678,72.97
504.409574,73.98
505.211173,72.97
505.367204,73.98
506.015689,72.97
506.330738,72.02
506.809760,72.97
506.967568,73.98
507.447870,76.01
507.609626,74.99
508.568694,73.98
508.730153,73.98
510.008551,74.99
510.650500,73.98
510.806243,72.97
511.449161,73.98
512.249984,74.99
512.407100,76.01
512.567007,74.99
513.529819,73.98
513.692315,74.99
513.849929,76.01
514.165477,74.99
514.328213,76.01
514.491276,78.03
514.645233,76.01
514.805976,73.98
514.965582,72.02
515.444381,72.97
515.766589,72.02
516.087654,72.97
516.888850,72.02
517.212209,72.97
517.369485,73.98
517.527176,74.99
518.009422,73.98
518.168142,72.97
518.488223,72.02
518.647743,72.97
518.808106,73.98
519.131789,72.97
519.446818,73.98
520.088093,74.99
520.248407,73.98
520.567673,74.99
522.487763,76.01
522.649227,77.02
523.127898,76.01
523.608071,77.02
524.088112,78.03
524.244606,77.02
524.727071,76.01
525.687955,74.99
527.287643,73.98
527.446634,72.97
527.607604,73.98
527.767817,74.99
528.726582,74.99
528.891746,74.99
529.847731,76.01
530.650288,77.02
531.126627,76.01
531.450374,74.99
532.727101,76.01
532.886970,77.02
534.327188,76.01
535.127797,77.02
538.008435,76.01
538.647894,74.99
538.810270,74.99
538.968176,74.99
539.287984,76.01
539.766715,77.02
540.568409,76.01
541.364176,77.02
541.847143,78.03
542.006181,77.02
542.166070,78.03
542.325258,77.02
542.968266,78.03
543.287856,77.02
544.088145,76.01
544.727937,77.02
544.886605,78.03
546.008012,77.02
546.326426,76.01
546.967898,77.02
548.888156,77.02
549.048514,76.01
550.166680,77.02
550.647011,78.03
550.810047,78.98
553.207854,78.03
553.526636,77.02
554.007628,78.03
554.324991,78.98
554.484588,78.03
555.285170,78.98
555.448837,79.99
557.690779,78.98
558.970101,79.99
559.128280,78.98
559.767765,78.03
559.927294,78.98
562.164844,78.03
562.328892,78.98
562.485835,78.03
562.646827,78.98
564.088892,79.99
564.250572,81.00
564.565352,79.99
565.527767,78.98
566.491855,79.99
567.605306,81.00
567.770207,79.99
568.089510,81.00
569.048860,81.00
569.208002,79.99
569.685258,81.00
570.645914,79.99
570.807896,81.00
571.128192,79.99
571.929761,78.98
572.731459,79.99
574.007564,81.00
577.216188,79.99
577.370215,81.00
577.843422,79.99
578.327549,81.00
579.128902,81.00
579.288346,81.00
583.607291,82.01
583.930291,81.00
585.050010,82.01
585.207209,81.00
586.006744,82.01
586.487843,83.03
586.649001,82.01
586.806230,81.00
587.449495,82.01
587.926079,81.00
589.204970,81.00
589.365233,81.00
590.005710,82.01
590.808630,81.00
594.331456,82.01
595.767539,81.00
596.085621,82.01
596.567469,81.00
598.807318,82.01
599.127211,83.03
599.285083,83.03
599.448983,83.03
600.894653,83.97
601.368516,83.03
601.689847,82.01
601.847289,81.00
603.128484,82.01
604.089282,81.00
605.848284,82.01
606.007132,83.03
606.167463,82.01
606.486707,81.00
607.128651,82.01
609.048819,83.03
609.367516,83.03
609.525559,83.03
609.687618,83.97
610.166653,83.03
610.329659,82.01
610.487227,81.00
610.647805,82.01
610.808358,81.00
610.969009,82.01
611.129399,81.00
613.045837,82.01
613.688148,83.03
614.647430,82.01
615.127255,81.00
616.085823,82.01
616.408631,83.03
617.046641,82.01
618.488194,83.03
619.444681,83.03
619.611271,83.03
619.769516,82.01
621.046341,83.03
621.526491,83.97
622.168330,84.98
622.329800,83.97
622.805148,83.03
622.966892,82.01
623.124451,81.00
623.766364,82.01
624.086293,83.03
624.728192,83.97
627.286784,83.03
628.251423,82.01
628.729419,83.03
629.049450,82.01
629.366409,83.03
629.527254,83.03
629.683169,83.03
630.650804,83.97
632.889210,84.98
633.370044,83.97
633.689215,84.98
634.006009,83.97
634.168277,83.03
634.326291,82.01
634.646173,83.03
635.611629,82.01
635.928852,83.03
636.088675,83.97
636.410853,84.98
636.728125,83.97
637.529554,83.03
637.686514,83.97
639.607116,83.97
639.765630,83.97
639.924726,84.98
640.886538,83.97
642.008014,83.03
642.324485,83.97
642.968701,83.03
643.447807,83.97
643.767890,84.98
643.927657,86.00
644.408404,84.98
645.366017,86.00
645.526947,84.98
645.686682,83.97
646.326526,84.98
646.808826,83.97
647.127314,84.98
648.569106,83.97
649.688567,84.98
649.846243,84.98
650.007213,83.97
650.167110,84.98
650.487121,86.00
650.650580,87.01
651.448755,86.00
651.765792,84.98
652.728381,86.00
654.487196,84.98
655.446196,83.97
655.604495,84.98
656.413206,86.00
656.566877,87.01
656.887900,84.98
658.649817,83.97
658.967009,83.03
659.286506,83.97
659.605892,84.98
659.764043,84.98
659.926024,84.98
660.723727,86.00
660.886904,84.98
661.686691,86.00
662.168138,84.98
663.125623,86.00
667.126221,87.01
668.566733,86.00
668.885545,84.98
669.049225,86.00
669.209645,84.98
669.530145,86.00
669.844546,86.00
670.006226,86.00
670.809178,84.98
670.965657,86.00
671.124834,84.98
671.284595,83.97
671.604342,84.98
672.248658,86.00
672.885109,87.01
673.368203,88.02
674.648170,87.01
674.806549,88.02
674.968005,87.01
675.767533,86.00
676.086673,84.98
676.890231,86.00
678.007275,84.98
678.168103,86.00
678.644967,87.01
679.446060,86.00
679.925265,86.00
680.088907,86.00
681.847102,87.01
683.765977,88.02
686.006121,87.01
686.169094,88.02
686.325854,87.01
686.487730,88.02
688.567951,87.01
689.526061,88.02
689.692816,87.01
690.007345,87.01
690.166419,87.01
690.967117,88.02
691.446660,87.01
691.608454,88.02
692.412835,87.01
693.687544,88.02
694.330212,89.03
695.925222,89.98
696.245226,89.03
696.408759,88.02
697.043904,89.03
698.488462,88.02
698.966166,89.03
700.085449,89.03
700.246127,89.03
700.567383,89.98
700.883918,89.03
702.324996,88.02
703.131409,87.01
704.090542,86.00
704.885961,87.01
705.849945,88.02
706.166273,87.01
707.126849,88.02
707.610866,89.03
707.925057,88.02
708.246218,89.03
708.564862,89.98
709.209832,89.03
709.367945,88.02
709.688303,87.01
710.166927,87.01
710.325058,87.01
710.489719,88.02
711.126716,89.03
711.446695,88.02
714.007702,87.01
714.484950,88.02
716.890128,89.03
718.006574,88.02
718.967155,89.03
720.246566,89.03
720.405969,89.03
722.008957,88.02
722.169758,89.03
723.765863,88.02
725.047805,89.03
725.208794,89.98
725.687685,89.03
726.166356,89.98
726.486168,89.03
726.808034,88.02
726.965164,89.03
727.285857,89.98
728.729510,89.03
729.526741,89.98
730.008933,89.03
730.326205,89.03
730.487044,89.03
730.969628,88.02
731.288572,87.01
731.446501,88.02
731.605529,89.03
731.765496,88.02
732.088848,89.03
732.407480,89.98
732.885006,89.03
733.207076,88.02
734.966859,89.03
735.284731,89.98
735.767544,89.03
736.246206,88.02
736.565645,89.03
737.848174,89.98
738.643801,89.03
738.808073,88.02
739.128257,89.03
739.285548,89.98
739.606759,89.03
740.406732,88.02
740.568037,89.03
741.688443,89.98
742.645614,90.99
743.448066,89.98
744.726941,90.99
744.888139,89.98
745.207193,90.99
745.365290,89.98
745.526204,90.99
747.127890,89.98
747.287149,90.99
748.087215,89.98
749.366538,89.03
749.526699,88.02
750.168277,89.03
750.485536,89.03
750.646319,89.03
750.809256,88.02
751.125523,89.03
751.287217,88.02
751.926050,89.03
753.205299,89.98
754.165938,89.03
755.447213,89.98
756.566853,89.03
757.051547,88.02
757.847470,87.01
758.166809,88.02
760.405582,87.01
760.568669,87.01
760.729089,86.00
761.205256,87.01
761.687927,88.02
762.486212,87.01
762.970560,88.02
763.288199,89.03
763.924900,88.02
765.048160,87.01
765.364974,88.02
765.683875,87.01
766.006517,86.00
766.166656,84.98
766.485093,86.00
766.645102,87.01
767.449796,86.00
767.766639,84.98
768.086081,86.00
768.407279,87.01
768.566412,86.00
768.885965,87.01
769.047416,86.00
769.529286,84.98
770.647646,84.98
770.805285,84.98
771.605361,86.00
771.766270,87.01
771.925521,88.02
772.726775,87.01
773.045114,86.00
773.527548,84.98
774.167818,83.97
774.964432,83.03
776.088017,82.01
776.565095,83.03
778.010660,82.01
778.165748,81.00
780.404893,79.99
780.725297,79.99
780.886409,79.99
781.206644,81.00
781.684987,79.99
782.004692,78.98
782.488329,78.03
783.126547,78.98
783.771231,78.03
784.085131,77.02
784.567176,76.01
785.045290,74.99
785.364426,76.01
785.525772,77.02
785.690758,76.01
785.846672,74.99
786.005529,73.98
786.166182,72.97
786.649511,74.99
786.807293,76.01
786.965017,77.02
787.289809,78.98
787.451361,78.03
787.609111,74.99
788.565842,76.01
789.685128,74.99
790.006364,76.01
790.806122,76.01
790.965135,76.01
791.129636,74.99
791.605811,73.98
792.087495,74.99
792.250051,76.01
792.405031,77.02
792.569886,76.01
792.888687,77.02
793.525876,76.01
794.647022,74.99
795.129731,76.01
795.450294,74.99
795.606684,76.01
796.726848,77.02
797.044633,78.03
797.204387,77.02
797.528519,76.01
797.686980,74.99
797.845755,73.98
798.006940,72.97
798.165124,73.98
798.326371,74.99
799.926698,76.01
800.885108,76.01
801.042977,76.01
801.528855,74.99
803.767595,73.98
805.046907,72.97
806.165170,73.98
806.326558,72.97
806.808127,73.98
807.125409,72.97
807.287096,73.98
807.446059,72.97
808.247048,73.98
809.525801,74.99
809.688368,73.98
809.845095,72.97
810.966243,72.97
811.127188,73.98
812.246940,74.99
813.208101,73.98
813.685851,72.97
814.004911,72.02
815.127129,72.97
815.287676,72.02
815.767155,72.97
815.925830,73.98
816.566120,72.97
817.047115,72.02
817.687486,72.97
818.329559,73.98
819.446748,72.97
821.047548,72.97
821.208577,72.02
822.646164,72.97
823.606265,72.02
826.325821,72.97
827.124714,72.02
827.286459,71.01
827.768852,72.02
827.927637,72.97
828.570721,72.02
830.967378,71.01
831.123852,71.01
831.286772,71.01
831.446976,72.02
831.926354,71.01
832.246097,70.00
833.685571,71.01
834.008085,72.02
834.330369,71.01
836.248900,70.00
837.848573,68.99
839.768196,70.00
840.245997,68.99
840.725614,67.97
840.888152,67.03
841.211815,67.03
841.369248,67.97
841.526884,68.99
842.484342,67.97
843.125439,68.99
845.847012,67.97
847.127460,68.99
847.604138,70.00
848.247586,68.99
849.687643,70.00
850.650111,68.99
851.290320,68.99
851.446177,68.99
851.928416,70.00
854.487178,68.99
855.606785,70.00
855.927471,71.01
856.246474,70.00
856.730840,68.99
857.206499,67.97
857.529216,67.03
858.165084,67.97
858.332267,68.99
858.484883,70.00
858.806341,68.99
858.969151,67.97
859.289073,67.03
859.926211,67.97
860.251730,68.99
860.567793,70.00
861.368824,70.00
861.528101,70.00
862.970624,68.99
863.607354,70.00
864.565545,68.99
865.048300,70.00
865.206818,68.99
866.334724,67.97
867.286139,68.99
867.767331,67.97
868.414276,67.03
868.563746,67.97
868.725062,67.03
868.885638,67.97
869.047683,68.99
869.366274,67.97
869.848252,67.03
870.485274,67.97
870.646877,68.99
870.805143,70.00
871.127594,71.01
871.445155,71.01
871.606296,71.01
872.089597,70.00
872.408396,68.99
872.725884,67.97
873.205920,68.99
873.526573,70.00
874.648449,68.99
875.286671,70.00
875.929507,68.99
876.408818,70.00
877.530380,68.99
877.686855,67.97
877.845917,67.03
878.005127,67.97
878.325879,68.99
878.963794,70.00
879.128218,68.99
879.605081,67.97
879.768243,67.03
880.247375,67.97
880.567096,68.99
880.888696,67.97
881.525002,67.97
881.685943,67.97
882.967055,68.99
883.288342,70.00
883.605407,71.01
883.766523,70.00
884.725130,71.01
884.887768,70.00
885.685002,71.01
886.326141,70.00
886.964663,68.99
887.285640,67.97
887.445401,67.03
887.765010,67.97
887.928576,68.99
888.086150,70.00
889.527568,71.01
890.007956,70.00
