time,I
161.370910,86.00
161.527470,87.01
161.847958,86.00
162.167511,87.01
162.330196,86.00
162.488015,87.01
164.086178,86.00
164.407011,87.01
164.884215,88.02
165.529705,87.01
167.606712,88.02
167.928490,87.01
168.087421,88.02
168.249516,87.01
168.405589,88.02
170.008459,89.03
170.488541,88.02
171.768658,87.01
172.089126,88.02
172.246025,88.02
172.404827,89.03
175.127630,88.02
175.444740,87.01
175.930364,88.02
177.369299,89.03
178.007435,88.02
180.408648,89.03
181.527518,89.98
182.327973,90.99
182.485076,90.99
184.889817,89.98
185.046100,90.99
185.206883,89.98
185.524762,90.99
187.129703,89.98
187.765629,89.03
188.248975,89.98
190.166866,90.99
190.486256,89.98
191.128498,89.03
191.767876,89.98
191.929172,90.99
192.085668,89.98
192.247996,89.03
192.406926,88.02
192.566158,87.01
192.887622,88.02
193.049945,89.03
193.370827,90.99
193.686862,92.00
194.174735,90.99
194.487682,92.00
194.803433,90.99
195.130526,89.98
195.449792,90.99
195.766664,92.00
195.926865,90.99
196.091140,89.98
196.249693,89.03
196.565864,89.98
197.048832,90.99
197.687629,92.00
198.169301,90.99
198.805740,89.98
198.969222,90.99
199.287470,92.00
201.367911,93.02
201.527048,92.00
201.687776,93.02
202.486056,93.02
202.646315,92.00
204.729114,93.02
205.368135,92.00
205.685752,90.99
206.654722,92.00
208.088785,90.99
208.247910,89.98
208.725631,90.99
210.007867,92.00
210.325894,90.99
210.649290,92.00
212.408104,93.02
212.567181,93.02
212.726152,92.00
214.006692,90.99
214.648532,92.00
214.806555,90.99
214.968650,92.00
215.289508,90.99
215.448124,92.00
215.603585,90.99
215.766370,92.00
216.727668,90.99
217.529686,92.00
217.845090,93.02
218.966027,92.00
219.610572,90.99
221.210320,92.00
221.529272,90.99
221.686109,92.00
221.844551,90.99
222.648093,90.99
222.811383,90.99
222.967485,92.00
223.284863,90.99
223.451421,92.00
223.608234,90.99
223.774977,92.00
223.927063,90.99
224.250422,92.00
224.728567,90.99
226.003553,92.00
226.647808,93.02
226.811092,92.00
227.125217,90.99
227.291262,92.00
227.926610,93.02
229.847848,92.00
231.287183,93.02
232.726612,92.00
232.886912,93.02
233.368850,92.00
233.688705,93.02
233.848957,92.00
234.006806,93.02
234.165331,92.00
234.485212,93.02
235.129301,94.03
235.768636,94.97
236.252798,94.03
237.369579,93.02
237.526523,94.03
237.686891,93.02
238.004981,94.03
238.326528,93.02
238.646632,92.00
238.969048,93.02
239.287366,94.03
239.449200,95.99
239.609352,98.01
239.766871,95.99
239.928885,94.97
240.086301,94.03
241.046551,93.02
242.169796,94.03
242.328230,94.97
242.809085,94.97
242.967760,94.97
243.289344,95.99
243.766266,94.97
244.084633,94.03
244.569667,93.02
244.727991,94.03
245.527692,94.97
245.848851,94.03
246.804596,94.97
247.289470,94.03
248.246380,94.97
250.327292,95.99
251.607809,97.00
252.887597,97.00
253.047818,95.99
253.688190,94.97
254.649131,94.03
255.767816,94.97
256.268140,94.03
257.369777,94.97
257.686854,95.99
259.287600,94.97
259.769709,95.99
259.927074,94.97
261.046670,95.99
262.011587,94.97
262.816776,94.03
262.966953,94.03
263.126014,94.03
263.447718,94.97
266.166415,94.03
266.486576,94.97
266.967595,95.99
268.089237,94.97
268.728890,95.99
269.049849,97.00
270.170424,95.99
272.090720,97.00
273.048722,97.00
273.207897,95.99
274.008826,94.97
275.610249,95.99
275.928660,94.97
276.087555,95.99
276.888873,94.97
277.686940,95.99
277.845432,97.00
278.327321,95.99
279.935808,97.00
281.208185,98.01
281.368159,97.00
282.333280,98.01
282.649159,99.02
282.809319,98.01
283.124570,98.01
283.290465,97.00
284.088936,95.99
284.245135,97.00
286.329252,98.01
286.808332,99.02
287.448538,98.01
287.930986,97.00
289.049431,95.99
289.207831,97.00
289.684604,98.01
290.007424,97.00
290.486427,98.01
291.290300,97.00
292.248138,98.01
292.887935,97.00
293.205425,98.01
293.364035,98.01
293.689147,99.02
294.969742,98.01
295.127313,97.00
295.289480,98.01
295.445162,99.02
295.763977,99.97
296.246127,99.02
299.287914,98.01
299.447850,99.02
299.768372,98.01
299.928360,99.02
300.247251,99.97
300.729562,100.98
301.366532,99.97
303.288460,99.97
303.448544,99.02
303.608857,98.01
304.088828,97.00
304.408641,98.01
304.728431,99.02
304.887420,99.97
305.048788,100.98
305.530468,101.99
305.686984,100.98
305.845693,99.97
306.167483,99.02
306.330988,98.01
307.288362,99.02
307.448489,98.01
307.763837,99.02
308.086438,99.97
310.169252,100.98
311.447757,99.97
313.367127,99.97
313.530898,100.98
313.844771,99.97
314.487828,100.98
314.969481,99.97
316.248029,100.98
317.527303,99.97
317.684860,100.98
319.604579,99.97
319.764295,100.98
320.086677,99.97
320.404733,99.02
320.886020,99.97
321.525156,100.98
323.128810,101.99
323.289115,100.98
323.449282,100.98
323.608282,100.98
324.247369,99.02
324.565921,100.98
324.729008,103.01
325.528836,104.02
325.686036,103.01
326.004862,101.99
326.488095,103.01
326.648451,104.02
326.963449,103.01
327.285960,104.02
327.606277,103.01
327.926203,101.99
328.408068,100.98
328.728827,99.97
329.045549,100.98
329.204873,101.99
329.366632,103.01
330.814750,104.02
331.768553,103.01
332.086957,101.99
332.888732,103.01
333.206964,101.99
333.527379,103.01
333.688140,101.99
334.006771,103.01
335.291360,101.99
335.606896,103.01
335.927245,101.99
336.418921,100.98
336.724399,101.99
337.044781,100.98
338.008214,101.99
339.607389,103.01
340.084293,101.99
341.205522,100.98
341.529089,101.99
343.605281,101.99
343.768884,101.99
344.410303,103.01
344.728251,104.02
344.890847,103.01
345.044141,104.02
345.210523,103.01
345.364394,100.98
345.845082,101.99
346.007053,103.01
346.167144,104.02
346.489295,103.01
347.767780,101.99
348.087789,100.98
348.888702,101.99
349.045246,100.98
350.009833,101.99
350.808784,103.01
351.286421,104.02
352.248251,103.01
352.566346,101.99
353.209143,100.98
353.691234,100.98
353.851978,101.99
356.569260,103.01
357.049033,104.02
357.692655,105.03
357.847971,104.02
358.164701,103.01
358.487534,104.02
359.448250,105.03
359.610848,104.02
360.088472,105.03
360.568972,105.98
361.048865,105.03
361.369801,105.98
361.847114,105.03
362.807728,104.02
363.766323,104.02
363.931422,105.03
364.249397,105.98
364.409213,105.03
364.888850,104.02
365.049262,103.01
365.529263,104.02
365.687669,105.98
366.005639,106.99
366.326082,105.98
366.808179,105.03
370.647907,105.98
370.809904,105.03
372.090829,104.02
373.849735,104.02
374.007882,103.01
374.486369,104.02
374.651243,105.03
374.970735,105.98
375.283407,105.03
375.605012,105.98
375.770343,108.00
375.929266,106.99
376.088049,105.98
376.404460,105.03
376.566656,104.02
377.048093,105.03
377.368604,105.98
378.646445,105.03
379.444168,105.98
379.766587,106.99
380.410794,105.98
380.583481,105.03
381.047246,105.98
381.210014,105.03
382.007773,105.98
382.326654,106.99
382.489111,105.98
383.287389,105.03
383.605328,105.98
383.926486,105.98
384.087112,105.98
384.730549,105.03
386.966669,105.98
389.367902,105.03
389.688200,105.98
392.410608,105.03
393.209539,105.98
393.846939,106.99
394.013724,106.99
394.167144,106.99
394.647943,108.00
394.968137,106.99
395.127964,105.98
395.288327,105.03
395.767274,105.98
396.738654,106.99
397.053272,108.00
397.688621,105.98
397.850629,105.03
398.168342,105.98
398.328219,108.00
398.647477,109.01
398.807667,110.03
399.127219,109.01
399.451748,108.00
399.609424,106.99
399.926602,105.98
400.886987,105.03
401.848968,105.98
402.484481,106.99
402.967690,108.00
404.087141,108.00
404.247709,108.00
404.886650,106.99
405.687398,105.98
407.764154,105.03
407.952996,104.02
408.249603,105.03
408.405544,106.99
408.568277,108.00
408.725274,110.03
409.046932,108.00
409.206071,106.99
409.368129,105.98
409.849557,106.99
410.167673,108.00
410.967983,109.01
411.125246,108.00
411.446771,106.99
412.090160,108.00
413.045931,109.01
413.208871,110.03
413.528793,110.97
414.169448,111.98
414.326391,111.98
414.643982,110.97
414.811043,111.98
415.127410,110.97
415.287687,110.03
415.606656,109.01
415.766721,108.00
417.365892,106.99
418.650106,105.98
418.808193,106.99
419.448584,105.98
419.766472,106.99
419.927432,105.98
420.571220,106.99
420.886702,108.00
421.527495,106.99
422.647643,108.00
423.472413,109.01
423.770256,110.03
424.244635,110.03
424.408562,108.00
424.568530,106.99
425.207519,105.98
425.849302,106.99
426.167857,105.98
426.488219,106.99
427.129433,108.00
427.766145,106.99
428.403938,108.00
430.486667,109.01
430.803868,110.03
430.966955,109.01
431.450510,108.00
432.570021,106.99
434.326596,106.99
434.489878,108.00
435.129854,106.99
435.288213,108.00
435.447043,106.99
435.928709,108.00
436.088945,106.99
437.049846,105.98
437.209822,106.99
437.692205,108.00
438.648046,109.01
440.405918,108.00
440.728761,109.01
441.048017,110.03
441.205769,109.01
441.688964,108.00
444.246133,109.01
444.409321,109.01
444.571758,109.01
444.890078,110.03
446.166251,110.97
446.327561,110.03
446.645583,109.01
446.809867,110.03
447.126563,109.01
448.728841,110.03
449.210813,110.97
449.529472,110.03
450.164859,109.01
450.485338,110.03
450.648339,109.01
451.448108,110.03
451.927807,109.01
454.004586,108.00
454.483670,108.00
454.646820,108.00
455.770111,109.01
455.927551,108.00
456.887037,109.01
457.847727,110.03
458.008735,109.01
459.128700,110.03
460.248766,109.01
460.728147,110.03
461.686261,110.97
462.167855,111.98
463.289226,113.00
463.608670,111.98
463.766894,110.97
464.245011,110.03
464.568000,109.01
464.727290,109.01
465.047242,110.03
465.366897,110.97
465.686935,111.98
465.847277,110.97
467.288123,111.98
467.767618,110.97
468.568852,111.98
470.005444,110.97
470.165834,110.03
470.487257,109.01
472.569341,110.03
473.527164,109.01
473.689491,108.00
474.645657,108.00
474.815455,108.00
474.968689,109.01
475.284500,108.00
475.767927,109.01
476.085945,110.03
476.569350,109.01
477.046776,110.03
477.208655,110.97
478.647172,110.03
478.807754,109.01
478.965240,108.00
479.128135,106.99
480.565275,108.00
480.729458,106.99
482.008627,108.00
482.167027,106.99
482.649348,108.00
483.130295,109.01
483.287181,110.03
483.448288,110.97
483.605097,111.98
483.930436,110.97
484.088730,110.03
484.250179,109.01
484.406863,106.99
484.726232,106.99
484.887776,106.99
485.847711,108.00
486.173843,109.01
486.487312,110.03
486.806876,109.01
487.125519,108.00
488.248628,106.99
488.404827,105.98
488.890473,106.99
489.048242,105.98
489.525710,106.99
489.848725,108.00
491.124792,106.99
491.606858,108.00
491.767823,106.99
492.727949,108.00
493.530180,106.99
494.007167,105.98
494.647786,105.03
494.808052,105.03
494.965263,105.98
495.130268,105.03
496.252514,104.02
496.728625,105.03
496.886823,106.99
497.208145,108.00
497.687825,106.99
498.008633,105.98
498.171449,106.99
498.327092,108.00
498.808428,106.99
498.970305,105.98
499.606443,105.03
502.010876,104.02
502.486260,105.03
503.446313,104.02
504.727951,103.01
504.889825,103.01
505.047247,104.02
505.207586,105.03
506.488665,104.02
506.805115,103.01
506.968752,104.02
507.288732,105.03
507.926376,104.02
508.087556,103.01
508.244719,101.99
509.045794,100.98
512.086901,99.97
512.888961,100.98
513.365959,99.97
514.167162,100.98
514.327228,99.97
514.967896,99.97
515.128792,99.97
515.446105,99.02
516.249675,99.97
516.571801,100.98
517.527878,99.97
519.605203,99.02
519.771080,98.01
520.569718,99.02
520.887626,99.97
521.215541,100.98
521.535300,99.97
521.689543,99.02
521.848154,98.01
522.003833,97.00
522.327451,98.01
522.490479,99.02
522.806808,98.01
522.969657,95.99
525.046938,94.97
525.208895,94.97
525.530150,94.03
526.487888,94.97
526.967122,95.99
528.088082,97.00
528.729888,95.99
529.527870,94.97
530.169771,95.99
530.970141,94.97
531.773761,94.03
534.007931,94.97
534.968337,94.03
535.127102,94.03
535.288892,93.02
535.448343,94.03
535.764647,94.97
536.727472,95.99
537.205665,94.97
537.367719,95.99
537.526049,94.97
537.687032,94.03
538.169213,93.02
538.489557,92.00
539.129274,93.02
539.454796,94.03
539.763992,93.02
540.089123,92.00
540.889788,93.02
541.048021,94.03
541.206550,95.99
541.367617,94.97
541.527011,93.02
541.685408,92.00
541.848763,90.99
542.006587,89.98
542.486471,90.99
542.648304,92.00
543.608062,93.02
543.768698,92.00
544.406317,93.02
544.726907,92.00
545.207978,92.00
545.371167,92.00
546.328741,93.02
547.766387,92.00
548.088510,93.02
548.249630,92.00
548.406076,93.02
548.728666,94.03
549.529983,93.02
550.169780,92.00
550.327593,93.02
550.649032,92.00
551.129159,90.99
551.608689,92.00
551.769071,93.02
551.926439,92.00
552.248364,93.02
552.728514,92.00
553.043973,90.99
553.689061,92.00
555.290199,92.00
555.445338,90.99
555.927002,92.00
556.249049,93.02
556.408892,94.03
556.727853,93.02
556.889310,92.00
558.810267,93.02
559.284333,94.03
559.767896,93.02
560.086290,94.03
560.246888,95.99
560.568287,94.97
561.051152,94.03
561.366480,93.02
561.686396,94.03
561.851504,93.02
562.650236,92.00
563.446174,93.02
564.248020,94.03
564.406481,93.02
564.887622,92.00
565.205252,93.02
565.366085,93.02
565.524550,93.02
567.926220,94.03
568.088986,95.99
568.246595,94.97
568.404505,93.02
568.564724,99.02
568.724069,94.97
568.884645,93.02
569.367394,94.03
569.528555,95.99
569.687171,97.00
570.328961,95.99
570.646536,97.00
570.806674,94.97
570.966304,94.03
571.126956,92.00
571.450096,93.02
572.083943,94.03
572.249127,94.97
572.726167,94.03
572.888605,93.02
573.208505,94.03
573.528039,93.02
573.686551,92.00
573.843413,90.99
574.005120,92.00
574.168845,93.02
574.324881,94.03
574.808227,94.97
575.128133,93.02
575.287347,90.99
575.447644,89.98
575.605117,89.98
575.769863,90.99
575.928201,89.98
576.409087,90.99
576.729241,93.02
577.208219,94.03
577.847560,93.02
578.329997,94.03
578.808199,93.02
579.123626,92.00
579.445339,90.99
580.568225,92.00
580.889108,93.02
582.006151,94.03
582.326393,93.02
582.487760,94.03
583.927059,94.97
584.243968,94.03
584.889056,93.02
585.525871,93.02
585.688424,93.02
586.646961,94.03
588.246566,94.97
588.565929,94.03
589.364336,94.97
590.327484,94.03
591.448717,94.97
593.047688,94.03
593.207554,94.97
593.529484,94.03
593.686864,94.97
594.167538,94.03
595.449746,94.97
595.607001,94.97
595.768450,94.97
596.729303,95.99
597.370711,94.97
597.690886,95.99
598.009879,94.97
598.968418,95.99
599.127316,94.97
600.890576,95.99
603.930502,94.97
604.247788,94.03
604.887299,94.97
605.208156,95.99
605.526088,97.00
605.684197,97.00
605.847004,97.00
606.167513,95.99
608.253272,97.00
609.208610,95.99
610.808441,94.97
611.289578,95.99
614.168752,94.97
615.127098,95.99
615.767693,97.00
615.928086,97.00
617.527041,98.01
618.168891,97.00
619.287565,98.01
619.446333,97.00
620.088325,95.99
620.563639,97.00
621.046981,95.99
621.524523,97.00
622.008398,98.01
622.646677,99.02
623.286386,99.97
623.448224,99.02
623.929229,98.01
624.087920,97.00
625.843701,97.00
626.008055,97.00
628.568524,95.99
629.686576,97.00
630.492796,98.01
631.128110,97.00
631.447238,95.99
631.605024,97.00
632.409589,98.01
633.368587,99.02
634.168249,98.01
635.130459,97.00
635.287533,95.99
635.448682,94.97
635.929764,94.97
636.084008,94.97
636.408157,95.99
637.848057,97.00
638.008964,95.99
639.449117,97.00
639.766695,98.01
644.089756,98.01
645.209726,97.00
645.849800,98.01
646.009877,99.02
646.165694,99.02
646.484701,99.97
646.968863,100.98
647.129649,99.97
647.448000,99.02
647.607578,98.01
648.730953,97.00
649.528770,98.01
649.847550,99.02
650.487617,99.97
650.648256,100.98
650.968448,99.97
651.286411,99.02
652.089265,99.97
652.409952,99.02
653.368305,98.01
653.528178,97.00
654.488784,95.99
655.288846,97.00
655.765313,98.01
656.084774,98.01
656.246844,99.02
656.883725,98.01
657.365107,97.00
658.165089,98.01
658.485642,99.02
659.130931,98.01
659.448691,97.00
660.086429,98.01
660.568086,97.00
661.050871,95.99
661.209896,97.00
662.484743,95.99
662.968818,97.00
663.286021,98.01
663.449298,97.00
663.605745,95.99
664.089898,97.00
664.406815,98.01
664.729063,99.02
665.045139,98.01
665.207530,97.00
665.366651,95.99
666.167872,95.99
666.325861,95.99
667.927547,97.00
668.087949,98.01
668.246246,97.00
669.210002,98.01
669.367087,97.00
669.532203,95.99
670.167377,97.00
670.974264,95.99
671.289177,97.00
671.609758,95.99
671.928434,94.97
672.246341,95.99
673.048821,97.00
674.170355,95.99
674.486778,94.97
675.128656,95.99
675.769435,97.00
675.927475,95.99
676.086335,94.97
676.246604,94.97
676.407108,95.99
676.728874,94.97
677.369976,95.99
677.683507,97.00
678.168805,98.01
678.810260,97.00
679.285124,95.99
680.084973,97.00
680.727654,95.99
682.167431,97.00
682.807303,95.99
684.887516,97.00
685.529831,98.01
686.163747,97.00
686.324413,97.00
686.489998,97.00
686.644612,95.99
687.607390,97.00
688.252501,95.99
688.564293,97.00
689.363771,95.99
691.125748,97.00
692.406099,98.01
692.886311,99.02
693.203890,99.97
693.363231,99.02
693.684565,98.01
694.003893,99.02
694.326381,98.01
695.605151,97.00
696.406733,97.00
696.567224,97.00
696.728961,95.99
698.012857,97.00
698.967837,95.99
699.125137,94.03
699.765334,94.97
700.087446,95.99
700.246148,97.00
701.686251,95.99
702.647998,97.00
703.129279,98.01
704.728638,99.02
705.048096,99.97
706.328594,99.02
706.487570,99.02
706.649869,98.01
706.969949,97.00
707.448266,95.99
707.771766,97.00
708.089805,99.02
708.405139,99.97
708.723940,99.02
710.008273,99.97
710.168188,99.02
710.324070,98.01
710.491902,97.00
711.125478,98.01
711.445102,97.00
711.610269,98.01
711.764030,97.00
711.926459,98.01
712.247571,97.00
713.367699,95.99
714.806641,97.00
716.566935,97.00
716.729295,97.00
717.048138,95.99
717.688494,97.00
718.489876,98.01
719.288216,97.00
721.847704,98.01
722.169178,97.00
724.730301,98.01
725.375720,99.02
725.530121,98.01
725.846942,97.00
726.165590,95.99
726.651079,95.99
726.807300,97.00
729.207948,95.99
730.006738,97.00
730.168548,98.01
730.327705,97.00
731.126291,98.01
733.208778,97.00
734.648700,98.01
735.290897,99.02
735.606650,98.01
735.924335,99.02
736.085934,99.97
736.410206,99.02
736.725650,99.02
736.888926,98.01
737.208891,97.00
737.848852,98.01
738.008507,99.02
738.332264,97.00
738.648857,95.99
741.207155,97.00
742.008991,95.99
742.486426,97.00
742.807414,98.01
743.446736,97.00
746.326575,98.01
746.495831,99.02
746.803599,98.01
746.967950,98.01
748.089218,97.00
748.247664,98.01
748.727059,97.00
749.209576,98.01
750.324363,97.00
750.646723,94.97
750.808339,95.99
750.966870,97.00
752.089769,95.99
753.370140,97.00
753.535914,98.01
753.844740,99.02
754.168585,98.01
754.328772,97.00
754.489049,95.99
754.647433,94.97
755.128687,95.99
755.288464,94.97
756.408224,95.99
756.889725,94.97
757.045026,94.03
758.488018,94.97
759.130466,95.99
759.767048,94.97
760.569782,94.03
760.883821,94.97
761.049837,94.03
761.530520,94.97
762.970021,95.99
763.290984,97.00
764.247976,95.99
764.407225,94.97
766.326527,95.99
766.807328,94.97
766.968382,94.97
767.126398,94.97
767.447802,94.03
767.608281,94.97
767.927354,95.99
768.244893,97.00
768.410597,95.99
768.883998,94.97
769.849463,94.03
770.169616,93.02
770.644594,94.03
772.251921,94.97
772.408031,94.03
772.566792,94.97
773.686619,94.03
774.807904,94.97
775.771564,95.99
775.925926,94.97
776.569413,94.03
777.048477,94.03
777.206273,94.97
777.371009,95.99
778.007991,94.97
778.168963,95.99
778.489150,97.00
778.808278,95.99
779.768406,97.00
780.087007,94.97
780.728663,95.99
780.886515,94.97
781.684805,95.99
782.646944,94.97
783.129313,94.03
783.289422,94.97
783.446710,94.03
783.765582,94.97
784.888630,94.03
785.527688,93.02
785.849179,94.03
786.166868,94.97
786.329851,95.99
787.128658,95.99
787.287096,95.99
787.446831,94.97
787.610314,95.99
788.409260,94.03
788.567204,93.02
789.367380,92.00
789.529111,93.02
789.847080,94.03
790.810585,93.02
791.606262,92.00
792.249798,93.02
792.893102,92.00
793.204139,90.99
793.528258,92.00
793.848396,93.02
794.648731,92.00
795.123707,93.02
795.449637,94.03
795.768759,94.97
796.250619,94.03
797.205339,94.03
797.370059,94.03
797.525232,93.02
798.328273,94.03
799.130302,93.02
799.608539,94.03
799.766880,93.02
800.408884,92.00
800.568005,90.99
801.367019,92.00
802.487426,90.99
802.645913,92.00
803.128776,93.02
804.569212,94.03
805.052264,93.02
806.329310,92.00
806.649315,93.02
806.969463,92.00
807.128345,90.99
807.285732,92.00
807.444409,93.02
808.729828,94.03
808.887180,95.99
809.209658,94.97
809.366616,94.03
809.525498,93.02
809.687757,94.03
809.846706,93.02
810.324049,92.00
810.968444,94.03
811.927698,93.02
812.248624,94.03
812.724212,94.97
812.887551,95.99
813.207989,97.00
813.528830,94.03
813.847096,93.02
814.007867,92.00
814.168924,90.99
814.485211,92.00
814.968234,90.99
815.446113,92.00
815.929310,93.02
816.248191,94.03
816.407650,94.97
816.726801,94.03
817.367931,94.97
817.532529,95.99
817.844296,94.03
818.010025,93.02
818.649917,92.00
818.808693,90.99
818.966769,89.98
819.445960,90.99
819.606134,92.00
820.247445,93.02
822.328257,92.00
823.930398,93.02
825.046335,92.00
826.809635,93.02
826.968349,92.00
827.286785,93.02
827.447342,93.02
827.606310,93.02
827.769916,94.03
829.050224,93.02
829.207736,94.03
829.525208,93.02
829.687338,94.03
829.844916,93.02
830.008484,94.03
830.328882,93.02
830.483940,94.03
830.645665,93.02
831.128931,94.03
831.607163,93.02
831.770845,92.00
832.892429,93.02
833.364754,92.00
834.009162,90.99
834.485265,92.00
834.645671,90.99
835.125927,92.00
837.368673,93.02
837.524053,93.02
837.685974,93.02
838.009498,92.00
838.165662,93.02
838.484338,92.00
838.808833,93.02
839.127469,92.00
839.766418,90.99
839.928675,92.00
840.567579,90.99
841.369970,92.00
841.688684,90.99
842.175202,89.98
843.126763,90.99
